Time Step,True_rot_2_z,Predicted_rot_2_z,Absolute_Error
209,0.008673777688834572,0.0073832457705534996,0.001290531918281072
210,0.008732679126849899,0.007573727569399254,0.0011589515574506448
211,0.006883641948136614,0.007568851627685953,0.0006852096795493395
212,0.006805599119728192,0.007639619866273894,0.0008340207465457024
213,0.00659776479041728,0.007746555538675922,0.001148790748258642
214,0.009027680399900767,0.007053120631209492,0.0019745597686912746
215,0.006332779680042563,0.007987682778014192,0.0016549030979716292
216,0.006481143883570678,0.006653006857655952,0.00017186297408527344
217,0.007060103801448582,0.006236123557458321,0.0008239802439902605
218,0.0075930880965510185,0.006332586122206452,0.0012605019743445666
219,0.00645435832454223,0.0065856740839472985,0.00013131575940506825
220,0.004805915353958825,0.006135172447993849,0.001329257094035024
221,0.008004107065637164,0.0058690172067660295,0.0021350898588711345
222,0.005760601276050358,0.00707845119890329,0.0013178499228529324
223,0.00573270894445277,0.006102338079399859,0.0003696291349470889
224,0.008552206734261627,0.00588172181864631,0.002670484915615317
225,0.008089705660073086,0.007703360960744298,0.00038634469932878786
226,0.005888395445945217,0.007505237376382267,0.0016168419304370503
227,0.0072358817371600895,0.006133797597059026,0.0011020841401010633
228,0.009034259233820402,0.006916774333674996,0.0021174849001454055
229,0.00839658215373387,0.008539579058240923,0.000142996904507052
230,0.006270157443151446,0.00814576740236777,0.001875609959216323
231,0.00740704016755765,0.007019773927101136,0.0003872662404565139
232,0.007437330607375149,0.007696940051225466,0.0002596094438503168
233,0.006894425600409955,0.007963714180877315,0.0010692885804673598
234,0.006769013655784883,0.007419752151716883,0.000650738495932
235,0.007676697750830735,0.007144164757264789,0.0005325329935659462
236,0.009153354819822188,0.007531370418079226,0.0016219844017429626
237,0.008565315657969834,0.008070737080112357,0.0004945785778574761
238,0.0074418507926830545,0.007786467588009481,0.00034461679532642696
239,0.008096704998189635,0.007022220412523951,0.001074484585665684
240,0.007431812190695947,0.007526975821558773,9.516363086282606e-05
241,0.0069266074333942575,0.007676460829842997,0.0007498533964487393
242,0.007464951836689543,0.007616758684381351,0.00015180684769180736
243,0.007154723294410326,0.008293376804336094,0.0011386535099257682
244,0.008481847283671991,0.008287015961784602,0.00019483132188738948
245,0.008309781058403654,0.008583685670786333,0.00027390461238267945
246,0.008125844459652955,0.008419015782593764,0.00029317132294080957
247,0.007430164436028346,0.007821696401642094,0.00039153196561374833
248,0.007864617096745227,0.007830603646384311,3.401345036091637e-05
249,0.00781258924667677,0.007991884677003416,0.00017929543032664703
250,0.005731244805755893,0.007819066760362864,0.002087821954606971
251,0.007825454961732868,0.007219624997199547,0.0006058299645333208
252,0.004074411985584683,0.006825381027503486,0.0027509690419188024
253,0.008690188140762549,0.006697199149899129,0.00199298899086342
254,0.007358196408783157,0.006529982661614028,0.000828213747169129
255,0.006793043742613406,0.00761601078298924,0.0008229670403758337
256,0.008314645400189726,0.007378575815627244,0.0009360695845624821
257,0.00503673576168104,0.006515654038171568,0.0014789182764905285
258,0.008093820390018453,0.006592146432897762,0.001501673957120691
259,0.004953422195069498,0.006628205574228553,0.0016747833791590548
260,0.007606604873425127,0.006768056812222313,0.0008385480612028142
261,0.009392062095654855,0.0065190332612726125,0.0028730288343822427
262,0.006696235081782038,0.007730864682522289,0.0010346296007402514
263,0.008244989358884338,0.006970224713506863,0.0012747646453774757
264,0.007419997974058237,0.006525544247585772,0.0008944537264724654
265,0.006184177761081443,0.006281524203390223,9.734644230877977e-05
266,0.009748305778455299,0.0066138692023298236,0.0031344365761254754
267,0.006697570996661527,0.00782518251207348,0.0011276115154119542
268,0.00857428709300512,0.00700851447845495,0.0015657726145501712
269,0.00797478435709887,0.007154697354403216,0.0008200870026956542
270,0.006874106380677768,0.007145477780875353,0.0002713714001975854
271,0.006965836734516036,0.0066974769465068295,0.00026835978800920663
272,0.007002959511710885,0.006591083453860058,0.0004118760578508268
273,0.004843410852616622,0.006809586794895343,0.0019661759422787218
274,0.00807639417448882,0.005665444828688391,0.002410949345800429
275,-0.006638090091015012,-0.006225379914834517,0.00041271017618049483
276,-0.008372200134477654,-0.005960912317959163,0.0024112878165184915
277,-0.008866920395424431,-0.006734027282812557,0.002132893112611874
278,-0.006897611555364016,-0.00763830802325023,0.000740696467886214
279,-0.006402444742430393,-0.005494485266262009,0.0009079594761683841
280,-0.007032775948670849,-0.006244856323532546,0.0007879196251383029
281,-0.007934444547505594,-0.007342815507418274,0.0005916290400873195
282,-0.00916613071540573,-0.0077039814861637156,0.0014621492292420137
283,-0.008564037351496401,-0.009676067023550096,0.0011120296720536944
284,-0.008184499626910355,-0.009096261114221625,0.00091176148731127
285,-0.00992220191900363,-0.007173197526949592,0.0027490043920540387
286,-0.00954826079362999,-0.009142040839419573,0.0004062199542104166
287,-0.009933299973914183,-0.00877954041374513,0.0011537595601690525
288,-0.010014409368709004,-0.009290976779675596,0.0007234325890334084
289,-0.012915446161057683,-0.01027937873513283,0.0026360674259248533
290,-0.010159106145661867,-0.012156162347269489,0.0019970562016076217
291,-0.011087964968004066,-0.009742197751683964,0.001345767216320102
292,-0.009019996483608163,-0.010744819906582655,0.0017248234229744926
293,-0.008863932212906824,-0.008183265633356411,0.0006806665795504128
294,-0.008030006682855709,-0.008925019620640321,0.0008950129377846127
295,-0.006473493240887002,-0.007985928777587132,0.00151243553670013
296,-0.004782986154435133,-0.006296708940836988,0.0015137227864018554
297,-0.0051096959119842624,-0.004667364081541491,0.00044233183044277164
298,-0.0062490903173590615,-0.00487659149793729,0.0013724988194217715
299,-0.0064504741670954845,-0.006138367638531263,0.0003121065285642214
300,-0.0070612111750860615,-0.006642850014463748,0.0004183611606223131
301,-0.006836933681626636,-0.0073431153413267515,0.0005061816597001154
302,-0.006001345597102912,-0.007263705174591865,0.0012623595774889527
303,-0.006977724646567309,-0.006597282530280924,0.00038044211628638497
304,-0.006829038121890066,-0.007686884535534474,0.0008578464136444084
305,-0.00806035100856423,-0.007530644332917475,0.0005297066756467543
306,-0.006855458784778158,-0.008686627749668689,0.0018311689648905305
307,-0.007718308174894603,-0.0074196547683684985,0.00029865340652610473
308,-0.007698764278982977,-0.008038171507867765,0.00033940722888478863
309,-0.00694556136473427,-0.007646326310041108,0.0007007649453068384
310,-0.0071053046965907215,-0.006780729087505147,0.0003245756090855742
311,-0.006270780622788629,-0.0071427556544005465,0.0008719750316119176
312,-0.006689578291602168,-0.006458312948489926,0.00023126534311224134
313,-0.005966538383854423,-0.007058286655868788,0.001091748272014365
314,-0.006699648113723863,-0.006334501137434466,0.00036514697628939677
315,-0.006477688360135008,-0.007133719011386724,0.0006560306512517159
316,-0.007721224686478495,-0.006759180352377722,0.0009620443341007735
317,0.007480387936278269,0.00780336292825369,0.00032297499197542125
318,0.007336417919375409,0.007396082137309471,5.966421793406236e-05
319,0.007220800988452356,0.0071819962953229245,3.8804693129431377e-05
320,0.007783261292730268,0.0068996908299431906,0.0008835704627870771
321,0.008161650068164437,0.0074034393073299665,0.0007582107608344706
322,0.010238328046721404,0.00790819269174657,0.002330135354974835
323,0.009537437001976536,0.010031392604269317,0.0004939556022927807
324,0.007431508530369919,0.008999017281574647,0.0015675087512047282
325,0.004809122670919229,0.006411912422397802,0.0016027897514785732
326,0.008307463942322728,0.004762838355942319,0.0035446255863804087
327,0.008851946730362468,0.00830833489825334,0.0005436118321091275
328,0.007336122525164171,0.008775794234372823,0.0014396717092086519
329,0.006749991420509801,0.006573855195100657,0.00017613622540914396
330,0.007139606694759765,0.006314765473714731,0.0008248412210450345
331,0.008500682716308761,0.006906991417613537,0.0015936912986952243
332,0.00817678348482721,0.008394129080937306,0.00021734559611009605
333,0.006908924803040864,0.0083908801851705,0.0014819553821296362
334,0.006261503526985965,0.0069474517845563594,0.0006859482575703943
335,0.007271457403032869,0.006354837534725855,0.0009166198683070136
336,0.00908009127711589,0.007938225762997235,0.0011418655141186545
337,0.008003710789303075,0.009433167117633036,0.0014294563283299613
338,0.007385578059023073,0.008497528532742174,0.0011119504737191008
339,0.007254621039187346,0.00764108608137788,0.00038646504219053395
340,0.007698165718411174,0.00753243558245629,0.00016573013595488385
341,0.008503609385866353,0.008044099454796913,0.0004595099310694406
342,0.007661282253225224,0.009427863109875572,0.0017665808566503481
343,0.006778188114709234,0.008047019486992081,0.0012688313722828467
344,0.008815068779607233,0.007353217066624452,0.0014618517129827814
345,0.008348838233412537,0.009485752419018952,0.001136914185606415
346,0.009559978254614432,0.008433026191577217,0.0011269520630372148
347,0.0090833662131094,0.009988814862085808,0.000905448648976407
348,0.007174296562444788,0.00962935621050218,0.0024550596480573924
349,0.007201612033658655,0.007351663370002561,0.00015005133634390586
350,0.00842400597819765,0.007406496496712046,0.0010175094814856038
351,0.008911565370898685,0.00831519869482946,0.0005963666760692241
352,0.008926539797430657,0.008628121964946988,0.0002984178324836693
353,0.0076282144182854995,0.008896494735245338,0.0012682803169598387
354,0.00811007608413782,0.007667403215718592,0.00044267286841922875
355,-0.008203484673707078,-0.004679096417575001,0.003524388256132077
356,-0.007795818487822575,-0.006227969115389665,0.0015678493724329105
357,-0.006259997357748138,-0.005905519938146977,0.00035447741960116085
358,-0.007214901781218502,-0.005240947568111302,0.0019739542131072003
359,-0.006944615346922593,-0.006009431189657958,0.0009351841572646357
360,-0.007403843543680619,-0.005843740034639858,0.0015601035090407611
361,-0.007640934709642046,-0.005792092283336104,0.0018488424263059418
362,-0.006789072502435871,-0.007964841613866328,0.001175769111430457
363,-0.006121561875481847,-0.005545636874916448,0.000575925000565399
364,-0.00834929728193745,-0.006707959748858884,0.0016413375330785653
365,-0.008072684778086295,-0.007366238113597892,0.000706446664488403
366,-0.008395870359059438,-0.007018649574946631,0.001377220784112807
367,-0.008828751028418796,-0.007539892471643066,0.00128885855677573
368,-0.009617973698936499,-0.008418212222387941,0.0011997614765485581
369,-0.011514884581466878,-0.00916491817856745,0.0023499664028994276
370,-0.009721980169215903,-0.010668383898742096,0.0009464037295261931
371,-0.010381866892441284,-0.009715328890095661,0.0006665380023456232
372,-0.00919795690468286,-0.010416623944851506,0.0012186670401686459
373,-0.008971678113224663,-0.009304158550443227,0.00033248043721856475
374,-0.007339324781741924,-0.009438709118291094,0.0020993843365491698
375,-0.006660480546113202,-0.006551076484757814,0.00010940406135538823
376,-0.006901345636172916,-0.007125202768564264,0.00022385713239134793
377,-0.005803442830723069,-0.007554984608842528,0.0017515417781194592
378,-0.005076070636403184,-0.006332951330205704,0.00125688069380252
379,-0.006065714091865807,-0.0047919083906445255,0.0012738057012212818
380,-0.005628487688609385,-0.006740514759492413,0.0011120270708830276
381,-0.004846064337010164,-0.005394242829960602,0.0005481784929504373
382,-0.007625294767205275,-0.0050243728860719485,0.002600921881133327
383,-0.007558841253918883,-0.007946226595659585,0.0003873853417407022
384,-0.006590865032871549,-0.007838052186393765,0.001247187153522216
385,-0.006911014819647313,-0.006717918621478729,0.00019309619816858335
386,-0.006176209121758893,-0.007014864670486304,0.0008386555487274105
387,-0.005997479367181533,-0.006425431118382302,0.0004279517512007693
388,-0.006567422791376363,-0.006262633132884082,0.0003047896584922804
389,-0.006452073509380694,-0.006792236521672585,0.0003401630122918907
390,-0.006118101664244042,-0.006692166545352603,0.0005740648811085611
391,-0.007398506794230434,-0.006272134626389742,0.0011263721678406923
392,-0.007060245206022436,-0.007486345362387042,0.0004261001563646066
393,-0.00683473026370172,-0.007033615370481236,0.000198885106779516
394,-0.0059877053232363486,-0.006787037088765241,0.0007993317655288924
395,-0.006268347501510454,-0.00573372383960578,0.000534623661904674
396,-0.007017825890106541,-0.006089151073451931,0.0009286748166546094
397,-0.007032206791087635,-0.006960832815946667,7.137397514096755e-05
398,0.007214557605426011,0.006870012376230714,0.0003445452291952972
399,0.00891227585344556,0.007077967136337888,0.0018343087171076716
400,0.007624854729645512,0.009146059413501613,0.001521204683856101
401,0.006930985650880185,0.007785580654447058,0.000854595003566873
402,0.007992733000024661,0.006778690998333172,0.0012140420016914892
403,0.007233837598899452,0.007981719650781371,0.0007478820518819198
404,0.011211684313804463,0.0074036479247830975,0.0038080363890213654
405,0.010473763949250732,0.011376985652629342,0.0009032217033786098
406,0.005973841187682461,0.010619336845748832,0.004645495658066371
407,0.004417923869451721,0.0061668087053521675,0.0017488848359004461
408,0.008483050370345415,0.004895624323759731,0.0035874260465856836
409,0.009065349618585863,0.008671774395832743,0.00039357522275311994
410,0.008650051580037866,0.00906556625628975,0.00041551467625188486
411,0.005712143353327409,0.008147126273188384,0.002434982919860975
412,0.007529349709187916,0.005170386402330461,0.0023589633068574548
413,0.008655782841382033,0.007019455179723236,0.0016363276616587962
414,0.007994136504093002,0.007991757487429795,2.379016663207542e-06
415,0.00824837894900292,0.007606165586333517,0.0006422133626694032
416,0.008895426410417788,0.0075645338460570855,0.0013308925643607025
417,0.008768702521820044,0.007930484903405812,0.0008382176184142318
418,0.00835555118180059,0.007951156904942983,0.0004043942768576069
419,0.008667802654776628,0.007457675444888211,0.0012101272098884166
420,0.007471470667378486,0.007307632508271923,0.00016383815910656248
421,0.007744181325498446,0.006277853574833786,0.0014663277506646597
422,0.00787909528895225,0.0064767664764702896,0.0014023288124819606
423,0.007965868345891577,0.006710603703509205,0.001255264642382372
424,0.008789958569858092,0.007058549606521393,0.0017314089633366989
425,0.006938674482467501,0.00781431733538484,0.0008756428529173377
426,0.009151506154511749,0.006440668352096302,0.0027108378024154473
427,0.00895877493629652,0.008691471947935056,0.00026730298836146436
428,0.008297022607791764,0.00863429635992472,0.00033727375213295566
429,0.008922087190268161,0.008018694257140002,0.0009033929331281592
430,0.008914979782233367,0.008954147449505939,3.916766727257194e-05
431,0.008888279002262337,0.008469889214321529,0.000418389787940808
432,0.008019510053614448,0.008585651269741621,0.0005661412161271726
433,0.008355254469501687,0.007477551244755192,0.0008777032247464954
434,0.008422432750623179,0.007886108467718048,0.0005363242829051311
435,-0.007813280317013093,-0.007590997802611155,0.00022228251440193844
436,-0.007904818062948678,-0.007424370386715276,0.0004804476762334028
437,-0.009172190552336654,-0.006370743901774313,0.002801446650562341
438,-0.0056710272789304165,-0.007589333544055954,0.0019183062651255377
439,-0.006521526566796175,-0.004899579693421483,0.001621946873374692
440,-0.007728950070634043,-0.0065232317125299075,0.0012057183581041355
441,-0.008405667510281947,-0.008116813474409509,0.00028885403587243855
442,-0.008878119986031703,-0.008383302729002414,0.0004948172570292883
443,-0.007982135751708485,-0.009392858860525953,0.001410723108817468
444,-0.0071334825232851964,-0.008609823665350326,0.0014763411420651296
445,-0.010377766689030116,-0.007112753226720856,0.00326501346230926
446,-0.009638557506373897,-0.009942272806691821,0.0003037153003179246
447,-0.009449024205526457,-0.008941035350956373,0.000507988854570084
448,-0.011042131181774491,-0.009014534132985341,0.0020275970487891506
449,-0.010949998045858455,-0.010436193117002491,0.000513804928855964
450,-0.012284803559905586,-0.011133755090133488,0.001151048469772098
451,-0.009977289672943444,-0.011904314611511636,0.0019270249385681913
452,-0.009331364922107259,-0.009641318483986017,0.00030995356187875876
453,-0.008885288166047663,-0.00854707346609119,0.00033821469995647287
454,-0.006692582004460167,-0.008786019383761664,0.0020934373793014965
