Time Step,True_pos_y,Predicted_pos_y,Absolute_Error
105,0.18649019300937653,0.18626795709133148,0.00022223591804504395
106,0.18485067784786224,0.18566593527793884,0.0008152574300765991
107,0.18467891216278076,0.18349187076091766,0.0011870414018630981
108,0.18374019861221313,0.18326646089553833,0.0004737377166748047
109,0.18288575112819672,0.18255318701267242,0.000332564115524292
110,0.18269893527030945,0.18175017833709717,0.0009487569332122803
111,0.1813313364982605,0.18157796561717987,0.00024662911891937256
112,0.1806543618440628,0.18015871942043304,0.0004956424236297607
113,0.180307999253273,0.17958059906959534,0.0007274001836776733
114,0.17983561754226685,0.1793970912694931,0.0004385262727737427
115,0.1834608018398285,0.18309110403060913,0.00036969780921936035
116,0.18384705483913422,0.18359461426734924,0.00025244057178497314
117,0.18413683772087097,0.18352903425693512,0.000607803463935852
118,0.18516407907009125,0.18379665911197662,0.001367419958114624
119,0.18518853187561035,0.18486453592777252,0.0003239959478378296
120,0.18598522245883942,0.1852596253156662,0.0007255971431732178
121,0.18664197623729706,0.1858251541852951,0.0008168220520019531
122,0.18668031692504883,0.18675610423088074,7.578730583190918e-05
123,0.1873326599597931,0.18676157295703888,0.0005710870027542114
124,0.18771064281463623,0.1874433159828186,0.00026732683181762695
125,0.1887773871421814,0.18784384429454803,0.0009335428476333618
126,0.19014166295528412,0.1889428347349167,0.0011988282203674316
127,0.19087088108062744,0.19052495062351227,0.00034593045711517334
128,0.19168050587177277,0.1907484084367752,0.0009320974349975586
129,0.19167692959308624,0.1912156045436859,0.0004613250494003296
130,0.19284306466579437,0.1920059472322464,0.0008371174335479736
131,0.1936103254556656,0.1930963546037674,0.0005139708518981934
132,0.19447541236877441,0.19391289353370667,0.000562518835067749
133,0.19461052119731903,0.1950492560863495,0.00043873488903045654
134,0.19564130902290344,0.19555634260177612,8.496642112731934e-05
135,0.19596289098262787,0.19644811749458313,0.00048522651195526123
136,0.19588467478752136,0.19672256708145142,0.0008378922939300537
137,0.1963793784379959,0.19688129425048828,0.0005019158124923706
138,0.19711244106292725,0.19723708927631378,0.00012464821338653564
139,0.19727644324302673,0.19780316948890686,0.000526726245880127
140,0.19775283336639404,0.19791387021541595,0.00016103684902191162
141,0.19796718657016754,0.19820921123027802,0.00024202466011047363
142,0.19836603105068207,0.1985369324684143,0.00017090141773223877
143,0.19877661764621735,0.19900386035442352,0.00022724270820617676
144,0.19936229288578033,0.199446439743042,8.414685726165771e-05
145,0.1994318664073944,0.19993549585342407,0.0005036294460296631
146,0.20022401213645935,0.19976936280727386,0.00045464932918548584
147,0.2005016952753067,0.201019287109375,0.0005175918340682983
148,0.2007976472377777,0.20108702778816223,0.0002893805503845215
149,0.2010657787322998,0.2012753039598465,0.0002095252275466919
150,0.20112018287181854,0.20130757987499237,0.00018739700317382812
151,0.2016061395406723,0.20146985352039337,0.00013628602027893066
152,0.202085942029953,0.2021053284406662,1.93864107131958e-05
153,0.20230387151241302,0.20254340767860413,0.00023953616619110107
154,0.2028028517961502,0.20256046950817108,0.00024238228797912598
155,0.20309874415397644,0.2030770480632782,2.1696090698242188e-05
156,0.20359912514686584,0.20349077880382538,0.00010834634304046631
157,0.20361916720867157,0.2039649486541748,0.00034578144550323486
158,0.20403112471103668,0.20389464497566223,0.00013647973537445068
159,0.20461055636405945,0.2045028954744339,0.00010766088962554932
160,0.20485824346542358,0.20501378178596497,0.00015553832054138184
161,0.2055339813232422,0.20548559725284576,4.838407039642334e-05
162,0.20581573247909546,0.20620408654212952,0.0003883540630340576
163,0.20663471519947052,0.20630434155464172,0.0003303736448287964
164,0.20685744285583496,0.20728150010108948,0.0004240572452545166
165,0.20715579390525818,0.207710400223732,0.0005546063184738159
166,0.208340123295784,0.20800022780895233,0.00033989548683166504
167,0.20857536792755127,0.20910699665546417,0.0005316287279129028
168,0.20876836776733398,0.2092900425195694,0.0005216747522354126
169,0.2093096524477005,0.20969098806381226,0.00038133561611175537
170,0.20991112291812897,0.21037694811820984,0.0004658252000808716
171,0.21104314923286438,0.2108585685491562,0.00018458068370819092
172,0.21145741641521454,0.211946502327919,0.0004890859127044678
173,0.21195274591445923,0.2124163657426834,0.00046361982822418213
174,0.21250885725021362,0.21313507854938507,0.0006262212991714478
175,0.2129315882921219,0.21370066702365875,0.0007690787315368652
176,0.214255228638649,0.21419355273246765,6.167590618133545e-05
177,0.2152547389268875,0.21551349759101868,0.00025875866413116455
178,0.21586832404136658,0.21659351885318756,0.0007251948118209839
179,0.21620234847068787,0.21710485219955444,0.0009025037288665771
180,0.2171543687582016,0.21745266020298004,0.0002982914447784424
181,0.21820595860481262,0.2182849943637848,7.903575897216797e-05
182,0.21899676322937012,0.21940922737121582,0.0004124641418457031
183,0.2196199744939804,0.22010524570941925,0.0004852712154388428
184,0.22063226997852325,0.22069646418094635,6.41942024230957e-05
185,0.22080621123313904,0.22164128720760345,0.0008350759744644165
186,0.22133998572826385,0.2215740978717804,0.00023411214351654053
187,0.22195379436016083,0.22207340598106384,0.00011961162090301514
188,0.22265908122062683,0.22247079014778137,0.00018829107284545898
189,0.22287365794181824,0.22308102250099182,0.00020736455917358398
190,0.22405481338500977,0.22311505675315857,0.0009397566318511963
191,0.22434855997562408,0.2240065187215805,0.0003420412540435791
192,0.2248351275920868,0.2240944653749466,0.0007406622171401978
193,0.22512687742710114,0.22431543469429016,0.0008114427328109741
194,0.22568507492542267,0.22434508800506592,0.0013399869203567505
195,0.22261059284210205,0.22368566691875458,0.0010750740766525269
196,0.2229348123073578,0.22331519424915314,0.0003803819417953491
197,0.22270117700099945,0.22386059165000916,0.0011594146490097046
198,0.22201566398143768,0.2230938822031021,0.0010782182216644287
199,0.2219434231519699,0.22233709692955017,0.00039367377758026123
200,0.22135485708713531,0.22233523428440094,0.000980377197265625
201,0.22101938724517822,0.2218964695930481,0.000877082347869873
202,0.22121994197368622,0.22149309515953064,0.0002731531858444214
203,0.22050726413726807,0.22167827188968658,0.001171007752418518
204,0.22010821104049683,0.2210720330476761,0.0009638220071792603
205,0.2197483777999878,0.22075378894805908,0.001005411148071289
206,0.21901169419288635,0.2203458696603775,0.00133417546749115
207,0.2182883769273758,0.21918676793575287,0.0008983910083770752
208,0.21791253983974457,0.21818111836910248,0.00026857852935791016
209,0.21757185459136963,0.21758611500263214,1.4260411262512207e-05
210,0.21705202758312225,0.21721293032169342,0.000160902738571167
211,0.2169714868068695,0.21673274040222168,0.00023874640464782715
212,0.2160472869873047,0.2169371098279953,0.0008898228406906128
213,0.21566961705684662,0.21637393534183502,0.0007043182849884033
214,0.21531106531620026,0.21576343476772308,0.00045236945152282715
215,0.21513958275318146,0.2152632623910904,0.00012367963790893555
216,0.21494388580322266,0.21515406668186188,0.0002101808786392212
217,0.21461129188537598,0.21521060168743134,0.0005993098020553589
218,0.2140817940235138,0.2148415595293045,0.0007597655057907104
219,0.2137240767478943,0.21416057646274567,0.0004364997148513794
220,0.21334926784038544,0.21400441229343414,0.0006551444530487061
221,0.21270397305488586,0.2139681577682495,0.0012641847133636475
222,0.21268095076084137,0.21297809481620789,0.0002971440553665161
223,0.21208257973194122,0.21286778151988983,0.0007852017879486084
224,0.2116517424583435,0.21234120428562164,0.0006894618272781372
225,0.2116471529006958,0.21156243979930878,8.471310138702393e-05
226,0.21084779500961304,0.21141740679740906,0.0005696117877960205
227,0.21063166856765747,0.21082688868045807,0.00019522011280059814
228,0.21074843406677246,0.2105463594198227,0.00020207464694976807
229,0.21072527766227722,0.21058271825313568,0.00014255940914154053
230,0.21026679873466492,0.21052801609039307,0.0002612173557281494
231,0.20999953150749207,0.21025171875953674,0.00025218725204467773
232,0.20955392718315125,0.21003800630569458,0.00048407912254333496
233,0.2093115597963333,0.2095179557800293,0.0002063959836959839
234,0.20933371782302856,0.20916450023651123,0.00016921758651733398
235,0.2091822475194931,0.2090633064508438,0.00011894106864929199
236,0.20878666639328003,0.20879890024662018,1.2233853340148926e-05
237,0.20809094607830048,0.20809470117092133,3.7550926208496094e-06
238,0.20819197595119476,0.2072855681180954,0.0009064078330993652
239,0.20754258334636688,0.20741936564445496,0.00012321770191192627
240,0.20704980194568634,0.20669551193714142,0.0003542900085449219
241,0.20689274370670319,0.20632517337799072,0.0005675703287124634
242,0.2065594494342804,0.20630717277526855,0.0002522766590118408
243,0.2062261402606964,0.20608839392662048,0.00013774633407592773
244,0.20627689361572266,0.20585915446281433,0.0004177391529083252
245,0.2057637721300125,0.20578156411647797,1.77919864654541e-05
246,0.20403166115283966,0.20518667995929718,0.0011550188064575195
247,0.2042301446199417,0.20343302190303802,0.0007971227169036865
248,0.20353038609027863,0.2037203311920166,0.00018994510173797607
249,0.20316264033317566,0.2030481994152069,0.00011444091796875
250,0.20292577147483826,0.20259243249893188,0.00033333897590637207
251,0.2014814019203186,0.20263539254665375,0.001153990626335144
252,0.2007344514131546,0.20085647702217102,0.00012202560901641846
253,0.20031489431858063,0.20036350190639496,4.8607587814331055e-05
254,0.1999896615743637,0.19953973591327667,0.00044992566108703613
255,0.19894111156463623,0.19911706447601318,0.00017595291137695312
256,0.19851453602313995,0.19826312363147736,0.00025141239166259766
257,0.19755767285823822,0.19744375348091125,0.00011391937732696533
258,0.19730260968208313,0.19686259329319,0.00044001638889312744
259,0.19644536077976227,0.1963176429271698,0.00012771785259246826
260,0.19597572088241577,0.19579927623271942,0.0001764446496963501
261,0.19542226195335388,0.19506941735744476,0.00035284459590911865
262,0.19489823281764984,0.19417604804039001,0.0007221847772598267
263,0.1942121684551239,0.1938570737838745,0.00035509467124938965
264,0.19340163469314575,0.1931135654449463,0.0002880692481994629
265,0.19295011460781097,0.19231393933296204,0.000636175274848938
266,0.19221743941307068,0.1919161081314087,0.0003013312816619873
267,0.19188256561756134,0.19100220501422882,0.0008803606033325195
268,0.19153213500976562,0.19073542952537537,0.0007967054843902588
269,0.19080610573291779,0.19035588204860687,0.0004502236843109131
270,0.19005712866783142,0.18966826796531677,0.00038886070251464844
271,0.18877647817134857,0.18894179165363312,0.0001653134822845459
272,0.18841947615146637,0.1876189112663269,0.0008005648851394653
273,0.18822085857391357,0.18728241324424744,0.0009384453296661377
274,0.18796879053115845,0.1872178167104721,0.0007509738206863403
275,0.1834358125925064,0.18388693034648895,0.00045111775398254395
276,0.18353916704654694,0.18446168303489685,0.0009225159883499146
277,0.1842539757490158,0.18443149328231812,0.00017751753330230713
278,0.18429900705814362,0.18537797033786774,0.001078963279724121
279,0.18467378616333008,0.18533790111541748,0.0006641149520874023
280,0.18556877970695496,0.1860314905643463,0.0004627108573913574
281,0.18567781150341034,0.1868043690919876,0.0011265575885772705
282,0.1856631487607956,0.18679943680763245,0.001136288046836853
283,0.18632301688194275,0.18670667707920074,0.0003836601972579956
284,0.18725278973579407,0.18710003793239594,0.00015275180339813232
285,0.1876891702413559,0.1877743899822235,8.521974086761475e-05
286,0.18850643932819366,0.18833112716674805,0.00017531216144561768
287,0.18874028325080872,0.18882524967193604,8.496642112731934e-05
288,0.18963582813739777,0.1890840381383896,0.0005517899990081787
289,0.19019265472888947,0.18992730975151062,0.0002653449773788452
290,0.1904246062040329,0.19034184515476227,8.276104927062988e-05
291,0.1913456916809082,0.19056780636310577,0.0007778853178024292
292,0.1914631873369217,0.1915152370929718,5.204975605010986e-05
293,0.19195152819156647,0.1915738731622696,0.000377655029296875
294,0.1923682987689972,0.19200854003429413,0.00035975873470306396
295,0.193013533949852,0.19281959533691406,0.00019393861293792725
296,0.1939200609922409,0.1935129165649414,0.0004071444272994995
297,0.19413281977176666,0.19447091221809387,0.00033809244632720947
298,0.19428837299346924,0.1947067379951477,0.0004183650016784668
299,0.19484715163707733,0.19496698677539825,0.00011983513832092285
300,0.1945773959159851,0.19546811282634735,0.0008907169103622437
301,0.19535024464130402,0.19508783519268036,0.0002624094486236572
302,0.1958754062652588,0.19585302472114563,2.238154411315918e-05
303,0.19600456953048706,0.1962774395942688,0.0002728700637817383
304,0.1962185502052307,0.19630244374275208,8.38935375213623e-05
305,0.19654759764671326,0.1964988112449646,4.8786401748657227e-05
306,0.19678138196468353,0.19683466851711273,5.328655242919922e-05
307,0.19695210456848145,0.19709953665733337,0.0001474320888519287
308,0.19707535207271576,0.19744829833507538,0.00037294626235961914
309,0.19744345545768738,0.19770248234272003,0.0002590268850326538
310,0.19786673784255981,0.1981143206357956,0.0002475827932357788
311,0.1982315480709076,0.19859735667705536,0.0003658086061477661
312,0.1981944888830185,0.1990003138780594,0.0008058249950408936
313,0.19833290576934814,0.19894607365131378,0.0006131678819656372
314,0.19870446622371674,0.19923986494541168,0.0005353987216949463
315,0.19924475252628326,0.19965197145938873,0.00040721893310546875
316,0.19965916872024536,0.20024298131465912,0.0005838125944137573
317,0.20004238188266754,0.20061883330345154,0.0005764514207839966
318,0.20051510632038116,0.20093435049057007,0.0004192441701889038
319,0.20077064633369446,0.20129680633544922,0.0005261600017547607
320,0.20078925788402557,0.20152276754379272,0.0007335096597671509
321,0.2018151730298996,0.20141379535198212,0.00040137767791748047
322,0.20176547765731812,0.20229482650756836,0.0005293488502502441
323,0.20220397412776947,0.20213936269283295,6.461143493652344e-05
324,0.20293591916561127,0.20232723653316498,0.0006086826324462891
325,0.20299363136291504,0.20297284424304962,2.078711986541748e-05
326,0.2036779522895813,0.20307040214538574,0.0006075501441955566
327,0.20421835780143738,0.2039559930562973,0.0002623647451400757
328,0.2049866020679474,0.20450659096240997,0.00048001110553741455
329,0.20552760362625122,0.20524054765701294,0.00028705596923828125
330,0.20585618913173676,0.2058367133140564,1.9475817680358887e-05
331,0.2066306620836258,0.206302210688591,0.00032845139503479004
332,0.20667721331119537,0.20706580579280853,0.0003885924816131592
333,0.20755447447299957,0.2070607990026474,0.0004936754703521729
334,0.2080276608467102,0.20790883898735046,0.00011882185935974121
335,0.2084435224533081,0.20831532776355743,0.0001281946897506714
336,0.20908044278621674,0.20871730148792267,0.0003631412982940674
337,0.20933158695697784,0.20947027206420898,0.00013868510723114014
338,0.21024063229560852,0.20962876081466675,0.0006118714809417725
339,0.21068957448005676,0.21037781238555908,0.00031176209449768066
340,0.21063005924224854,0.21090254187583923,0.00027248263359069824
341,0.21211323142051697,0.21106776595115662,0.0010454654693603516
342,0.21269790828227997,0.21248075366020203,0.0002171546220779419
343,0.21316154301166534,0.21291403472423553,0.00024750828742980957
344,0.21346868574619293,0.21341019868850708,5.848705768585205e-05
345,0.2140243649482727,0.21386125683784485,0.00016310811042785645
346,0.21458560228347778,0.21453902125358582,4.6581029891967773e-05
347,0.21500660479068756,0.21520595252513885,0.00019934773445129395
348,0.21578605473041534,0.21564403176307678,0.000142022967338562
349,0.216223806142807,0.2164236158132553,0.00019980967044830322
350,0.21641089022159576,0.21692799031734467,0.0005171000957489014
351,0.2165781855583191,0.21711862087249756,0.0005404353141784668
352,0.2176257222890854,0.21727940440177917,0.0003463178873062134
353,0.21778681874275208,0.218285471200943,0.000498652458190918
354,0.2181100994348526,0.21855415403842926,0.00044405460357666016
355,0.18140584230422974,0.18243294954299927,0.0010271072387695312
356,0.18191683292388916,0.18270184099674225,0.0007850080728530884
357,0.18212801218032837,0.18307745456695557,0.0009494423866271973
358,0.18260107934474945,0.1830708235502243,0.0004697442054748535
359,0.18301373720169067,0.18347430229187012,0.00046056509017944336
360,0.18334050476551056,0.18374761939048767,0.0004071146249771118
361,0.18389038741588593,0.18359751999378204,0.00029286742210388184
362,0.18447597324848175,0.1844901293516159,1.4156103134155273e-05
363,0.18496227264404297,0.1847688853740692,0.00019338726997375488
364,0.18535302579402924,0.1855100393295288,0.00015701353549957275
365,0.18608680367469788,0.1854502409696579,0.000636562705039978
366,0.18658030033111572,0.18577179312705994,0.0008085072040557861
367,0.18740195035934448,0.18615730106830597,0.0012446492910385132
368,0.1879282295703888,0.18750540912151337,0.00042282044887542725
369,0.18842440843582153,0.18805232644081116,0.000372081995010376
370,0.1891697347164154,0.18829742074012756,0.0008723139762878418
371,0.18926696479320526,0.18931055068969727,4.3585896492004395e-05
372,0.1900501549243927,0.1893865466117859,0.0006636083126068115
373,0.1904858946800232,0.19003616273403168,0.0004497319459915161
374,0.19098475575447083,0.19041328132152557,0.0005714744329452515
375,0.19122417271137238,0.1908518671989441,0.0003723055124282837
376,0.1920216828584671,0.19121503829956055,0.0008066445589065552
377,0.19198204576969147,0.1919429749250412,3.9070844650268555e-05
378,0.19247552752494812,0.19238939881324768,8.612871170043945e-05
379,0.19280943274497986,0.1934572160243988,0.0006477832794189453
380,0.19355329871177673,0.1936308592557907,7.756054401397705e-05
381,0.19395814836025238,0.19470946490764618,0.0007513165473937988
382,0.19377808272838593,0.19471529126167297,0.0009372085332870483
383,0.19405412673950195,0.19456547498703003,0.0005113482475280762
384,0.19419123232364655,0.19505593180656433,0.0008646994829177856
385,0.19454416632652283,0.19537830352783203,0.0008341372013092041
386,0.19466353952884674,0.19566255807876587,0.0009990185499191284
387,0.19489553570747375,0.1955339014530182,0.0006383657455444336
388,0.19527055323123932,0.19586125016212463,0.0005906969308853149
389,0.19558443129062653,0.19616785645484924,0.0005834251642227173
390,0.19572129845619202,0.19637517631053925,0.000653877854347229
391,0.19601549208164215,0.19645380973815918,0.0004383176565170288
392,0.19633270800113678,0.1966927945613861,0.0003600865602493286
393,0.19635947048664093,0.1970284879207611,0.0006690174341201782
394,0.19659434258937836,0.1970149725675583,0.00042062997817993164
395,0.19673846662044525,0.197371244430542,0.0006327778100967407
396,0.19770082831382751,0.1974528282880783,0.00024800002574920654
397,0.19761738181114197,0.19830231368541718,0.0006849318742752075
398,0.1978951096534729,0.19829140603542328,0.0003962963819503784
399,0.19840991497039795,0.1984928399324417,8.292496204376221e-05
400,0.19883444905281067,0.19883154332637787,2.905726432800293e-06
401,0.19916749000549316,0.19926351308822632,9.60230827331543e-05
402,0.20007994771003723,0.19977794587612152,0.00030200183391571045
403,0.20073561370372772,0.2006133645772934,0.00012224912643432617
404,0.20100949704647064,0.20116651058197021,0.00015701353549957275
405,0.20175284147262573,0.20132866501808167,0.0004241764545440674
406,0.2017541229724884,0.20207852125167847,0.0003243982791900635
407,0.2022806853055954,0.20214222371578217,0.00013846158981323242
408,0.20292189717292786,0.20246829092502594,0.0004536062479019165
409,0.2033248245716095,0.20323386788368225,9.09566879272461e-05
410,0.20427241921424866,0.20351414382457733,0.0007582753896713257
411,0.20537149906158447,0.20435968041419983,0.0010118186473846436
412,0.20534594357013702,0.2054722011089325,0.0001262575387954712
413,0.20575596392154694,0.20553381741046906,0.00022214651107788086
414,0.2065276950597763,0.20596714317798615,0.0005605518817901611
415,0.20692665874958038,0.20649665594100952,0.0004300028085708618
416,0.2082483470439911,0.20711511373519897,0.0011332333087921143
417,0.20827390253543854,0.20855483412742615,0.00028093159198760986
418,0.2089127153158188,0.20855803787708282,0.0003546774387359619
419,0.20952247083187103,0.2092311531305313,0.0002913177013397217
420,0.20993348956108093,0.20995385944843292,2.0369887351989746e-05
421,0.2109302431344986,0.21037140488624573,0.0005588382482528687
422,0.21170489490032196,0.21147902309894562,0.00022587180137634277
423,0.21233275532722473,0.2122127115726471,0.00012004375457763672
424,0.21228556334972382,0.21284039318561554,0.0005548298358917236
425,0.21316732466220856,0.2129361480474472,0.00023117661476135254
426,0.21402989327907562,0.21380451321601868,0.0002253800630569458
427,0.21455903351306915,0.21479582786560059,0.0002367943525314331
428,0.215264230966568,0.21536049246788025,9.626150131225586e-05
429,0.21551480889320374,0.215992271900177,0.0004774630069732666
430,0.21599984169006348,0.21621310710906982,0.00021326541900634766
431,0.21667471528053284,0.21665339171886444,2.1323561668395996e-05
432,0.2168951779603958,0.21725305914878845,0.00035788118839263916
433,0.21730083227157593,0.2175196409225464,0.00021880865097045898
434,0.21767741441726685,0.2179727554321289,0.00029534101486206055
435,0.18339626491069794,0.18337857723236084,1.7687678337097168e-05
436,0.1839936524629593,0.18439602851867676,0.00040237605571746826
437,0.1840478479862213,0.1847868263721466,0.000738978385925293
438,0.18417641520500183,0.1847783923149109,0.0006019771099090576
439,0.18496304750442505,0.18525223433971405,0.00028918683528900146
440,0.18523505330085754,0.1861216127872467,0.0008865594863891602
441,0.1858183592557907,0.18636830151081085,0.0005499422550201416
442,0.18615460395812988,0.18689203262329102,0.0007374286651611328
443,0.18611110746860504,0.18712694942951202,0.0010158419609069824
444,0.18742814660072327,0.1868961751461029,0.0005319714546203613
445,0.18761304020881653,0.1880224645137787,0.0004094243049621582
446,0.18844158947467804,0.18815989792346954,0.0002816915512084961
447,0.1893450766801834,0.18883422017097473,0.0005108565092086792
448,0.18930067121982574,0.18965831398963928,0.0003576427698135376
449,0.19039927423000336,0.1894901990890503,0.000909075140953064
450,0.1907145082950592,0.19051209092140198,0.00020241737365722656
451,0.19122816622257233,0.1908053159713745,0.00042285025119781494
452,0.19196867942810059,0.191319078207016,0.0006496012210845947
453,0.19208627939224243,0.1921074241399765,2.1144747734069824e-05
454,0.19275666773319244,0.19217810034751892,0.000578567385673523
455,0.19361047446727753,0.19312182068824768,0.0004886537790298462
456,0.19424347579479218,0.19399239122867584,0.000251084566116333
457,0.1947087198495865,0.194814071059227,0.00010535120964050293
458,0.19447432458400726,0.19515134394168854,0.0006770193576812744
459,0.19476938247680664,0.19509615004062653,0.00032676756381988525
460,0.19539518654346466,0.1953141689300537,8.101761341094971e-05
461,0.19556763768196106,0.1959017962217331,0.0003341585397720337
