Time Step,True_rot_3_w,Predicted_rot_3_w,Absolute_Error
161,0.07209450915876256,0.06898570860876113,0.003108800550001428
162,0.07402270498390356,0.0735974273050234,0.0004252776788801621
163,0.07722222406454453,0.07581768261357053,0.0014045414509740034
164,0.07942592571244361,0.07811916282830424,0.0013067628841393758
165,0.08251609761789491,0.08052130967557743,0.001994787942317486
166,0.08929729779097556,0.08432816064800652,0.004969137142969038
167,0.09251137869595909,0.09138016694633568,0.001131211749623412
168,0.09686136292663584,0.09470848189753513,0.002152881029100717
169,0.10038787823690676,0.09853102158241929,0.0018568566544874682
170,0.10418420703659156,0.10249583793490254,0.0016883691016890273
171,0.11023042391899952,0.10719820784239327,0.0030322160766062534
172,0.11388291822812081,0.11348765144514217,0.0003952667829786455
173,0.11792927391785804,0.11710384944270218,0.0008254244751558643
174,0.12077672323314173,0.12030047008552949,0.0004762531476122378
175,0.12549842582020243,0.12459013359481194,0.000908292225390489
176,0.13254235618421556,0.12809456395014082,0.004447792234074738
177,0.13760552398786696,0.1360651766156904,0.0015403473721765648
178,0.14057560821976367,0.13959408667154088,0.0009815215482227857
179,0.14533135991891907,0.14329707579908463,0.0020342841198344452
180,0.14928917595844282,0.1475235346932714,0.0017656412651714248
181,0.15931985262755707,0.15197135223914804,0.007348500388409035
182,0.1626889648016621,0.1613334498538367,0.0013555149478253758
183,0.16766321478667068,0.16490148688337497,0.0027617279032957076
184,0.17134386403114177,0.16972033020935534,0.001623533821786427
185,0.17500684184495768,0.17328601358835566,0.001720828256602025
186,0.17985589251335932,0.17716935055068916,0.0026865419626701526
187,0.18205533485663986,0.18149409946785283,0.0005612353887870236
188,0.1848380599439465,0.18320085706809744,0.0016372028758490642
189,0.18830734450420133,0.18614400282875837,0.0021633416754429646
190,0.1915749499780258,0.18884343221788777,0.0027315177601380247
191,0.19432052315694628,0.19166213143981686,0.0026583917171294213
192,0.1977981649800329,0.19426834710963434,0.0035298178703985494
193,0.19995245302670184,0.1976132892992074,0.002339163727494431
194,0.20153558546085573,0.19973296491779188,0.0018026205430638487
195,0.9946266290298232,0.9944650370945933,0.00016159193522991
196,0.9950027022642877,0.9947718879251815,0.00023081433910621119
197,0.9953775447949987,0.9952024295988756,0.0001751151961231212
198,0.9957141598575684,0.9957115512781628,2.6085794055941136e-06
199,0.9960988440480042,0.9960413794500598,5.746459794442327e-05
200,0.996439377994071,0.996407296108523,3.208188554804092e-05
201,0.996838566151816,0.9967303376989386,0.00010822845287739025
202,0.9971750294891597,0.9971342406709937,4.0788818166048735e-05
203,0.997412568430735,0.9974440849944818,3.151656374678069e-05
204,0.9978191366173769,0.997673260022618,0.00014587659475884251
205,0.9979980743677268,0.9980409008360377,4.282646831088588e-05
206,0.9984297030223193,0.9982160523413612,0.00021365068095802187
207,0.9985703974934901,0.9986691592814015,9.876178791146106e-05
208,0.9987711648157167,0.998809995931748,3.883111603131262e-05
209,0.9989279169796618,0.9989927621123946,6.48451327328603e-05
210,0.9991234834124039,0.9991143053732473,9.178039156565454e-06
211,0.9993000894046673,0.9992788551962247,2.1234208442577618e-05
212,0.9993873327689321,0.9994170804892266,2.9747720294515112e-05
213,0.9994655897763792,0.999481667731051,1.6077954671733785e-05
214,0.9995439572568378,0.9995809608810133,3.700362417558001e-05
215,0.99964785908687,0.9996661694323367,1.8310345466621136e-05
216,0.9997037315906165,0.9997403451369533,3.6613546336772274e-05
217,0.9997805224646317,0.9997887600936595,8.237629027796345e-06
218,0.9998329243798076,0.9998502269394837,1.7302559676024565e-05
219,0.9999111453788796,0.9998940861054327,1.70592734468622e-05
220,0.9999406706919369,0.9999416584243579,9.877324209650595e-07
221,0.9999473172396164,0.9999516093457802,4.292106163816811e-06
222,0.9999568756726248,0.9999588111063323,1.9354337075228045e-06
223,0.9999570454283333,0.9999447284765589,1.2316951774393736e-05
224,0.9999337769749669,0.999941033287574,7.2563126071178985e-06
225,0.9999157862050692,0.9999305212663383,1.4735061269144367e-05
226,0.9998828165001052,0.9999040168324577,2.1200332352422357e-05
227,0.9998630950293655,0.9998491868595552,1.3908169810394888e-05
228,0.9998015786132557,0.9998428228585928,4.124424533713533e-05
229,0.9997832481712811,0.9997806957904605,2.5523808205862863e-06
230,0.9997631311986352,0.9997540766638695,9.05453476574003e-06
231,0.9997165953776861,0.9997197764491222,3.1810714361535375e-06
232,0.9997017760561058,0.9996767813115838,2.4994744522000012e-05
233,0.999657013970202,0.9996545154896153,2.4984805867545035e-06
234,0.9996302482246574,0.9996033123072299,2.6935917427528544e-05
235,0.9995614344730831,0.9995733800167141,1.1945543631042277e-05
236,0.999452502235264,0.9995065883849691,5.408614970503489e-05
237,0.999383094616879,0.99939673094366,1.3636326780974706e-05
238,0.9993313758814925,0.9993087488668903,2.262701460220562e-05
239,0.9992527598698223,0.9992370053688124,1.5754501009879185e-05
240,0.9992071339151368,0.9991448439327288,6.228998240798145e-05
241,0.999073032077068,0.9990698425726124,3.1895044555474428e-06
242,0.9990115652009008,0.9989084942598757,0.00010307094102512959
243,0.998882916055037,0.9988376638542088,4.525220082818304e-05
244,0.9986949159444936,0.998692807238466,2.108706027570406e-06
245,0.9985569416546826,0.9984923447530323,6.459690165028231e-05
246,0.9983527057554861,0.9983411683161787,1.1537439307374164e-05
247,0.9981568775084189,0.9981024968760199,5.438063239893154e-05
248,0.9979514928995593,0.9978857432661802,6.574963337913076e-05
249,0.9977377332597824,0.9976292385380741,0.00010849472170837426
250,0.9975506322448265,0.9973875358117514,0.00016309643307510502
251,0.9970338852480128,0.9972185271548205,0.0001846419068076699
252,0.9967765086140673,0.996564651790416,0.00021185682365132408
253,0.9966030920477369,0.9963533114524641,0.00024978059527280827
254,0.9962188255663147,0.9960521267099302,0.00016669885638453952
255,0.9959681174154504,0.9958210017106818,0.0001471157047686633
256,0.9955420317707648,0.995444736588859,9.729518190582098e-05
257,0.9951318040566385,0.9949938912854808,0.00013791277115771106
258,0.9948837858744095,0.9946236788996137,0.00026010697479583733
259,0.9943423078368901,0.9942348926367857,0.00010741520010448813
260,0.9940949121010649,0.9937837404831448,0.00031117161792015846
261,0.9935366495233704,0.9934246154709395,0.00011203405243087605
262,0.9930196364109211,0.9930004404377126,1.919597320843014e-05
263,0.9927295738977412,0.9925426210607843,0.00018695283695691067
264,0.9921968911863495,0.9921598098086013,3.708137774816045e-05
265,0.9917289765472189,0.991731439864139,2.4633169201093708e-06
266,0.9911446505813656,0.991311929782204,0.00016727920083836612
267,0.9905848841414693,0.9905900736312945,5.189489825196958e-06
268,0.9903308115208093,0.9902701979174647,6.0613603344528144e-05
269,0.9899292620164923,0.9898231191636323,0.00010614285286003611
270,0.9896203985680005,0.98954804976943,7.234879857054288e-05
271,0.9889145642255713,0.9892700163507454,0.00035545212517407165
272,0.9884757624749637,0.988515849614307,4.008713934333663e-05
273,0.9881592578863224,0.9881079736237879,5.128426253453444e-05
274,0.9879134442713444,0.9878019989927533,0.00011144527859108244
275,0.1116741440507226,0.1130577182401254,0.0013835741894027975
276,0.10978043606331458,0.11011946263412448,0.0003390265708098916
277,0.10650226438898105,0.10660134150227021,9.90771132891588e-05
278,0.1047463693880305,0.10411958312458192,0.0006267862634485866
279,0.09942798211097327,0.10164245873907776,0.002214476628104492
280,0.09678913419452238,0.09743341390151343,0.0006442797069910466
281,0.09454963023755218,0.09443538840279261,0.00011424183475956806
282,0.09096885100439805,0.09067934604731388,0.0002895049570841718
283,0.0888406093815751,0.08800559661788983,0.0008350127636852778
284,0.08563673833646258,0.08577816126455017,0.00014142292808758117
285,0.0816666354225902,0.07954015165913018,0.002126483763460016
286,0.07959356638193857,0.07672578435605633,0.00286778202588224
287,0.0764474997382075,0.07425800316034374,0.002189496577863756
288,0.07377452050314634,0.07156962076727959,0.0022048997358667527
289,0.07032097769416555,0.06999990630961433,0.0003210713845512164
290,0.06539355303338046,0.06521369334451581,0.0001798596888646503
291,0.06268775718605055,0.06102619876343498,0.001661558422615568
292,0.060173988381956416,0.05862349382005027,0.001550494561906146
293,0.05573826458231923,0.055425151894420634,0.00031311268789859653
294,0.05375547953584843,0.052522520493629606,0.0012329590422188244
295,0.048335064847244424,0.05020812635739447,0.0018730615101500425
296,0.04435880282419236,0.04457560826034751,0.0002168054361551472
297,0.04069969787419297,0.04094424660398346,0.00024454872979048914
298,0.039116720751300564,0.03722352215056434,0.0018931986007362234
299,0.035964618580743686,0.03569998713754949,0.0002646314431941979
300,0.03337186345406242,0.03254999219597544,0.0008218712580869841
301,0.03043617672024832,0.03049576722440571,5.95905041573877e-05
302,0.028616125059631927,0.028069953994339862,0.000546171065292065
303,0.02640957878832487,0.02642729261024977,1.771382192489873e-05
304,0.023944596355442563,0.024333392661533133,0.00038879630609056984
305,0.02285055649788342,0.021962671413187536,0.0008878850846958837
306,0.020863041172895586,0.02102879456585332,0.00016575339295773345
307,0.018753520264020395,0.01923078460854598,0.0004772643445255867
308,0.01591529170604213,0.017155819296916227,0.0012405275908740979
309,0.013878557182410784,0.014081443103806851,0.00020288592139606695
310,0.01179702538466639,0.011772125726575426,2.489965809096377e-05
311,0.0086407922010063,0.009958345005238232,0.0013175528042319324
312,0.0064877425417415304,0.006799082469024506,0.000311339927282976
313,0.005080101689315198,0.004204364631615384,0.0008757370576998142
314,0.003691027356650869,0.0024550875641262434,0.0012359397925246255
315,0.0017297448427401319,0.0009263700588937605,0.0008033747838463714
316,-0.0014599343441413653,-0.000988026723796147,0.00047190762034521826
317,0.0032769486807925855,0.004106650914753916,0.0008297022339613302
318,0.004670547921664736,0.005804300926296519,0.0011337530046317832
319,0.006550156257233031,0.007091474440558141,0.0005413181833251101
320,0.009020232221448996,0.009081568525422265,6.133630397326881e-05
321,0.013036760898360951,0.011649040242085929,0.0013877206562750224
322,0.015185740903689297,0.01569638672154487,0.000510645817855572
323,0.01726611270255834,0.01815551538980637,0.0008894026872480268
324,0.019663504318639904,0.021373616084003923,0.001710111765364019
325,0.023900002507309257,0.024440170184102186,0.0005401676767929284
326,0.026653181167337437,0.027946149144389528,0.001292967977052091
327,0.028254809852747375,0.03155940986667305,0.0033046000139256744
328,0.032106779149330855,0.03364904764854367,0.0015422684992128163
329,0.03598515014547204,0.037973831432687274,0.001988681287215237
330,0.03864046893768246,0.0410167508901045,0.002376281952422045
331,0.04385107998167726,0.04364805064757166,0.0002030293341056047
332,0.047387213794270855,0.049239804041562356,0.001852590247291501
333,0.05168217829906947,0.0526592070118744,0.000977028712804924
334,0.05504059188339853,0.056963343568378205,0.0019227516849796775
335,0.05842518113802011,0.0599161336893517,0.0014909525513315883
336,0.061283049753666635,0.062307703132935995,0.0010246533792693593
337,0.06511581386871684,0.06570681973212301,0.0005910058634061716
338,0.06900420395912821,0.06926019869238889,0.0002559947332606838
339,0.07303711505770666,0.07323472965832357,0.00019761460061691605
340,0.07454009539766503,0.07701517256438863,0.0024750771667235993
341,0.08013060596768377,0.07861397638504906,0.0015166295826347098
342,0.08523890899169806,0.08397275403352207,0.0012661549581759884
343,0.08903662921816397,0.08985749659041475,0.0008208673722507887
344,0.09163188778936107,0.09281783097302339,0.0011859431836623163
345,0.09358179292294141,0.09475691735992693,0.0011751244369855168
346,0.09673247556694879,0.09717093227409956,0.00043845670715077223
347,0.10001394694056626,0.10040411746373167,0.000390170523165409
348,0.10474030328685266,0.10318360220477618,0.0015567010820764782
349,0.10745278120014135,0.1084486130785194,0.0009958318783780534
350,0.1089136697928493,0.1101135313099569,0.0011998615171075894
351,0.11073380725941656,0.11133586889095962,0.0006020616315430549
352,0.11303977907181036,0.11300800796406782,3.1771107742537e-05
353,0.11574107243104505,0.11496490965876767,0.0007761627722773778
354,0.11714052066202287,0.11696953343104642,0.00017098723097644375
355,0.13768185623867624,0.13536679304621813,0.002315063192458111
356,0.13286572760965557,0.13393508028995244,0.00106935268029687
357,0.12960174936695962,0.12997390149033924,0.00037215212337962655
358,0.12658994025056042,0.12775379074030024,0.001163850489739826
359,0.12388623960814865,0.12459717185339374,0.0007109322452450856
360,0.12038987539155331,0.12234239735146016,0.0019525219599068472
361,0.11359182816038772,0.11789680929885708,0.00430498113846936
362,0.11048068836827418,0.11400012113515767,0.00351943276688349
363,0.10575593248210043,0.10788918359530299,0.002133251113202561
364,0.1031447643753521,0.10542811049269955,0.0022833461173474567
365,0.09893574164655228,0.09991568839770701,0.000979946751154731
366,0.09193669958674751,0.09466851464200682,0.0027318150552593096
367,0.08632104737811777,0.08762958092880967,0.0013085335506918955
368,0.08334067788748613,0.08324743118730278,9.324670018334702e-05
369,0.07884366723039722,0.07961034859221645,0.0007666813618192325
370,0.07500366323256105,0.07403712288211331,0.0009665403504477421
371,0.07370193341367712,0.07219851685395409,0.0015034165597230253
372,0.06858165335971557,0.06898528851093748,0.0004036351512219094
373,0.06478449652166228,0.06374548965668769,0.001039006864974587
374,0.062469351315291764,0.06068336297474815,0.0017859883405436164
375,0.0585192746794186,0.05597801705290107,0.0025412576265175305
376,0.05592562818819554,0.05425539992944279,0.0016702282587527512
377,0.05264331333940972,0.052408111956035536,0.00023520138337418395
378,0.04970466682464393,0.04852535265561604,0.0011793141690278897
379,0.044753419192705174,0.044351949796109756,0.00040146939659541775
380,0.04285813120370493,0.04137347828397233,0.0014846529197325986
381,0.03834684834350474,0.0383106795559816,3.616878752314007e-05
382,0.03658239687306422,0.034717605505185364,0.001864791367878857
383,0.03332672636276231,0.03377074135195901,0.00044401498919670324
384,0.030438841811907973,0.030427936672550022,1.0905139357950816e-05
385,0.026846015800708643,0.02746355258750053,0.000617536786791887
386,0.023921037910322462,0.02402547161090222,0.0001044337005797584
387,0.021632912206449414,0.021161187417573616,0.0004717247888757978
388,0.019904469664693645,0.018960551769845718,0.0009439178948479274
389,0.017796711957460524,0.01722478999817919,0.0005719219592813345
390,0.01574761696707354,0.015241535247323386,0.0005060817197501521
391,0.0148558244832822,0.013132962029333669,0.001722862453948532
392,0.013205930674173501,0.012121081496439179,0.0010848491777343226
393,0.010902879876030079,0.010265607992239965,0.000637271883790114
394,0.008741359354114537,0.007842120863796327,0.0008992384903182098
395,0.005320059661341928,0.005539537652921203,0.00021947799157927533
396,0.000790775051271481,0.0022665324863888063,0.0014757574351173253
397,-0.0015769807267526168,-0.0021503478580746195,0.0005733671313220027
398,0.003992835395604713,0.004707614848331891,0.0007147794527271774
399,0.007161441756361633,0.0072203978051800545,5.895604881842129e-05
400,0.008548379650324307,0.010330529544701329,0.0017821498943770223
401,0.01469228250127876,0.012027952947689926,0.0026643295535888345
402,0.018043035851971964,0.01784642440477272,0.0001966114471992457
403,0.020833149361484955,0.02106650269095917,0.00023335332947421392
404,0.02371198296036922,0.02340949724551119,0.00030248571485803205
405,0.026184399000491965,0.025994977148381167,0.00018942185211079723
406,0.03389994349229868,0.02963202911140116,0.004267914380897523
407,0.03905474968556385,0.03728760710634119,0.0017671425792226553
408,0.039630052899124905,0.04225800047072182,0.002627947571596914
409,0.04304611029160744,0.04341199354726574,0.00036588325565830443
410,0.048406508315184574,0.04663127678598181,0.001775231529202767
411,0.05412250908752698,0.05297695239411727,0.0011455566934097106
412,0.05621350982613759,0.058270849640315536,0.0020573398141779456
413,0.06103138425934365,0.06046112692895513,0.0005702573303885197
414,0.0652512643897961,0.06588624319823005,0.000634978808433953
415,0.06974906113029078,0.07025138902962379,0.0005023278993330077
416,0.07872280563151958,0.07541930212891557,0.0033035035026040133
417,0.08208786678087579,0.08410449029762974,0.0020166235167539542
418,0.0858760152972042,0.08707635615064314,0.0012003408534389387
419,0.08954851782761182,0.09126017698740585,0.0017116591597940295
420,0.09382456710904111,0.0954950109288522,0.0016704438198110877
421,0.1023395832474935,0.09921077344891384,0.003128809798579657
422,0.1066680271016028,0.10783745045552441,0.001169423353921617
423,0.1097108796855517,0.11251183710549922,0.002800957419947528
424,0.11345869060930526,0.11560797323222811,0.0021492826229228545
425,0.11820552067289512,0.11922116574111016,0.0010156450682150403
426,0.12508558798468844,0.12354547835163036,0.001540109633058076
427,0.128343598132335,0.12978869450698566,0.0014450963746506507
428,0.1318093229241459,0.13310799407369106,0.0012986711495451553
429,0.13478685175455243,0.1361025221742542,0.0013156704197017643
430,0.13727440694903711,0.13842901664487722,0.0011546096958401086
431,0.14078417541579527,0.1412425723107077,0.00045839689491242175
432,0.1423518768650302,0.14387324590935038,0.001521369044320181
433,0.144903039032683,0.14545634149940218,0.0005533024667191688
434,0.14665158987510166,0.14760261919981887,0.0009510293247172175
435,0.10942063132487026,0.1103340647802274,0.000913433455357146
436,0.10714098487945882,0.10809084310531007,0.0009498582258512522
437,0.10363926710419527,0.10396543044132049,0.00032616333712522094
438,0.10011947428351654,0.10015033636634287,3.0862082826321746e-05
439,0.09681234967989513,0.09814055873046484,0.001328209050569712
440,0.09286757753806482,0.09512388870378971,0.002256311165724889
441,0.09038320687859507,0.09039197997594485,8.773097349784598e-06
442,0.08564288900091507,0.08678852885097632,0.0011456398500612475
443,0.08377076946452874,0.08262990663495587,0.001140862829572875
444,0.08027912463889114,0.08042577157673514,0.00014664693784399718
445,0.0775568890971996,0.07582651883891327,0.0017303702582863317
446,0.07405566112240348,0.07281550132655942,0.0012401597958440619
447,0.07154435850821562,0.06907930817291222,0.0024650503353034064
448,0.06826565092656975,0.06696921407075643,0.001296436855813321
449,0.06449228380445372,0.06352545700668066,0.0009668267977730599
450,0.061143662010965175,0.06056621033614648,0.0005774516748186936
451,0.058248970845485484,0.05670886385008361,0.0015401069954018715
452,0.0552151975103118,0.054038521261870566,0.0011766762484412344
453,0.05135617664820401,0.0506109815028276,0.0007451951453764094
454,0.04697007737973267,0.04801804552917375,0.0010479681494410809
455,0.04436877162237374,0.04340314445885535,0.00096562716351839
456,0.03851412156867153,0.04042380080194026,0.0019096792332687282
457,0.0357019776335868,0.03479224464087132,0.0009097329927154757
458,0.03339430835473758,0.03218494882477123,0.0012093595299663487
459,0.029686585705757905,0.030213285911560337,0.0005267002058024321
460,0.02695196591942266,0.026369581633607017,0.0005823842858156437
