Time Step,True_rot_0_x,Predicted_rot_0_x,Absolute_Error
73,-0.005595559535315572,-0.006253489837208775,0.0006579303018932024
74,-0.00521725996011808,-0.005467402830934613,0.00025014287081653354
75,-0.002047552636571184,-0.005102797622958859,0.003055244986387675
76,-0.005520524402712481,-0.0019443723745167067,0.0035761520281957747
77,-0.006135717790567925,-0.00536257145574933,0.0007731463348185953
78,-0.006147067268550467,-0.005718327711312798,0.00042873955723766836
79,-0.006823847599961841,-0.005532299294443878,0.0012915483055179625
80,-0.006965494320757563,-0.006122891146724933,0.0008426031740326302
81,-0.005613292837103587,-0.006281438211963552,0.0006681453748599653
82,-0.006356274531959576,-0.005049374931879,0.0013068996000805758
83,-0.006138790104297438,-0.0057431261952466395,0.00039566390905079827
84,-0.007184077345747971,-0.0056051874263274085,0.0015788899194205622
85,-0.005905060449892002,-0.006564893963351871,0.0006598335134598687
86,-0.005792543969172626,-0.005431216558898983,0.000361327410273643
87,-0.006025097443767638,-0.005417645510909008,0.0006074519328586299
88,-0.005658941773829638,-0.005767544487351182,0.00010860271352154411
89,-0.005820867982244007,-0.005664853112151495,0.00015601487009251225
90,-0.005907479913851805,-0.00591683383285802,9.353919006215017e-06
91,-0.006821892055450705,-0.006835760285781198,1.386823033049274e-05
92,-0.006389322757294317,-0.006979364904262292,0.0005900421469679749
93,-0.0069005768893527965,-0.006807972558010318,9.260433134247823e-05
94,-0.006353900883603909,-0.007833734763584838,0.0014798338799809291
95,-0.006546792651787464,-0.007541879517364862,0.000995086865577398
96,-0.00624533314414576,-0.00803915124864246,0.0017938181044967003
97,-0.006050757775442905,-0.007711279338000003,0.001660521562557098
98,-0.005396341251645589,-0.00750042209990076,0.0021040808482551713
99,-0.004618697479745058,-0.007196677270823036,0.0025779797910779785
100,-0.00659736829222536,-0.005925914539231853,0.0006714537529935076
101,-0.008785792653402956,-0.008864248549721045,7.845589631808904e-05
102,-0.009073935916015727,-0.011814251600708925,0.002740315684693198
103,-0.008367022563153251,-0.01146747495858673,0.0031004523954334777
104,-0.009737371039917942,-0.010384762673734517,0.0006473916338165745
105,-0.01011517231777252,-0.011413612977177516,0.0012984406594049955
106,-0.008383653170220166,-0.01167600539143445,0.003292352221214285
107,-0.008593817730429693,-0.008497144540727858,9.667318970183435e-05
108,-0.0073740794920810595,-0.00832314900798108,0.00094906951590002
109,-0.008268038410316661,-0.007576017558027676,0.0006920208522889848
110,-0.00838495050830586,-0.00849569253707011,0.00011074202876425014
111,-0.007660701748059217,-0.008429238282610186,0.0007685365345509688
112,-0.008128137829692912,-0.007591343807196464,0.0005367940224964484
113,-0.00927137651511295,-0.0078432420416348,0.00142813447347815
114,-0.009905187472738964,-0.00921236175255952,0.0006928257201794432
115,-0.005935327320133445,-0.00660099214462969,0.0006656648244962454
116,-0.005220772991292737,-0.00604766331021846,0.0008268903189257229
117,-0.0055363842515129096,-0.005907511586788421,0.0003711273352755111
118,-0.005816216571843293,-0.006240148220109824,0.0004239316482665305
119,-0.007309364853799277,-0.006397540671852102,0.0009118241819471755
120,-0.005051708642858859,-0.006771193509343619,0.00171948486648476
121,-0.00809437965223587,-0.005272633763772877,0.002821745888462993
122,-0.007606804950019036,-0.006216637958180316,0.0013901669918387196
123,-0.006824961621118195,-0.005418893314649277,0.0014060683064689179
124,-0.007097351255625482,-0.004761650470600479,0.002335700785025003
125,-0.0033390610607294344,-0.004883393319741034,0.0015443322590115993
126,-0.007052879985034184,-0.0038586201333244844,0.0031942598517097
127,-0.007991794340437735,-0.005384640984348401,0.0026071533560893343
128,-0.008815910615617175,-0.004259870177729136,0.004556040437888039
129,-0.00610612053060881,-0.003837017908872269,0.002269102621736541
130,-0.004588568283609173,-0.0040103244182942595,0.0005782438653149135
131,-0.005165031160278304,-0.005069699544936952,9.533161534135224e-05
132,-0.005593148024473631,-0.006369587806219819,0.000776439781746188
133,-0.007269738415516279,-0.006964439227704417,0.00030529918781186174
134,-0.005091538598096655,-0.007132273348539747,0.002040734750443092
135,0.007258883602348159,0.006652543422266279,0.0006063401800818803
136,0.006587330811870177,0.006793833145147214,0.00020650233327703695
137,0.005845353729023999,0.007004072809488012,0.001158719080464013
138,0.007071167805395365,0.006718525819590331,0.00035264198580503385
139,0.004461504880974753,0.006919906696779619,0.002458401815804866
140,0.005065177933965375,0.006587600757763897,0.0015224228237985214
141,0.0058270069669985325,0.006437997660652943,0.0006109906936544104
142,0.00612706488710369,0.007160576719881926,0.001033511832778236
143,0.0061519721979251055,0.00724337859410088,0.001091406396175774
144,0.006540403543779152,0.0071388200635512725,0.0005984165197721204
145,0.009361957603873199,0.0070069593838356925,0.002354998220037506
146,0.005699591598321653,0.008802595494212135,0.0031030038958904816
147,0.005473132608300358,0.006611000306622405,0.0011378676983220468
148,0.0061944603821167486,0.006132632975319119,6.182740679762985e-05
149,0.008111129584741313,0.006755311399650679,0.0013558181850906337
150,0.007969816978130333,0.008127470417687223,0.0001576534395568898
151,0.006600126208188269,0.00785436593716653,0.0012542397289782613
152,0.006212070357149362,0.00680442251882354,0.0005923521616741775
153,0.0077893924298757045,0.006459186041256966,0.0013302063886187383
154,0.007641587617246465,0.007386045609220341,0.00025554200802612413
155,0.006649286400354008,0.007004997490849011,0.0003557110904950037
156,0.007583997108489597,0.006408233445325528,0.0011757636631640686
157,0.00861248542842962,0.007156196731953799,0.0014562886964758206
158,0.007458158287127834,0.0074656612210343976,7.5029339065635706e-06
159,0.0082527868644728,0.006748682017588977,0.0015041048468838235
160,0.007162723565141183,0.007266253306151783,0.00010352974101059988
161,0.007626403421011175,0.007020114333873114,0.000606289087138061
162,0.006016976538127739,0.007899459609955856,0.0018824830718281171
163,0.008195128554024711,0.0073953668688313354,0.0007997616851933755
164,0.008031798839547404,0.00845040388889574,0.0004186050493483369
165,0.006785743222642958,0.007965560918923795,0.0011798176962808365
166,0.006552639930902241,0.007198883641524282,0.0006462437106220416
167,0.0057409089597476705,0.007242533857856773,0.0015016248981091027
168,0.007636301023687323,0.0066120228532571615,0.0010242781704301613
169,0.007820171614842195,0.007249110557669881,0.0005710610571723141
170,0.006244927886075844,0.0070497736648213825,0.0008048457787455388
171,0.005411277886830067,0.0064653388170848826,0.0010540609302548158
172,0.0054354553914622425,0.0062396705248604035,0.0008042151333981611
173,0.008537984187807188,0.006408636555007877,0.0021293476327993114
174,0.0065497050105715075,0.006941609810383144,0.0003919047998116364
175,0.009759014170890545,0.00668824584772179,0.0030707683231687545
176,0.006159198624074092,0.007299380088712929,0.0011401814646388366
177,0.00922656582046714,0.006938917318084178,0.0022876485023829614
178,0.00768683064816721,0.008014383785479931,0.0003275531373127206
179,0.009339836032471065,0.00755373087230723,0.001786105160163835
180,0.007604936772832643,0.008049736493270433,0.0004447997204377902
181,0.008796308039997737,0.007849787848317483,0.0009465201916802543
182,0.007012643499566083,0.008767194419685428,0.001754550920119345
183,0.006905931105708528,0.007837154212739977,0.0009312231070314498
184,0.007588296148551494,0.0076553002392905755,6.70040907390819e-05
185,0.0062452539501476195,0.007916267415636063,0.0016710134654884436
186,0.006387110979091634,0.00716229228422581,0.0007751813051341764
187,0.008050320523681116,0.006812707721266357,0.0012376128024147587
188,0.006231150138231717,0.0073836973102423525,0.0011525471720106352
189,0.0069294801827100025,0.006067795625251059,0.0008616845574589433
190,0.007033735298041128,0.0063063720822985,0.0007273632157426286
191,0.006130945822313333,0.006152853427149959,2.1907604836625925e-05
192,0.006876819233505762,0.005179502262093611,0.0016973169714121512
193,0.0069077777608345875,0.005613929751922483,0.0012938480089121048
194,0.006946241048979528,0.005407135808997343,0.001539105239982185
195,3.3258655938330764e-05,-0.0007470538680156287,0.0007803125239539594
196,0.0012063929264889087,-0.0008824931849189576,0.0020888861114078663
197,-0.0011757910539249676,0.00017744216100188987,0.0013532332149268575
198,-0.0018724217145918145,-0.0018584518211910912,1.396989340072337e-05
199,-0.004223166761245119,-0.0023630541975346916,0.001860112563710427
200,-0.002652986934102079,-0.004620533625177831,0.001967546691075752
201,-0.005591127823515157,-0.0029767581875177118,0.002614369635997445
202,-0.0037118797933513013,-0.0057235931805147515,0.00201171338716345
203,-0.0047715642739839205,-0.0036948652279119743,0.0010766990460719461
204,-0.0067899310982541495,-0.004754194111949147,0.0020357369863050027
205,-0.005322793780791615,-0.0070162123097928875,0.0016934185290012728
206,-0.005563026916824281,-0.005561372110663562,1.654806160719148e-06
207,-0.005056743939194562,-0.005392926849259664,0.0003361829100651014
208,-0.00747285589559778,-0.005108804240675675,0.0023640516549221042
209,-0.0044475220131634345,-0.007378924776743488,0.002931402763580054
210,-0.0049358572868073375,-0.004703198813129332,0.00023265847367800584
211,-0.0032546424311649643,-0.005361118154827746,0.0021064757236627816
212,-0.003093702670753229,-0.003819611271337831,0.0007259086005846024
213,-0.006442943278735578,-0.004122308660538607,0.0023206346181969704
214,-0.0049286451162735695,-0.007156615290391121,0.0022279701741175512
215,-0.0053027455693087705,-0.005695920426476859,0.0003931748571680887
216,-0.004366851122241248,-0.0060177541974917835,0.0016509030752505354
217,-0.005504981383662232,-0.004954939024853226,0.0005500423588090065
218,-0.006128787775312404,-0.0061083617585301056,2.0426016782298245e-05
219,-0.0063368832702066155,-0.0063784525058888375,4.156923568222198e-05
220,-0.004814728591414345,-0.006637118220510018,0.001822389629095673
221,-0.005748094811439298,-0.005194856645132148,0.0005532381663071505
222,-0.0072075897705475315,-0.005667650920970985,0.0015399388495765465
223,-0.006685000045862938,-0.007312273198374532,0.0006272731525115939
224,-0.006586541520665229,-0.006926518619732235,0.00033997709906700545
225,-0.007124987178425234,-0.006290890085972637,0.0008340970924525966
226,-0.006690758600253905,-0.006792657044863995,0.00010189844461008964
227,-0.007184890754759884,-0.006583996455690683,0.0006008942990692011
228,-0.006719125655088836,-0.006696679817910607,2.2445837178228928e-05
229,-0.0064735651220072365,-0.006212266833705032,0.00026129828830220424
230,-0.006316482483762828,-0.006220362298391455,9.612018537137352e-05
231,-0.006163687195309004,-0.005878240082403186,0.0002854471129058187
232,-0.0055962163808625795,-0.00613404833286039,0.0005378319519978103
233,-0.006466454450508183,-0.005727091312497636,0.0007393631380105464
234,-0.006620829583792797,-0.006615273862911622,5.555720881175036e-06
235,-0.006187824023868957,-0.0067453710424214474,0.0005575470185524905
236,-0.005017707352677433,-0.006194710128168026,0.0011770027754905927
237,-0.00362792430671342,-0.005164456575742852,0.0015365322690294322
238,-0.0059022658256956025,-0.0037283060733854533,0.002173959752310149
239,-0.005823975294395339,-0.005759373503685623,6.460179070971652e-05
240,-0.005380106700222968,-0.005655497055074356,0.0002753903548513882
241,-0.006516165903107455,-0.0054425486544531455,0.0010736172486543096
242,-0.005149470147637756,-0.006518122048484478,0.0013686519008467221
243,-0.005390752773898203,-0.0052202065396628,0.0001705462342354025
244,-0.004970036946266115,-0.0055188774302785916,0.0005488404840124769
245,-0.005911210495711956,-0.005279271123237345,0.0006319393724746108
246,-0.005995700471971899,-0.006359075384493273,0.0003633749125213741
247,-0.005395826581254266,-0.006400433467275679,0.0010046068860214124
248,-0.0052431616570830075,-0.005637656865400343,0.0003944952083173355
249,-0.006203544134845043,-0.005537256035981696,0.0006662880988633473
250,-0.007757388546728074,-0.006570283214025464,0.0011871053327026102
251,-0.00722522520828957,-0.007827396619737154,0.0006021714114475846
252,-0.006610367045695957,-0.007722812798389821,0.001112445752693864
253,-0.006930653959865423,-0.00660767176432441,0.00032298219554101337
254,-0.007754432888856287,-0.007758274983950814,3.842095094527299e-06
255,-0.0062710867134230085,-0.008122109750627968,0.0018510230372049599
256,-0.0071068980117875305,-0.006380451641048957,0.0007264463707385739
257,-0.0069395343033702706,-0.007243959588330257,0.0003044252849599867
258,-0.005989832684360715,-0.006450485442374903,0.00046065275801418764
259,-0.005743598026419882,-0.00636758410107235,0.0006239860746524682
260,-0.006305583050786063,-0.0053094052928830135,0.0009961777579030493
261,-0.006817667650503484,-0.006734634802271058,8.303284823242552e-05
262,-0.006853990456583911,-0.006872642804567892,1.865234798398112e-05
263,-0.006430689054236085,-0.006779051865067042,0.0003483628108309567
264,-0.007646681129428403,-0.0062952974682239145,0.0013513836612044881
265,-0.006273122302359149,-0.007876346974780893,0.0016032246724217436
266,-0.00641267238203679,-0.00630949564918361,0.00010317673285318001
267,-0.0067931832092259685,-0.005936242732262764,0.0008569404769632047
268,-0.006054360243364329,-0.0068795582270191075,0.0008251979836547789
269,-0.00719426180535152,-0.00567509087483049,0.0015191709305210303
270,-0.006919422131735529,-0.007076438096094934,0.00015701596435940476
271,-0.006886015230430049,-0.007161478374115357,0.00027546314368530854
272,-0.006911220073344833,-0.006974020737843728,6.280066449889515e-05
273,-0.006946961215335235,-0.0071428756636753715,0.00019591444834013687
274,-0.008594889146803963,-0.0075080067307604316,0.0010868824160435312
275,-0.007112124724227842,-0.006556017819120893,0.0005561069051069484
276,-0.005687484359992471,-0.006973713964009465,0.0012862296040169934
277,-0.007803621853593762,-0.007030296441766299,0.0007733254118274628
278,-0.00567013343363322,-0.008062564286040583,0.0023924308524073627
279,-0.007745018618609219,-0.0066484808171117715,0.0010965378014974473
280,-0.007769708387078404,-0.007074789678710234,0.0006949187083681706
281,-0.0061624573445516456,-0.006653127972946967,0.0004906706283953214
282,-0.008483285885879419,-0.006433142134006089,0.002050143751873329
283,-0.009174479283983478,-0.0072866314019889205,0.001887847881994558
284,-0.004204183579697545,-0.006980319765167599,0.0027761361854700536
285,-0.006496069343804854,-0.006575484538015337,7.941519421048298e-05
286,-0.004844027349767901,-0.00783001466185957,0.002985987312091669
287,-0.006115536291852558,-0.0073202204933789546,0.0012046842015263964
288,-0.007568989247218513,-0.007894588758276457,0.00032559951105794356
289,-0.0059372602446869805,-0.007551685036512391,0.0016144247918254105
290,-0.0064703593254945785,-0.007603092122841521,0.0011327327973469428
291,-0.006573521544663858,-0.0071217059460163285,0.0005481844013524705
292,-0.004944532523192183,-0.00756318215186031,0.002618649628668127
293,-0.008175208969073769,-0.006988630805863958,0.0011865781632098109
294,-0.006249977915667149,-0.00754526820786759,0.001295290292200441
295,-0.006775267570837868,-0.006468056852622097,0.0003072107182157712
296,-0.005768694811190604,-0.0065515666393239375,0.0007828718281333337
297,-0.007810358156711392,-0.006053159850117153,0.0017571983065942393
298,-0.008312038527629436,-0.007002405226018842,0.0013096333016105934
299,-0.00641279115686645,-0.0071359741636224765,0.0007231830067560268
300,-0.007242848357096248,-0.006179560610362414,0.001063287746733834
301,-0.006927751885759876,-0.006829186467816746,9.856541794312987e-05
302,-0.007902587687644756,-0.006678236616542014,0.001224351071102742
303,-0.008464734181759203,-0.0074536634332448976,0.0010110707485143054
304,-0.008324630631518575,-0.007845725177270203,0.0004789054542483715
305,-0.008345722132727456,-0.00775053001314008,0.0005951921195873761
306,-0.009171954884565847,-0.007825065168345956,0.001346889716219891
307,-0.007888937060836786,-0.00856634217487458,0.0006774051140377938
308,-0.006986765449513935,-0.007912203350143178,0.0009254379006292434
309,-0.005853608043929834,-0.007493729560537893,0.0016401215166080589
310,-0.0066558686295763725,-0.006618352006103041,3.751662347333158e-05
311,-0.007561072900746581,-0.0071978670094343935,0.0003632058913121874
312,-0.009063219380630714,-0.00783158255813236,0.0012316368224983536
313,-0.008561293164332358,-0.008674352717908904,0.00011305955357654614
314,-0.009123354466352377,-0.007871962546688944,0.0012513919196634332
315,-0.008358627497449471,-0.008088796176948103,0.0002698313205013684
316,-0.00809361893182833,-0.0074648988213126205,0.0006287201105157096
317,0.007248005063309943,0.00758380052897556,0.000335795465665617
318,0.008366836203146915,0.007501299046974183,0.0008655371561727323
319,0.007826175727924248,0.008334175656198178,0.0005079999282739302
320,0.008051177863599664,0.00831446597027187,0.0002632881066722062
321,0.009096349649371133,0.008515085455897584,0.0005812641934735494
322,0.008618921022860231,0.008994246268161876,0.0003753252453016446
323,0.007032647587090779,0.008539587457490404,0.0015069398703996253
324,0.006405209470817947,0.008019982533276309,0.0016147730624583613
325,0.009852386810635173,0.007988149837579827,0.0018642369730553464
326,0.009583439063056521,0.009087309239496272,0.0004961298235602492
327,0.008655551342098333,0.008916368669456396,0.0002608173273580625
328,0.007116042265162672,0.008223589204923993,0.001107546939761321
329,0.007840077830673349,0.008580133135519452,0.0007400553048461031
330,0.008288184212166632,0.0088415748982252,0.0005533906860585684
331,0.008331567498328009,0.00898579839495017,0.0006542308966221606
332,0.008609622748550438,0.008708696432524882,9.907368397444466e-05
333,0.008004168830600277,0.008389855256112798,0.0003856864255125207
334,0.007621867831198679,0.008399023632739309,0.0007771558015406297
335,0.00961519233730902,0.0082507754070035,0.0013644169303055204
336,0.008517630875163024,0.008853740211800187,0.0003361093366371637
337,0.00863290619977054,0.008374852002788829,0.0002580541969817111
338,0.005868527151932793,0.00832925033896785,0.0024607231870350573
339,0.006428446705679053,0.007960292420072403,0.0015318457143933496
340,0.008085118631703322,0.00808654182010958,1.4231884062580052e-06
341,0.009868517178730522,0.008521009792207051,0.0013475073865234707
342,0.007108322868169379,0.008865092670102688,0.0017567698019333097
343,0.00768900193374853,0.007299115254929224,0.0003898866788193062
344,0.008400910245510583,0.007927102112652275,0.0004738081328583086
345,0.006094054564415831,0.008426978433005437,0.0023329238685896063
346,0.006936689546069678,0.007616973227854249,0.0006802836817845709
347,0.008727020750059683,0.007777352382641465,0.0009496683674182181
348,0.007107604439019807,0.008509609881258354,0.0014020054422385474
349,0.009331642396474181,0.007444227739853315,0.0018874146566208658
350,0.010008308651730453,0.008831786987667909,0.0011765216640625444
351,0.008522401237362255,0.009232695983878427,0.000710294746516172
352,0.00787849088180681,0.00828590268641374,0.0004074118046069296
353,0.008569918472902416,0.008135447789938815,0.00043447068296360164
354,0.0075757210727382274,0.008615003253465947,0.00103928218072772
355,-0.006752356514297314,-0.006472070426186592,0.0002802860881107221
356,-0.007255211704445481,-0.006938976662330751,0.0003162350421147299
357,-0.00804275050767501,-0.007290764236362584,0.0007519862713124253
358,-0.0077125884687540645,-0.007418316616633699,0.0002942718521203652
359,-0.0074642699017828905,-0.007130183361483096,0.0003340865402997944
360,-0.00644704422499349,-0.006922059348143251,0.00047501512314976086
361,-0.009892678044487214,-0.006778134774485022,0.0031145432700021925
362,-0.0074845665906510764,-0.008654346649825414,0.0011697800591743378
363,-0.009406592378695695,-0.007563101417064167,0.0018434909616315276
364,-0.00785819450944481,-0.00824231518363814,0.0003841206741933296
365,-0.006209194475928697,-0.008194827791738489,0.001985633315809792
366,-0.00599878976460519,-0.007543026330529447,0.0015442365659242572
367,-0.008195064544691806,-0.007739721538591183,0.000455343006100623
368,-0.007550716384832248,-0.009184368906082856,0.001633652521250608
369,-0.006290291171486408,-0.008385642284947849,0.0020953511134614404
370,-0.009175587601851916,-0.0076386602338065065,0.0015369273680454097
371,-0.00670163908251441,-0.008012418680789462,0.0013107795982750517
372,-0.006499703895384283,-0.007009002496919125,0.0005092986015348419
373,-0.008176770345321919,-0.006962504744590342,0.0012142656007315764
374,-0.005003638723635955,-0.007453945634247595,0.00245030691061164
375,-0.006558301913768656,-0.0072880537675814264,0.0007297518538127703
376,-0.008969461437082502,-0.007774805212413822,0.00119465622466868
377,-0.008672004820520668,-0.008285349084720211,0.00038665573580045666
378,-0.005947754093242362,-0.007833336456479448,0.0018855823632370856
379,-0.00907247152824989,-0.007520150853549341,0.0015523206747005492
380,-0.006528162701773319,-0.007866154799417437,0.0013379920976441181
381,-0.005724179250080669,-0.008028947789821803,0.002304768539741134
382,-0.007135233405083453,-0.007199579772883501,6.434636780004808e-05
383,-0.008795498692168231,-0.007588183872879179,0.0012073148192890525
384,-0.007790432802075095,-0.008047812376559861,0.00025737957448476647
385,-0.007245902407533314,-0.00726182617288548,1.5923765352166344e-05
386,-0.00985107068475104,-0.00688316434337403,0.00296790634137701
387,-0.008822736056389257,-0.008826423496356955,3.6874399676981723e-06
388,-0.007829659494434999,-0.008235591268427852,0.00040593177399285245
389,-0.0074635264435910665,-0.007674143869864025,0.00021061742627295852
390,-0.007410506597697876,-0.0076796476246831676,0.00026914102698529126
391,-0.007791705756435804,-0.007890704473581759,9.899871714595491e-05
392,-0.007684043455737006,-0.008059977920377881,0.0003759344646408749
393,-0.007841577799026453,-0.008013817442698723,0.00017223964367226938
394,-0.006191391860248148,-0.007883939309194713,0.0016925474489465648
395,-0.0058593915088371714,-0.007184042334136067,0.0013246508252988953
396,-0.00735029454673827,-0.006804450612567762,0.0005458439341705082
397,-0.007459552026752625,-0.00736509511574288,9.445691100974478e-05
398,0.007446535618198875,0.0072885287552465735,0.00015800686295230123
399,0.008486780399619845,0.0068846716664468875,0.0016021087331729578
400,0.009180681656279157,0.007099042886868725,0.0020816387694104323
401,0.007773312601014516,0.007377850085424518,0.00039546251558999785
402,0.005888368559370538,0.00662266800809391,0.0007342994487233717
403,0.006247226338136167,0.006906937223397315,0.0006597108852611474
404,0.008611981164339947,0.007678018788241166,0.0009339623760987814
405,0.00983338432994246,0.008065154506022255,0.0017682298239202043
406,0.008826335204760895,0.00847813058791071,0.00034820461685018504
407,0.010114233567722723,0.008326513775961348,0.0017877197917613753
408,0.007506928069224308,0.00847023948297027,0.0009633114137459625
409,0.00887892161388366,0.009052416073380492,0.00017349445949683094
410,0.007022383191023156,0.009814171191201888,0.002791788000178732
411,0.007969452516526228,0.009411583198973004,0.001442130682446776
412,0.007863271723987602,0.009952781853243591,0.002089510129255989
413,0.007394578461550591,0.009102250203681996,0.001707671742131405
414,0.009201530392448828,0.008907840061659573,0.0002936903307892546
415,0.00826687813208844,0.008404011962674427,0.00013713383058598823
416,0.00687992541084277,0.008072214933739514,0.0011922895228967442
417,0.0076144337061170115,0.008526218448519614,0.0009117847424026026
418,0.008362498724755653,0.008645541144405192,0.0002830424196495398
419,0.006098342806931097,0.008327273362352462,0.0022289305554213648
420,0.006308651861878935,0.008452199232717153,0.0021435473708382186
421,0.006740016708502089,0.008599091712541009,0.0018590750040389193
422,0.0073610381424450986,0.008601559769567356,0.0012405216271222574
423,0.007520208478594707,0.00829344548122374,0.0007732370026290328
424,0.00680034176330722,0.00811098548937995,0.001310643726072729
425,0.006194369003378382,0.008019808984834334,0.001825439981455952
426,0.006970460851552482,0.008288611711929053,0.0013181508603765718
427,0.007086461164544459,0.008350505460856802,0.0012640442963123425
428,0.0077406291309455155,0.008432182484284331,0.0006915533533388158
429,0.008910902083565118,0.008405872222963469,0.0005050298606016496
430,0.007648390548038093,0.008390801520633052,0.0007424109725949592
431,0.008733744577418318,0.007938070288321792,0.0007956742890965259
432,0.008204049139344097,0.008394102638871227,0.00019005349952713052
433,0.008416761932731439,0.008323374207721656,9.338772500978344e-05
434,0.007276101461569494,0.008439437278572905,0.0011633358170034117
435,-0.007860311473923055,-0.006611539840019739,0.0012487716339033162
436,-0.005625302903688206,-0.0074122453547259565,0.0017869424510377502
437,-0.005377111524105233,-0.006928808175510203,0.0015516966514049699
438,-0.007300850921650976,-0.00766007450806735,0.00035922358641637345
439,-0.008101894021495274,-0.00730674942541863,0.000795144596076644
440,-0.007354364633645311,-0.006947995829391021,0.00040636880425428974
441,-0.006043649392192677,-0.006274830112896517,0.00023118072070384046
