Time Step,True pos_z,Predicted pos_z,Error
88,-1.57,-1.5679437,-0.0020563602
89,-1.57,-1.5688035,-0.0011965036
90,-1.56,-1.5675602,0.007560253
91,-1.56,-1.5555238,-0.0044761896
92,-1.56,-1.5565988,-0.0034011602
93,-1.55,-1.5549636,0.0049636364
94,-1.55,-1.5458927,-0.004107237
95,-1.53,-1.5456963,0.015696287
96,-1.53,-1.5261259,-0.0038740635
97,-1.52,-1.5222976,0.0022976398
98,-1.51,-1.5104234,0.0004234314
99,-1.5,-1.4992479,-0.0007520914
100,-1.49,-1.488219,-0.0017809868
101,-1.47,-1.4768087,0.0068086386
102,-1.45,-1.4557204,0.005720377
103,-1.44,-1.4363397,-0.0036603212
104,-1.42,-1.4268545,0.006854534
105,-1.41,-1.4055588,-0.004441142
106,-1.4,-1.3946654,-0.0053346157
107,-1.38,-1.3847317,0.004731655
108,-1.37,-1.3641435,-0.005856514
109,-1.36,-1.3526688,-0.007331252
110,-1.34,-1.3412844,0.0012843609
111,-1.32,-1.3238735,0.0038734674
112,-1.3,-1.3014601,0.0014601946
113,-1.28,-1.2809541,0.00095415115
114,-1.27,-1.2599862,-0.010013819
115,-1.25,-1.2522775,0.0022774935
116,-1.19,-1.2289972,0.038997173
117,-1.16,-1.1668184,0.0068184137
118,-1.13,-1.1364727,0.006472707
119,-1.12,-1.1062254,-0.013774633
120,-1.09,-1.0948447,0.0048446655
121,-1.07,-1.0650342,-0.0049659014
122,-1.05,-1.0437814,-0.0062185526
123,-1.03,-1.0285103,-0.0014896393
124,-1.01,-1.0075148,-0.002485156
125,-0.99,-0.9841933,-0.0058066845
126,-0.97,-0.9639311,-0.006068945
127,-0.93,-0.9447989,0.01479888
128,-0.91,-0.9048453,-0.005154729
129,-0.89,-0.8837976,-0.0062023997
130,-0.85,-0.8611818,0.011181772
131,-0.83,-0.81975317,-0.010246813
132,-0.8,-0.79969305,-0.00030696392
133,-0.75,-0.769669,0.019668996
134,-0.7,-0.7191579,0.019157887
135,-0.67,-0.66927433,-0.00072568655
136,-0.65,-0.6400137,-0.009986281
137,-0.61,-0.6199757,0.009975672
138,-0.58,-0.5795467,-0.00045329332
139,-0.56,-0.5492203,-0.010779679
140,-0.5,-0.52911156,0.029111564
141,-0.48,-0.46895778,-0.0110422075
142,-0.45,-0.4491048,-0.00089520216
143,-0.43,-0.41887483,-0.011125177
144,-0.41,-0.39848387,-0.011516124
145,-0.38,-0.37833804,-0.0016619563
146,-0.34,-0.34792578,0.007925779
147,-0.32,-0.30763707,-0.012362927
148,-0.3,-0.28757194,-0.012428075
149,-0.26,-0.2676038,0.007603824
150,-0.23,-0.22882661,-0.0011733919
151,-0.2,-0.20148942,0.0014894158
152,-0.17,-0.16518289,-0.0048171133
153,-0.14,-0.13667704,-0.003322959
154,-0.12,-0.1103764,-0.009623595
155,-0.08,-0.092005536,0.012005538
156,-0.05,-0.05365716,0.0036571585
157,-0.01,-0.023804585,0.013804585
158,0.01,0.01617872,-0.00617872
159,0.04,0.03490033,0.005099669
160,0.06,0.0626318,-0.002631802
161,0.09,0.08188963,0.008110374
162,0.11,0.111492015,-0.001492016
163,0.13,0.13439895,-0.004398957
164,0.16,0.1589334,0.0010665953
165,0.2,0.19183458,0.008165419
166,0.23,0.2329247,-0.0029246956
167,0.26,0.26229164,-0.0022916496
168,0.28,0.29145196,-0.01145196
169,0.31,0.31331578,-0.0033157766
170,0.34,0.34744737,-0.007447362
171,0.36,0.37719026,-0.017190248
172,0.39,0.39471686,-0.004716873
173,0.41,0.42369133,-0.013691336
174,0.44,0.44292676,-0.0029267669
175,0.48,0.47276822,0.007231772
176,0.51,0.51162326,-0.0016232729
177,0.53,0.54456854,-0.014568567
178,0.56,0.5674491,-0.0074490905
179,0.59,0.5983691,-0.008369148
180,0.63,0.6261658,0.003834188
181,0.66,0.6656874,-0.005687356
182,0.69,0.6964144,-0.0064144135
183,0.72,0.7272367,-0.0072366595
184,0.76,0.75781786,0.002182126
185,0.79,0.7983158,-0.008315802
186,0.82,0.8286564,-0.008656383
187,0.86,0.85877794,0.001222074
188,0.89,0.89875287,-0.0087528825
189,0.92,0.9285332,-0.00853318
190,0.95,0.9583755,-0.0083755255
191,0.98,0.98835623,-0.008356214
192,1.01,1.0183779,-0.00837791
193,1.08,1.0484377,0.03156233
194,1.11,1.1184051,-0.008405089
195,1.14,1.1460142,-0.006014228
196,1.17,1.1760566,-0.0060566664
197,1.2,1.2081002,-0.008100152
198,1.24,1.2371384,0.002861619
199,1.27,1.2766058,-0.0066058636
200,1.31,1.308275,0.0017249584
201,1.36,1.3485804,0.011419654
202,1.39,1.3977333,-0.007733345
203,1.42,1.4265308,-0.006530881
204,1.45,1.455972,-0.0059719086
205,1.48,1.4855837,-0.005583644
206,1.51,1.5145205,-0.0045205355
207,1.54,1.543586,-0.0035860538
208,1.56,1.5731046,-0.013104677
209,1.59,1.5927373,-0.0027372837
210,1.64,1.6224738,0.01752615
211,1.67,1.6714075,-0.0014075041
212,1.7,1.7009782,-0.0009781122
213,1.72,1.7308546,-0.010854602
214,1.74,1.7505027,-0.010502696
215,1.77,1.77018,-0.00018000603
216,1.79,1.7998627,-0.009862781
217,1.81,1.8193353,-0.009335399
218,1.85,1.83871,0.011290073
219,1.89,1.877974,0.012025952
220,1.91,1.9169848,-0.00698483
221,1.95,1.9360173,0.013982773
222,1.97,1.9758584,-0.0058584213
223,1.99,1.9940835,-0.004083514
224,1.99,2.012669,-0.022669077
225,1.99,2.0117452,-0.021745205
226,2.05,2.0107758,0.039224148
227,2.07,2.070414,-0.00041413307
228,2.09,2.0869482,0.0030517578
229,2.1,2.107151,-0.007151127
230,2.12,2.1158473,0.0041525364
231,2.13,2.1351612,-0.005161047
232,2.14,2.1458452,-0.00584507
233,2.16,2.1566417,0.003358364
234,2.17,2.1778266,-0.007826567
235,2.2,2.184741,0.0152590275
236,2.21,2.2125707,-0.0025706291
237,2.22,2.2222378,-0.0022377968
238,2.24,2.2312946,0.008705378
239,2.25,2.259028,-0.009027958
240,2.27,2.2678783,0.002121687
241,2.28,2.2869754,-0.0069754124
242,2.3,2.2985418,0.001458168
243,2.32,2.3198805,0.00011944771
244,2.34,2.3399434,5.6505203e-05
245,2.36,2.3590786,0.0009212494
246,2.37,2.3815336,-0.011533737
247,2.38,2.3787367,0.00126338
248,2.4,2.366264,0.03373599
249,2.41,2.378003,0.031997204
250,2.42,2.4165251,0.0034749508
251,2.43,2.4365919,-0.006591797
252,2.44,2.4386594,0.0013406277
253,2.45,2.446768,0.0032320023
254,2.46,2.4513493,0.00865078
255,2.47,2.4612556,0.008744478
256,2.47,2.4718163,-0.0018162727
257,2.48,2.472661,0.0073390007
258,2.48,2.484451,-0.0044510365
259,2.48,2.4812555,-0.0012555122
260,2.48,2.4801526,-0.00015258789
261,2.48,2.4794233,0.00057673454
262,2.47,2.4779668,-0.007966757
263,2.47,2.466513,0.0034871101
264,2.46,2.465076,-0.0050759315
265,2.46,2.4538543,0.0061457157
266,2.45,2.4525938,-0.0025937557
267,2.45,2.4411652,0.008834839
268,2.44,2.4395888,0.00041127205
269,2.43,2.4282186,0.0017814636
270,2.42,2.416635,0.0033650398
271,2.4,2.4036613,-0.0036611557
272,2.39,2.3840098,0.005990267
273,2.38,2.372345,0.0076551437
274,2.36,2.361348,-0.0013480186
275,2.35,2.340847,0.009152889
276,2.33,2.330229,-0.00022912025
277,2.31,2.3097556,0.00024437904
278,2.29,2.2893913,0.00060868263
279,2.27,2.2691138,0.00088620186
280,2.25,2.2489226,0.0010774136
281,2.24,2.2287402,0.011259794
282,2.22,2.2184289,0.0015711784
283,2.2,2.1974998,0.0025002956
284,2.18,2.1775894,0.0024106503
285,2.16,2.1577375,0.0022625923
286,2.14,2.1374226,0.0025775433
287,2.1,2.1173408,-0.017340899
288,2.08,2.0774431,0.0025568008
289,2.06,2.057495,0.0025048256
290,2.04,2.037525,0.0024750233
291,2.02,2.0175302,0.002469778
292,2.0,1.9975849,0.002415061
293,1.98,1.9777489,0.0022511482
294,1.96,1.9579836,0.0020164251
295,1.92,1.9382826,-0.018282652
296,1.9,1.8985854,0.0014145374
297,1.88,1.8788072,0.0011928082
298,1.86,1.8590444,0.00095558167
299,1.84,1.8391744,0.00082564354
300,1.82,1.819249,0.0007510185
301,1.81,1.7992508,0.010749102
302,1.78,1.7891846,-0.009184599
303,1.77,1.7586868,0.0113132
304,1.72,1.7480478,-0.0280478
305,1.7,1.6961054,0.0038946867
306,1.68,1.6683567,0.0116432905
307,1.66,1.6493285,0.010671496
308,1.64,1.6344705,0.005529523
309,1.62,1.6165962,0.0034037828
310,1.6,1.597613,0.0023870468
311,1.58,1.5798084,0.00019168854
312,1.55,1.5615989,-0.011598945
313,1.52,1.5322458,-0.012245774
314,1.5,1.5006154,-0.00061535835
315,1.49,1.4776937,0.012306333
316,1.46,1.466734,-0.0067340136
317,1.44,1.4374248,0.0025752783
318,1.42,1.4175752,0.002424717
319,1.4,1.3974392,0.0025607347
320,1.39,1.377477,0.012522936
321,1.34,1.3673637,-0.027363658
322,1.32,1.3176897,0.0023103952
323,1.3,1.2973014,0.0026985407
324,1.28,1.2774167,0.0025832653
325,1.26,1.2571021,0.0028978586
326,1.23,1.2368718,-0.0068718195
327,1.21,1.2064964,0.0035036802
328,1.18,1.1872599,-0.007259965
329,1.16,1.1583667,0.0016332865
330,1.14,1.1376606,0.002339363
331,1.12,1.1172699,0.0027301311
332,1.1,1.0971315,0.0028685331
333,1.08,1.0764703,0.003529787
334,1.05,1.0555328,-0.0055328608
335,1.03,1.0245728,0.005427122
336,1.01,1.0037459,0.006254077
337,0.99,0.9827655,0.0072345138
338,0.95,0.9626783,-0.012678325
339,0.92,0.9221696,-0.002169609
340,0.89,0.89177936,-0.0017793775
341,0.87,0.86156106,0.008438945
342,0.84,0.8412478,-0.0012478232
343,0.82,0.8109541,0.009045899
344,0.8,0.7906898,0.009310186
345,0.77,0.7704672,-0.0004672408
346,0.75,0.74027824,0.009721756
347,0.71,0.7201512,-0.010151207
348,0.68,0.6800814,-8.1419945e-05
349,0.66,0.65005445,0.009945571
350,0.64,0.6300658,0.009934187
351,0.61,0.6100885,-8.85129e-05
352,0.58,0.5800949,-9.4890594e-05
353,0.56,0.55011314,0.009886861
354,0.52,0.5301882,-0.010188222
355,0.5,0.4902768,0.0097231865
356,0.46,0.4704436,-0.010443598
357,0.43,0.4306099,-0.0006099045
358,0.4,0.4008079,-0.00080788136
359,0.37,0.37102014,-0.0010201335
360,0.35,0.34128657,0.008713424
361,0.32,0.3216412,-0.0016412139
362,0.3,0.2919362,0.008063823
363,0.27,0.27223802,-0.0022380054
364,0.24,0.24234876,-0.0023487657
365,0.21,0.21232884,-0.0023288429
366,0.18,0.18211997,-0.0021199584
367,0.16,0.15169173,0.008308262
368,0.13,0.1308019,-0.000801906
369,0.09,0.09902044,-0.009020433
370,0.06,0.057373483,0.002626516
371,0.04,0.029223055,0.010776944
372,-0.06,0.012246309,-0.072246306
373,-0.11,-0.08950255,-0.020497449
374,-0.15,-0.1439319,-0.0060681105
375,-0.17,-0.18153745,0.011537448
376,-0.2,-0.19942844,-0.00057156384
377,-0.22,-0.22882253,0.0088225305
378,-0.26,-0.24826947,-0.011730522
379,-0.29,-0.28601065,-0.003989339
380,-0.31,-0.31399775,0.003997743
381,-0.34,-0.33412385,-0.0058761537
382,-0.37,-0.36472747,-0.0052725375
383,-0.39,-0.3951569,0.0051569045
384,-0.42,-0.41492614,-0.0050738454
385,-0.43,-0.445243,0.015242994
386,-0.46,-0.4554874,-0.004512608
387,-0.49,-0.48523447,-0.0047655404
388,-0.52,-0.5151905,-0.004809499
389,-0.54,-0.5450215,0.005021453
390,-0.56,-0.56527215,0.00527215
391,-0.58,-0.5850091,0.0050091147
392,-0.6,-0.604567,0.0045669675
393,-0.63,-0.6242958,-0.005704224
394,-0.65,-0.6541631,0.004163146
395,-0.67,-0.6741088,0.0041087866
396,-0.7,-0.6935986,-0.00640136
397,-0.72,-0.7233541,0.0033540726
398,-0.74,-0.743144,0.0031439662
399,-0.76,-0.7628931,0.0028930902
400,-0.78,-0.783153,0.003153026
401,-0.8,-0.8030639,0.0030639172
402,-0.81,-0.82279694,0.012796938
403,-0.83,-0.8323846,0.002384603
404,-0.86,-0.8519906,-0.008009434
405,-0.89,-0.88135785,-0.008642137
406,-0.91,-0.9107668,0.00076675415
407,-0.93,-0.93030477,0.00030475855
408,-0.95,-0.95026034,0.0002603531
409,-0.97,-0.970631,0.00063097477
410,-0.98,-0.99116457,0.011164546
411,-1.0,-1.0015683,0.0015683174
412,-1.03,-1.0217177,-0.008282304
413,-1.07,-1.0513514,-0.018648624
414,-1.09,-1.0916344,0.0016343594
415,-1.11,-1.1118021,0.0018020868
416,-1.13,-1.1311437,0.0011436939
417,-1.15,-1.1507876,0.0007876158
418,-1.17,-1.1711563,0.0011563301
419,-1.19,-1.192035,0.0020349026
420,-1.21,-1.2128977,0.0028976202
421,-1.23,-1.233278,0.003278017
422,-1.27,-1.2526481,-0.017351866
423,-1.29,-1.2915782,0.0015782118
424,-1.31,-1.3108519,0.0008519888
425,-1.33,-1.3304002,0.00040018559
426,-1.34,-1.3488907,0.008890629
427,-1.36,-1.3577167,-0.0022833347
428,-1.38,-1.3768401,-0.0031598806
429,-1.4,-1.3972099,-0.0027900934
430,-1.42,-1.4171096,-0.0028903484
431,-1.44,-1.4371394,-0.0028606653
432,-1.46,-1.4560901,-0.0039099455
433,-1.47,-1.4747745,0.0047744513
434,-1.48,-1.4835756,0.0035755634
435,-1.49,-1.4924756,0.0024756193
436,-1.51,-1.5015937,-0.0084062815
437,-1.52,-1.5208876,0.00088763237
438,-1.53,-1.5304526,0.00045263767
439,-1.54,-1.5401363,0.00013637543
440,-1.55,-1.5498778,-0.00012218952
441,-1.56,-1.5603111,0.00031113625
442,-1.57,-1.5689758,-0.0010242462
443,-1.58,-1.5791379,-0.0008621216
444,-1.58,-1.5886358,0.008635759
445,-1.59,-1.5873811,-0.0026189089
446,-1.59,-1.5960853,0.0060852766
447,-1.6,-1.5946405,-0.0053595304
448,-1.6,-1.6038558,0.0038558245
449,-1.61,-1.6033858,-0.006614208
450,-1.61,-1.613283,0.0032830238
451,-1.61,-1.6134342,0.0034341812
452,-1.61,-1.6139176,0.003917575
453,-1.62,-1.6143913,-0.005608678
454,-1.62,-1.6243626,0.004362583
455,-1.62,-1.6240282,0.004028201
456,-1.62,-1.6235291,0.0035290718
457,-1.62,-1.6229461,0.0029461384
458,-1.62,-1.6224562,0.0024561882
459,-1.62,-1.622197,0.0021970272
460,-1.62,-1.6222166,0.0022165775
461,-1.62,-1.6223985,0.002398491
462,-1.63,-1.6223972,-0.007602811
463,-1.63,-1.6322383,0.0022382736
464,-1.63,-1.6321456,0.002145648
465,-1.63,-1.6323084,0.0023083687
466,-1.63,-1.6326399,0.0026398897
467,-1.63,-1.633555,0.0035550594
468,-1.63,-1.6350157,0.005015731
469,-1.63,-1.629989,-1.0967255e-05
470,-1.63,-1.6353285,0.005328536
471,-1.63,-1.6318761,0.0018761158
472,-1.63,-1.6156353,-0.014364719
473,-1.63,-1.622859,-0.007140994
474,-1.63,-1.6279382,-0.0020618439
475,-1.62,-1.6274048,0.007404804
476,-1.62,-1.6185712,-0.0014288425
477,-1.62,-1.6183116,-0.0016883612
478,-1.61,-1.6161407,0.006140709
479,-1.61,-1.6047281,-0.0052719116
480,-1.6,-1.6020963,0.0020962954
481,-1.59,-1.5933503,0.0033502579
482,-1.59,-1.5842196,-0.0057804585
483,-1.58,-1.5837275,0.003727436
484,-1.57,-1.572921,0.0029209852
485,-1.56,-1.5620764,0.0020765066
486,-1.56,-1.5511858,-0.008814096
487,-1.55,-1.5503236,0.00032365322
488,-1.54,-1.5396641,-0.00033581257
489,-1.52,-1.5290484,0.009048462
490,-1.51,-1.507387,-0.0026129484
491,-1.5,-1.4968351,-0.0031648874
492,-1.49,-1.4862579,-0.0037420988
493,-1.48,-1.4749781,-0.0050219297
494,-1.47,-1.4636484,-0.00635159
495,-1.46,-1.4525816,-0.007418394
496,-1.44,-1.4408326,0.0008325577
497,-1.42,-1.4190011,-0.0009988546
498,-1.39,-1.4009811,0.010981083
499,-1.33,-1.3703992,0.040399194
500,-1.29,-1.3060067,0.016006708
501,-1.27,-1.2622302,-0.007769823
502,-1.25,-1.2437006,-0.0062993765
503,-1.21,-1.2277501,0.017750025
504,-1.19,-1.1876355,-0.0023645163
505,-1.17,-1.1663871,-0.003612876
506,-1.14,-1.1476072,0.0076072216
507,-1.12,-1.116602,-0.0033980608
508,-1.1,-1.0956751,-0.004324913
509,-1.08,-1.0761406,-0.0038594007
510,-1.06,-1.0565987,-0.0034012794
511,-1.04,-1.0387207,-0.0012792349
512,-1.01,-1.01743,0.0074299574
513,-0.99,-0.99347943,0.0034794211
514,-0.97,-0.9654281,-0.0045719147
515,-0.95,-0.9227139,-0.027286112
516,-0.92,-0.93147755,0.01147753
517,-0.91,-0.90933007,-0.0006699562
518,-0.89,-0.8951218,0.005121827
519,-0.87,-0.8731982,0.0031982064
520,-0.84,-0.85094994,0.010949969
521,-0.81,-0.81735295,0.007352948
522,-0.76,-0.78487206,0.024872065
523,-0.73,-0.7366822,0.0066821575
524,-0.71,-0.7089027,-0.0010972619
525,-0.69,-0.68913585,-0.00086414814
526,-0.67,-0.6675999,-0.0024001002
527,-0.65,-0.64561707,-0.0043829083
528,-0.63,-0.62373626,-0.006263733
529,-0.61,-0.602915,-0.0070850253
530,-0.58,-0.58182406,0.001824081
531,-0.56,-0.55359733,-0.0064026713
532,-0.54,-0.5341699,-0.005830109
533,-0.52,-0.51391405,-0.0060859323
534,-0.5,-0.49346885,-0.006531149
535,-0.48,-0.4728723,-0.0071277022
536,-0.44,-0.4529381,0.012938112
537,-0.41,-0.4126649,0.0026648939
538,-0.39,-0.38161457,-0.00838542
539,-0.34,-0.36014685,0.020146847
540,-0.32,-0.30934247,-0.010657519
541,-0.29,-0.2898984,-0.00010159612
542,-0.26,-0.26042125,0.00042125583
543,-0.23,-0.2297825,-0.00021749735
544,-0.19,-0.19809397,0.008093968
545,-0.17,-0.15692352,-0.013076484
546,-0.14,-0.13828559,-0.0017144084
547,-0.11,-0.10941312,-0.00058688223
548,-0.09,-0.0793791,-0.010620907
549,-0.06,-0.059057362,-0.0009426363
550,-0.04,-0.02862779,-0.011372209
551,-0.01,-0.00834031,-0.0016596895
552,0.04,0.02171349,0.01828651
553,0.07,0.0717638,-0.0017637983
554,0.1,0.101421535,-0.0014215335
555,0.12,0.13108478,-0.011084788
556,0.15,0.15274633,-0.0027463287
557,0.17,0.18229526,-0.012295261
558,0.19,0.19821744,-0.008217439
559,0.22,0.21485011,0.005149886
560,0.24,0.24371624,-0.0037162453
561,0.27,0.2639079,0.0060921013
562,0.29,0.29442316,-0.0044231713
563,0.31,0.3145127,-0.0045126975
564,0.34,0.33386442,0.006135583
565,0.36,0.3633912,-0.0033911765
566,0.38,0.38388357,-0.0038835704
567,0.4,0.4046511,-0.0046510994
568,0.43,0.42520314,0.0047968626
569,0.45,0.45571756,-0.0057175756
570,0.48,0.4759329,0.004067093
571,0.51,0.50613815,0.0038618445
572,0.54,0.53614014,0.0038598776
573,0.57,0.56609666,0.0039033294
574,0.59,0.5962659,-0.0062659383
575,0.61,0.6166963,-0.006696284
576,0.64,0.6373305,0.0026695132
577,0.66,0.66803527,-0.008035243
578,0.68,0.68853885,-0.008538842
579,0.71,0.70891273,0.0010872483
580,0.76,0.7390423,0.020957708
581,0.79,0.78921235,0.0007876754
582,0.82,0.81932926,0.00067073107
583,0.84,0.84940225,-0.009402275
584,0.86,0.86984646,-0.009846449
585,0.89,0.8906173,-0.0006173253
586,0.91,0.9214388,-0.011438787
587,0.94,0.9412534,-0.0012534261
588,0.99,0.97030526,0.019694746
589,1.02,1.0197452,0.00025475025
590,1.04,1.0496746,-0.009674668
591,1.07,1.0698388,0.00016129017
592,1.09,1.1007439,-0.010743856
593,1.12,1.1220497,-0.0020496845
594,1.14,1.1510247,-0.0110247135
595,1.18,1.169777,0.010222912
596,1.2,1.207933,-0.007932901
597,1.24,1.2269903,0.013009667
598,1.27,1.266951,0.003049016
599,1.29,1.2974576,-0.007457614
600,1.32,1.3174273,0.002572775
601,1.34,1.3468081,-0.0068080425
602,1.36,1.3662179,-0.0062178373
603,1.38,1.3858826,-0.005882621
604,1.41,1.4056827,0.0043172836
605,1.44,1.4354144,0.0045856237
606,1.46,1.465131,-0.0051310062
607,1.49,1.4847543,0.0052456856
608,1.51,1.514389,-0.0043890476
609,1.53,1.5341192,-0.004119277
610,1.56,1.5539517,0.0060482025
611,1.58,1.5838763,-0.0038762093
612,1.6,1.6037292,-0.0037292242
613,1.62,1.6235918,-0.003591776
614,1.65,1.6434984,0.0065015554
615,1.67,1.6743342,-0.0043342113
616,1.69,1.6948624,-0.0048623085
617,1.71,1.7152239,-0.0052238703
618,1.73,1.7350996,-0.005099535
619,1.75,1.754759,-0.004758954
620,1.78,1.7746533,0.005346656
621,1.8,1.8046683,-0.004668355
622,1.82,1.8246782,-0.00467813
623,1.86,1.8446033,0.015396714
624,1.88,1.8844097,-0.004409671
625,1.9,1.9041829,-0.0041829348
626,1.92,1.9238899,-0.0038899183
627,1.94,1.9435647,-0.0035645962
628,1.96,1.9632392,-0.0032391548
629,1.98,1.9829282,-0.0029281378
630,1.99,2.0025997,-0.012599707
631,2.02,2.0121508,0.007849216
632,2.04,2.041731,-0.0017311573
633,2.06,2.0612547,-0.001254797
634,2.07,2.0803983,-0.010398388
635,2.09,2.0899763,2.360344e-05
636,2.11,2.1082418,0.0017580986
637,2.12,2.126802,-0.006802082
638,2.14,2.1359549,0.004045248
639,2.15,2.1569538,-0.0069537163
640,2.16,2.1650069,-0.00500679
641,2.19,2.1757731,0.014226913
642,2.2,2.204144,-0.0041439533
643,2.21,2.2151475,-0.005147457
644,2.22,2.2231734,-0.0031733513
645,2.25,2.231866,0.018134117
646,2.26,2.2614486,-0.0014486313
647,2.27,2.270611,-0.0006110668
648,2.28,2.2724416,0.007558346
649,2.3,2.2855422,0.014457703
650,2.31,2.314345,-0.00434494
651,2.31,2.3173633,-0.0073633194
652,2.32,2.3267004,-0.0067005157
653,2.33,2.3271003,0.0028996468
654,2.34,2.3295977,0.010402203
655,2.34,2.3391912,0.0008087158
656,2.35,2.3401265,0.00987339
657,2.36,2.3501124,0.009887457
658,2.37,2.3633256,0.0066742897
659,2.37,2.3739438,-0.00394392
660,2.37,2.371319,-0.00131917
661,2.38,2.3698936,0.010106564
662,2.38,2.3881845,-0.008184433
663,2.38,2.374655,0.005345106
664,2.38,2.389948,-0.009947777
665,2.39,2.3855171,0.0044829845
666,2.39,2.390147,-0.00014686584
667,2.39,2.3853154,0.0046846867
668,2.39,2.383543,0.0064570904
669,2.38,2.3867383,-0.006738186
670,2.38,2.3791122,0.0008878708
671,2.37,2.3800983,-0.010098457
672,2.37,2.3680243,0.0019755363
673,2.36,2.3654227,-0.0054228306
674,2.36,2.3537614,0.0062384605
675,2.35,2.3527668,-0.0027668476
676,2.34,2.3420107,-0.0020108223
677,2.33,2.3313317,-0.0013318062
678,2.33,2.3204858,0.009514093
679,2.32,2.3196285,0.00037145615
680,2.31,2.3088512,0.0011487007
681,2.29,2.2981598,-0.008159876
682,2.27,2.277454,-0.0074539185
683,2.26,2.2567089,0.00329113
684,2.25,2.2460027,0.003997326
685,2.23,2.2353566,-0.00535655
686,2.22,2.2147055,0.0052945614
687,2.21,2.2041037,0.00589633
688,2.18,2.1934924,-0.013492346
689,2.17,2.1629195,0.007080555
690,2.15,2.1523604,-0.002360344
691,2.14,2.1317954,0.008204699
692,2.12,2.1213033,-0.0013034344
693,2.11,2.1008446,0.009155273
694,2.09,2.0903714,-0.00037145615
695,2.07,2.0699694,3.0517578e-05
696,2.04,2.0495765,-0.009576559
697,2.02,2.019202,0.000797987
698,2.0,1.9988744,0.0011255741
699,1.97,1.9785289,-0.008528829
700,1.95,1.9481537,0.0018463135
701,1.93,1.9277092,0.0022907257
