Time Step,True pos_y,Predicted pos_y,Error
2079,0.19,0.18996432,3.567338e-05
2080,0.19,0.1899728,2.719462e-05
2081,0.19,0.18997368,2.631545e-05
2082,0.19,0.1899789,2.1100044e-05
2083,0.19,0.18997851,2.1487474e-05
2084,0.19,0.1899836,1.6391277e-05
2085,0.19,0.1899906,9.402633e-06
2086,0.19,0.1899899,1.0102987e-05
2087,0.19,0.18999474,5.26011e-06
2088,0.19,0.18999699,3.0100346e-06
2089,0.19,0.18999878,1.2218952e-06
2090,0.19,0.18999021,9.790063e-06
2091,0.19,0.1899846,1.53929e-05
2092,0.19,0.1899832,1.6793609e-05
2093,0.19,0.1899876,1.2397766e-05
2094,0.19,0.18998845,1.15484e-05
2095,0.19,0.1899845,1.5497208e-05
2096,0.19,0.18998209,1.7911196e-05
2097,0.19,0.18998341,1.6584992e-05
2098,0.19,0.18999003,9.968877e-06
2099,0.19,0.18999745,2.5480986e-06
2100,0.19,0.19000068,-6.854534e-07
2101,0.19,0.19000442,-4.425645e-06
2102,0.19,0.19000876,-8.761883e-06
2103,0.19,0.19000988,-9.87947e-06
2104,0.19,0.1900094,-9.402633e-06
2105,0.19,0.19000894,-8.940697e-06
2106,0.19,0.19001268,-1.2680888e-05
2107,0.19,0.19000103,-1.0281801e-06
2108,0.19,0.1899902,9.804964e-06
2109,0.19,0.18997613,2.387166e-05
2110,0.19,0.18998814,1.1861324e-05
2111,0.19,0.19003122,-3.1217933e-05
2112,0.19,0.19004565,-4.5657158e-05
2113,0.19,0.19007143,-7.143617e-05
2114,0.19,0.19005282,-5.2824616e-05
2115,0.19,0.19007047,-7.046759e-05
2116,0.19,0.19006656,-6.656349e-05
2117,0.19,0.19011314,-0.00011314452
2118,0.19,0.19015905,-0.000159055
2119,0.19,0.19019121,-0.0001912117
2120,0.19,0.190191,-0.00019100308
2121,0.19,0.1900505,-5.0500035e-05
2122,0.19,0.18941554,0.00058445334
2123,0.19,0.18717325,0.0028267503
2124,0.19,0.18304044,0.0069595575
2125,0.18,0.18022692,-0.00022691488
2126,0.18,0.17999494,5.066395e-06
2127,0.18,0.18024108,-0.00024107099
2128,0.18,0.18006739,-6.738305e-05
2129,0.18,0.18013042,-0.00013041496
2130,0.18,0.18014012,-0.00014011562
2131,0.18,0.1800973,-9.728968e-05
2132,0.18,0.18007684,-7.683039e-05
2133,0.18,0.18007517,-7.516146e-05
2134,0.18,0.18006712,-6.711483e-05
2135,0.18,0.18006808,-6.8068504e-05
2136,0.18,0.18006748,-6.747246e-05
2137,0.18,0.18006639,-6.638467e-05
2138,0.18,0.1800571,-5.708635e-05
2139,0.18,0.18004975,-4.9740076e-05
2140,0.18,0.18006602,-6.6012144e-05
2141,0.18,0.18008584,-8.583069e-05
2142,0.18,0.18005486,-5.4851174e-05
2143,0.18,0.18005344,-5.3435564e-05
2144,0.18,0.18003054,-3.053248e-05
2145,0.18,0.18004093,-4.091859e-05
2146,0.18,0.18004064,-4.0635467e-05
2147,0.18,0.18004775,-4.774332e-05
2148,0.18,0.18003775,-3.774464e-05
2149,0.18,0.18001968,-1.9669533e-05
2150,0.18,0.17999855,1.4603138e-06
2151,0.18,0.17999886,1.1473894e-06
2152,0.18,0.18000735,-7.3462725e-06
2153,0.18,0.18001045,-1.0445714e-05
2154,0.18,0.1800137,-1.3694167e-05
2155,0.18,0.18001948,-1.9475818e-05
2156,0.18,0.18003097,-3.0964613e-05
2157,0.18,0.18003863,-3.862381e-05
2158,0.18,0.18004479,-4.477799e-05
2159,0.18,0.18005496,-5.4955482e-05
2160,0.18,0.18006435,-6.4343214e-05
2161,0.18,0.18007448,-7.4476004e-05
2162,0.18,0.18008976,-8.9749694e-05
2163,0.18,0.18011974,-0.00011973083
2164,0.18,0.18015204,-0.00015203655
2165,0.18,0.18017524,-0.00017523766
2166,0.18,0.18019299,-0.00019298494
2167,0.18,0.18021205,-0.00021204352
2168,0.18,0.18023036,-0.00023035705
2169,0.18,0.18023926,-0.00023925304
2170,0.18,0.18022664,-0.00022663176
2171,0.18,0.18015356,-0.00015355647
2172,0.18,0.17986585,0.00013415515
2173,0.18,0.17867298,0.0013270229
2174,0.17,0.17550665,-0.0055066496
2175,0.17,0.17070542,-0.000705421
2176,0.17,0.17032425,-0.00032424927
2177,0.17,0.16990583,9.417534e-05
2178,0.17,0.17004324,-4.324317e-05
2179,0.17,0.17007583,-7.583201e-05
2180,0.17,0.17004822,-4.8220158e-05
2181,0.17,0.1700483,-4.8294663e-05
2182,0.17,0.17004757,-4.7564507e-05
2183,0.17,0.17006412,-6.41197e-05
2184,0.17,0.17003612,-3.6120415e-05
2185,0.17,0.17003757,-3.7565827e-05
2186,0.17,0.17004883,-4.8831105e-05
2187,0.17,0.17006734,-6.733835e-05
2188,0.17,0.17006767,-6.766617e-05
2189,0.17,0.1700906,-9.059906e-05
2190,0.17,0.17009476,-9.4756484e-05
2191,0.17,0.17009604,-9.6037984e-05
2192,0.17,0.17008017,-8.016825e-05
2193,0.17,0.17007601,-7.601082e-05
2194,0.17,0.17007054,-7.05421e-05
2195,0.17,0.17007019,-7.018447e-05
2196,0.17,0.17007013,-7.0124865e-05
2197,0.17,0.17007145,-7.145107e-05
2198,0.17,0.17005678,-5.6773424e-05
2199,0.17,0.17006187,-6.186962e-05
2200,0.17,0.17006259,-6.258488e-05
2201,0.17,0.17006731,-6.7308545e-05
2202,0.17,0.17006491,-6.490946e-05
2203,0.17,0.1700654,-6.54012e-05
2204,0.17,0.17006512,-6.5118074e-05
2205,0.17,0.17006655,-6.6548586e-05
2206,0.17,0.17007403,-7.402897e-05
2207,0.17,0.17008036,-8.036196e-05
2208,0.17,0.17008427,-8.426607e-05
2209,0.17,0.17009106,-9.1060996e-05
2210,0.17,0.17009956,-9.955466e-05
2211,0.17,0.17010656,-0.000106558204
2212,0.17,0.17010784,-0.0001078397
2213,0.17,0.17010526,-0.0001052618
2214,0.17,0.1700688,-6.879866e-05
2215,0.17,0.1700653,-6.529689e-05
2216,0.17,0.17004672,-4.671514e-05
2217,0.17,0.17002375,-2.3752451e-05
2218,0.17,0.17002037,-2.0369887e-05
2219,0.17,0.17001669,-1.66893e-05
2220,0.17,0.1700146,-1.4603138e-05
2221,0.17,0.17001443,-1.4424324e-05
2222,0.17,0.17001371,-1.3709068e-05
2223,0.17,0.17001633,-1.6331673e-05
2224,0.17,0.17001604,-1.603365e-05
2225,0.17,0.17001204,-1.2040138e-05
2226,0.17,0.17000851,-8.508563e-06
2227,0.17,0.17000538,-5.379319e-06
2228,0.17,0.17000213,-2.130866e-06
2229,0.17,0.1699993,7.003546e-07
2230,0.17,0.16999942,5.811453e-07
2231,0.17,0.16999963,3.7252903e-07
2232,0.17,0.17000073,-7.301569e-07
2233,0.17,0.17001754,-1.7538667e-05
2234,0.17,0.17001478,-1.4781952e-05
2235,0.17,0.17001586,-1.5854836e-05
2236,0.17,0.17001471,-1.4707446e-05
2237,0.17,0.17001101,-1.1011958e-05
2238,0.17,0.17000543,-5.4240227e-06
2239,0.17,0.17000331,-3.3080578e-06
2240,0.17,0.1700023,-2.2947788e-06
2241,0.17,0.1699973,2.6971102e-06
2242,0.17,0.16999766,2.3394823e-06
2243,0.17,0.16999455,5.453825e-06
2244,0.17,0.16999038,9.62615e-06
2245,0.17,0.16998503,1.4975667e-05
2246,0.17,0.16997936,2.0638108e-05
2247,0.17,0.17002128,-2.1278858e-05
2248,0.17,0.1700535,-5.349517e-05
2249,0.17,0.17003012,-3.0115247e-05
2250,0.17,0.17006193,-6.1929226e-05
2251,0.17,0.17018841,-0.00018841028
2252,0.17,0.17042787,-0.00042787194
2253,0.17,0.17128527,-0.0012852699
2254,0.17,0.17416352,-0.0041635185
2255,0.18,0.17912246,0.0008775443
2256,0.18,0.1803581,-0.0003580898
2257,0.18,0.18010063,-0.00010062754
2258,0.18,0.17998664,1.3366342e-05
2259,0.18,0.17997682,2.3186207e-05
2260,0.18,0.18002321,-2.3201108e-05
2261,0.18,0.17998448,1.552701e-05
2262,0.18,0.18002822,-2.8207898e-05
2263,0.18,0.18004829,-4.8279762e-05
2264,0.18,0.18004607,-4.605949e-05
2265,0.18,0.18005086,-5.0857663e-05
2266,0.18,0.18001665,-1.6644597e-05
2267,0.18,0.18001117,-1.116097e-05
2268,0.18,0.18004423,-4.4226646e-05
2269,0.18,0.18002936,-2.9355288e-05
2270,0.18,0.18002187,-2.1860003e-05
2271,0.18,0.1799636,3.6403537e-05
2272,0.18,0.17992854,7.146597e-05
2273,0.18,0.17997316,2.6851892e-05
2274,0.18,0.179965,3.5002828e-05
2275,0.18,0.1799877,1.2308359e-05
2276,0.18,0.18000261,-2.6077032e-06
2277,0.18,0.17999202,7.987022e-06
2278,0.18,0.18002826,-2.8252602e-05
2279,0.18,0.17994827,5.173683e-05
2280,0.18,0.1799088,9.121001e-05
2281,0.18,0.18000226,-2.2500753e-06
2282,0.18,0.17999662,3.3825636e-06
2283,0.18,0.17996337,3.6641955e-05
2284,0.18,0.17980902,0.00019098818
2285,0.18,0.17986475,0.00013525784
2286,0.18,0.1798953,0.00010471046
2287,0.18,0.17982683,0.0001731813
2288,0.18,0.17981282,0.00018718839
2289,0.18,0.17988826,0.00011174381
2290,0.18,0.17988412,0.00011588633
2291,0.18,0.17981398,0.0001860261
2292,0.18,0.17995095,4.9054623e-05
2293,0.18,0.18010747,-0.000107467175
2294,0.19,0.18167537,0.008324623
2295,0.19,0.18877102,0.0012289733
2296,0.19,0.19017166,-0.00017166138
2297,0.19,0.19009393,-9.393692e-05
2298,0.19,0.19004261,-4.261732e-05
2299,0.19,0.19005828,-5.827844e-05
2300,0.19,0.19008239,-8.238852e-05
2301,0.19,0.19010712,-0.00010712445
2302,0.19,0.19009028,-9.0286136e-05
2303,0.19,0.19003712,-3.7118793e-05
2304,0.19,0.18998583,1.4171004e-05
2305,0.19,0.18990365,9.635091e-05
2306,0.19,0.18989234,0.00010766089
2307,0.19,0.18991415,8.584559e-05
2308,0.19,0.19001748,-1.7479062e-05
2309,0.19,0.1899408,5.9202313e-05
2310,0.19,0.18980685,0.00019314885
2311,0.19,0.1899106,8.9392066e-05
2312,0.19,0.18982856,0.00017143786
2313,0.19,0.18989165,0.00010834634
2314,0.19,0.18995114,4.8860908e-05
2315,0.19,0.18999098,9.0152025e-06
2316,0.19,0.19002055,-2.0548701e-05
2317,0.19,0.19005613,-5.6132674e-05
2318,0.19,0.19009352,-9.351969e-05
2319,0.19,0.19014138,-0.00014138222
2320,0.19,0.19018006,-0.00018006563
2321,0.19,0.1901707,-0.0001707077
2322,0.19,0.19011071,-0.00011071563
2323,0.19,0.18995847,4.1529536e-05
2324,0.19,0.18977375,0.00022624433
2325,0.19,0.18965362,0.0003463775
2326,0.19,0.18953268,0.00046731532
2327,0.19,0.18946166,0.00053833425
2328,0.19,0.18936303,0.00063696504
2329,0.19,0.18919398,0.0008060187
2330,0.19,0.1890099,0.0009900928
2331,0.19,0.18890654,0.0010934621
2332,0.19,0.18899283,0.0010071695
2333,0.19,0.18918404,0.0008159578
2334,0.19,0.18931963,0.0006803721
2335,0.19,0.18964298,0.00035701692
2336,0.19,0.18984807,0.00015193224
2337,0.19,0.18999945,5.5134296e-07
2338,0.19,0.1900257,-2.5704503e-05
2339,0.19,0.19002998,-2.9981136e-05
2340,0.19,0.19005689,-5.6892633e-05
2341,0.19,0.19003886,-3.886223e-05
2342,0.19,0.18992503,7.496774e-05
2343,0.19,0.1897625,0.0002374947
2344,0.19,0.18964979,0.0003502071
2345,0.19,0.18966188,0.00033812225
2346,0.19,0.18976966,0.00023034215
2347,0.19,0.18992633,7.367134e-05
2348,0.19,0.1899896,1.04010105e-05
2349,0.19,0.18996687,3.312528e-05
2350,0.19,0.18988736,0.00011263788
2351,0.19,0.18980321,0.00019678473
2352,0.19,0.1897876,0.00021240115
2353,0.19,0.18982658,0.00017341971
2354,0.19,0.18987224,0.00012776256
2355,0.19,0.18990724,9.275973e-05
2356,0.19,0.1898832,0.0001167953
2357,0.19,0.18997315,2.6851892e-05
2358,0.19,0.18994926,5.0738454e-05
2359,0.19,0.18982908,0.00017091632
2360,0.19,0.18978506,0.00021493435
2361,0.19,0.18970284,0.00029715896
2362,0.19,0.18981664,0.00018335879
2363,0.19,0.18998417,1.5825033e-05
2364,0.19,0.19007613,-7.613003e-05
2365,0.19,0.19010684,-0.000106841326
2366,0.19,0.19006589,-6.5892935e-05
2367,0.19,0.19007191,-7.1913004e-05
2368,0.19,0.18995175,4.824996e-05
2369,0.19,0.18986037,0.00013962388
2370,0.19,0.18978983,0.00021016598
2371,0.19,0.18972977,0.00027023256
2372,0.19,0.18987232,0.00012767315
2373,0.19,0.18996133,3.8668513e-05
2374,0.19,0.19003785,-3.784895e-05
2375,0.19,0.19016063,-0.00016063452
2376,0.19,0.19019334,-0.00019334257
2377,0.19,0.19015951,-0.00015951693
2378,0.19,0.19011924,-0.00011923909
2379,0.19,0.19008581,-8.581579e-05
2380,0.19,0.19008984,-8.98391e-05
2381,0.19,0.19010179,-0.00010178983
2382,0.19,0.19018018,-0.00018018484
2383,0.19,0.19015501,-0.00015501678
2384,0.19,0.19009857,-9.857118e-05
2385,0.19,0.1899563,4.3690205e-05
2386,0.19,0.18992485,7.5146556e-05
2387,0.19,0.1899716,2.8401613e-05
2388,0.19,0.18998352,1.6480684e-05
2389,0.19,0.18997116,2.8833747e-05
2390,0.19,0.18995473,4.5269728e-05
2391,0.19,0.18996958,3.041327e-05
2392,0.19,0.18995087,4.912913e-05
2393,0.19,0.1899285,7.149577e-05
2394,0.19,0.18991533,8.46684e-05
2395,0.19,0.18991245,8.754432e-05
2396,0.19,0.18992478,7.522106e-05
2397,0.19,0.18998152,1.847744e-05
2398,0.19,0.18994392,5.607307e-05
2399,0.19,0.18994339,5.660951e-05
2400,0.19,0.18999977,2.2351742e-07
2401,0.19,0.19003361,-3.361702e-05
2402,0.19,0.1900349,-3.489852e-05
2403,0.19,0.18999724,2.7567148e-06
2404,0.19,0.18994763,5.236268e-05
2405,0.19,0.1899287,7.1302056e-05
2406,0.19,0.1899464,5.3599477e-05
2407,0.19,0.18998216,1.783669e-05
2408,0.19,0.19002163,-2.1636486e-05
2409,0.19,0.19005789,-5.789101e-05
2410,0.19,0.19007602,-7.6025724e-05
2411,0.19,0.19006668,-6.6682696e-05
2412,0.19,0.19012576,-0.0001257658
2413,0.19,0.19005643,-5.6430697e-05
2414,0.19,0.1900573,-5.7294965e-05
2415,0.19,0.19004373,-4.3734908e-05
2416,0.19,0.18991996,8.003414e-05
2417,0.19,0.18969738,0.00030261278
2418,0.19,0.18931432,0.00068567693
2419,0.19,0.18867181,0.0013281852
2420,0.18,0.1882986,-0.008298591
2421,0.19,0.18512529,0.0048747063
2422,0.19,0.18738581,0.0026141852
2423,0.19,0.18784167,0.002158329
2424,0.19,0.18978186,0.0002181381
2425,0.19,0.19013593,-0.00013592839
2426,0.19,0.19022371,-0.00022371113
2427,0.19,0.19019063,-0.00019063056
2428,0.19,0.19015485,-0.00015485287
2429,0.19,0.19013552,-0.00013552606
2430,0.19,0.19011214,-0.00011214614
2431,0.19,0.19011281,-0.00011281669
2432,0.19,0.19010076,-0.00010076165
2433,0.19,0.19010332,-0.00010332465
2434,0.19,0.19008565,-8.5651875e-05
2435,0.19,0.19003332,-3.3318996e-05
2436,0.19,0.1899945,5.4985285e-06
2437,0.19,0.18997484,2.515316e-05
2438,0.19,0.18996315,3.685057e-05
2439,0.19,0.18995775,4.2244792e-05
2440,0.19,0.18996024,3.9756298e-05
2441,0.19,0.18995401,4.5984983e-05
2442,0.19,0.18994993,5.00679e-05
2443,0.19,0.18994722,5.2779913e-05
2444,0.19,0.18994729,5.2705407e-05
2445,0.19,0.1899441,5.5894256e-05
2446,0.19,0.18994556,5.4433942e-05
2447,0.19,0.18995969,4.030764e-05
2448,0.19,0.18996745,3.2544136e-05
2449,0.19,0.18998612,1.3872981e-05
2450,0.19,0.18998653,1.347065e-05
2451,0.19,0.18997802,2.1979213e-05
2452,0.19,0.18997544,2.4557114e-05
2453,0.19,0.18997028,2.9712915e-05
2454,0.19,0.1899594,4.0590763e-05
2455,0.19,0.18996695,3.3050776e-05
2456,0.19,0.18996829,3.170967e-05
2457,0.19,0.18998042,1.9580126e-05
2458,0.19,0.18997091,2.9087067e-05
2459,0.19,0.18997723,2.2768974e-05
2460,0.19,0.18996713,3.287196e-05
2461,0.19,0.18996717,3.2827258e-05
2462,0.19,0.18998475,1.5243888e-05
2463,0.19,0.19000363,-3.6358833e-06
2464,0.19,0.19001876,-1.8760562e-05
2465,0.19,0.19002126,-2.1263957e-05
2466,0.19,0.19000664,-6.645918e-06
2467,0.19,0.19002248,-2.2485852e-05
2468,0.19,0.19004169,-4.169345e-05
2469,0.19,0.19008547,-8.547306e-05
2470,0.19,0.1901131,-0.00011309981
2471,0.19,0.19014257,-0.00014257431
2472,0.19,0.19015796,-0.00015796721
2473,0.19,0.19020112,-0.00020112097
2474,0.19,0.19016671,-0.00016671419
2475,0.19,0.19014442,-0.00014442205
2476,0.19,0.19000822,-8.225441e-06
2477,0.19,0.18957813,0.00042186677
2478,0.18,0.1895411,-0.009541094
2479,0.18,0.1802068,-0.00020679832
2480,0.18,0.17977445,0.00022555888
2481,0.18,0.17986576,0.00013424456
2482,0.18,0.17990701,9.299815e-05
2483,0.18,0.17987986,0.00012014806
2484,0.18,0.17988755,0.00011245906
2485,0.18,0.17991295,8.7052584e-05
2486,0.18,0.17989701,0.000102996826
2487,0.18,0.17987561,0.0001243949
2488,0.18,0.17985882,0.0001411885
2489,0.18,0.17989184,0.00010816753
2490,0.18,0.17990059,9.942055e-05
2491,0.18,0.17987667,0.00012333691
2492,0.18,0.17992017,7.984042e-05
2493,0.18,0.17991419,8.581579e-05
2494,0.18,0.17993203,6.79791e-05
2495,0.18,0.17993577,6.4238906e-05
2496,0.18,0.17991579,8.422136e-05
2497,0.18,0.17991029,8.971989e-05
2498,0.18,0.17989126,0.000108748674
2499,0.18,0.17991322,8.678436e-05
2500,0.18,0.17996329,3.671646e-05
2501,0.18,0.18000422,-4.2170286e-06
2502,0.18,0.17997707,2.2932887e-05
2503,0.18,0.17999482,5.185604e-06
2504,0.18,0.18001981,-1.9803643e-05
2505,0.18,0.18003237,-3.2365322e-05
2506,0.18,0.18004398,-4.3973327e-05
2507,0.18,0.1800544,-5.438924e-05
2508,0.18,0.18007022,-7.021427e-05
2509,0.18,0.18009168,-9.1671944e-05
2510,0.18,0.18009664,-9.663403e-05
2511,0.18,0.18009198,-9.196997e-05
2512,0.18,0.18009764,-9.763241e-05
2513,0.18,0.18010473,-0.00010472536
2514,0.18,0.18010747,-0.000107467175
2515,0.18,0.18010741,-0.00010740757
2516,0.18,0.18011013,-0.00011011958
2517,0.18,0.18011169,-0.0001116842
2518,0.18,0.1801126,-0.000112593174
2519,0.18,0.1801194,-0.0001193881
2520,0.18,0.18012585,-0.0001258403
2521,0.18,0.18013035,-0.00013034046
2522,0.18,0.18013206,-0.00013205409
2523,0.18,0.18012102,-0.00012101233
2524,0.18,0.1801133,-0.00011329353
2525,0.18,0.18012397,-0.00012396276
2526,0.18,0.18007493,-7.492304e-05
2527,0.18,0.1799032,9.6812844e-05
2528,0.18,0.17948072,0.00051929057
2529,0.18,0.17827766,0.0017223507
2530,0.18,0.17718036,0.0028196424
2531,0.17,0.17319535,-0.0031953454
2532,0.17,0.17075609,-0.0007560849
2533,0.17,0.17019327,-0.00019326806
2534,0.17,0.17002197,-2.1964312e-05
2535,0.17,0.17010541,-0.000105410814
2536,0.17,0.17009157,-9.1567636e-05
2537,0.17,0.17002687,-2.6866794e-05
2538,0.17,0.16998021,1.9788742e-05
2539,0.17,0.16997035,2.965331e-05
2540,0.17,0.16997676,2.3245811e-05
2541,0.17,0.1699648,3.5196543e-05
2542,0.17,0.16997972,2.028048e-05
2543,0.17,0.16996591,3.4093857e-05
2544,0.17,0.16997193,2.8073788e-05
2545,0.17,0.16999236,7.644296e-06
2546,0.17,0.16999222,7.778406e-06
2547,0.17,0.16998819,1.1816621e-05
2548,0.17,0.16997854,2.1457672e-05
2549,0.17,0.16997796,2.2038817e-05
2550,0.17,0.16998202,1.7985702e-05
2551,0.17,0.16999298,7.018447e-06
2552,0.17,0.17000788,-7.882714e-06
2553,0.17,0.17001624,-1.6242266e-05
2554,0.17,0.17000186,-1.8626451e-06
2555,0.17,0.17000467,-4.6640635e-06
2556,0.17,0.17000535,-5.349517e-06
2557,0.17,0.17000636,-6.362796e-06
2558,0.17,0.17000489,-4.887581e-06
2559,0.17,0.1699831,1.6897917e-05
2560,0.17,0.16998506,1.4945865e-05
2561,0.17,0.16999824,1.758337e-06
2562,0.17,0.17000994,-9.9390745e-06
2563,0.17,0.17001146,-1.1458993e-05
2564,0.17,0.17000805,-8.046627e-06
2565,0.17,0.17000599,-5.990267e-06
2566,0.17,0.1700327,-3.2693148e-05
2567,0.17,0.17004184,-4.184246e-05
2568,0.17,0.17003193,-3.193319e-05
2569,0.17,0.17002502,-2.501905e-05
2570,0.17,0.17002189,-2.1889806e-05
2571,0.17,0.17003459,-3.4585595e-05
2572,0.17,0.17003994,-3.9935112e-05
2573,0.17,0.17000967,-9.670854e-06
2574,0.17,0.17002088,-2.0876527e-05
2575,0.17,0.1700189,-1.8894672e-05
2576,0.17,0.17004915,-4.914403e-05
2577,0.17,0.17004018,-4.017353e-05
2578,0.17,0.1700546,-5.4597855e-05
2579,0.17,0.17004608,-4.607439e-05
2580,0.17,0.1699574,4.260242e-05
2581,0.17,0.17000243,-2.4288893e-06
2582,0.17,0.17000175,-1.7434359e-06
2583,0.17,0.17000201,-2.0116568e-06
2584,0.17,0.17000787,-7.867813e-06
2585,0.17,0.16999896,1.0430813e-06
2586,0.17,0.16998492,1.5079975e-05
2587,0.17,0.16997285,2.7149916e-05
2588,0.17,0.16996402,3.5986304e-05
2589,0.17,0.16996887,3.1128526e-05
2590,0.17,0.16997863,2.1368265e-05
2591,0.17,0.16996703,3.297627e-05
2592,0.17,0.1699738,2.6196241e-05
2593,0.17,0.16996126,3.874302e-05
2594,0.17,0.16996665,3.33488e-05
2595,0.17,0.16998526,1.4737248e-05
2596,0.17,0.17004359,-4.3585896e-05
2597,0.17,0.17013016,-0.00013016164
2598,0.17,0.17030789,-0.0003078878
2599,0.18,0.17222065,0.00777936
2600,0.18,0.17931789,0.00068211555
2601,0.18,0.17989944,0.00010056794
2602,0.18,0.17986646,0.0001335442
2603,0.18,0.17997657,2.3439527e-05
2604,0.18,0.1799923,7.7039e-06
2605,0.18,0.17995246,4.7549605e-05
2606,0.18,0.18000433,-4.3213367e-06
2607,0.18,0.18005548,-5.5477023e-05
2608,0.18,0.18006688,-6.687641e-05
2609,0.18,0.18005861,-5.8606267e-05
2610,0.18,0.18004328,-4.3272972e-05
2611,0.18,0.18001615,-1.6137958e-05
2612,0.19,0.19001153,-1.1533499e-05
2613,0.19,0.19008149,-8.149445e-05
2614,0.19,0.19017208,-0.00017207861
2615,0.19,0.18999685,3.144145e-06
2616,0.19,0.1898508,0.00014919043
2617,0.19,0.18991849,8.150935e-05
2618,0.19,0.19002903,-2.9027462e-05
2619,0.19,0.19010009,-0.0001000911
2620,0.19,0.19017513,-0.00017513335
2621,0.19,0.1904929,-0.0004929006
2622,0.19,0.19061816,-0.0006181598
2623,0.19,0.18950567,0.0004943311
2624,0.19,0.18973199,0.00026801229
2625,0.19,0.1897825,0.00021749735
2626,0.19,0.1899253,7.469952e-05
2627,0.18,0.17996107,3.8936734e-05
2628,0.18,0.17995706,4.2945147e-05
2629,0.18,0.17991957,8.043647e-05
2630,0.18,0.17990907,9.094179e-05
2631,0.18,0.17992014,7.9870224e-05
2632,0.18,0.17995732,4.2691827e-05
2633,0.18,0.18000804,-8.031726e-06
2634,0.18,0.18004738,-4.737079e-05
2635,0.18,0.18005848,-5.8472157e-05
2636,0.18,0.18003793,-3.7923455e-05
2637,0.18,0.1800044,-4.3958426e-06
2638,0.18,0.17998125,1.8760562e-05
2639,0.18,0.17998391,1.6093254e-05
2640,0.18,0.18001133,-1.13248825e-05
2641,0.18,0.18003224,-3.223121e-05
2642,0.18,0.18003221,-3.220141e-05
2643,0.18,0.1800229,-2.2888184e-05
2644,0.18,0.18001226,-1.22487545e-05
2645,0.18,0.18000685,-6.839633e-06
2646,0.18,0.18000165,-1.6391277e-06
2647,0.18,0.18000165,-1.6391277e-06
2648,0.18,0.18000165,-1.6391277e-06
2649,0.18,0.18000165,-1.6391277e-06
2650,0.18,0.18000165,-1.6391277e-06
2651,0.18,0.18000165,-1.6391277e-06
2652,0.18,0.18000165,-1.6391277e-06
2653,0.18,0.18000165,-1.6391277e-06
2654,0.18,0.18000165,-1.6391277e-06
2655,0.18,0.18000165,-1.6391277e-06
2656,0.18,0.18002059,-2.0578504e-05
2657,0.18,0.18000755,-7.5399876e-06
2658,0.18,0.18005612,-5.6117773e-05
2659,0.18,0.18008344,-8.34316e-05
2660,0.18,0.18009607,-9.6067786e-05
2661,0.18,0.18009567,-9.5665455e-05
2662,0.18,0.18008374,-8.3729625e-05
2663,0.18,0.18007188,-7.18683e-05
2664,0.18,0.18006742,-6.741285e-05
2665,0.18,0.18007293,-7.292628e-05
2666,0.18,0.18008403,-8.402765e-05
2667,0.18,0.18009587,-9.585917e-05
2668,0.18,0.18010107,-0.000101059675
2669,0.18,0.18010284,-0.00010283291
2670,0.18,0.18009755,-9.7543e-05
2671,0.18,0.1800936,-9.359419e-05
2672,0.18,0.1800861,-8.609891e-05
2673,0.18,0.18007952,-7.9512596e-05
2674,0.18,0.18006964,-6.9633126e-05
2675,0.18,0.1800611,-6.109476e-05
2676,0.18,0.18005657,-5.6564808e-05
2677,0.18,0.18005145,-5.143881e-05
2678,0.18,0.18004958,-4.9576163e-05
2679,0.18,0.1800494,-4.939735e-05
2680,0.18,0.18004934,-4.9337745e-05
2681,0.18,0.18004732,-4.7311187e-05
2682,0.18,0.1800476,-4.759431e-05
2683,0.18,0.18004534,-4.5329332e-05
2684,0.18,0.18004413,-4.412234e-05
2685,0.18,0.18004319,-4.3183565e-05
2686,0.18,0.18004096,-4.094839e-05
2687,0.18,0.1800401,-4.0099025e-05
2688,0.18,0.18003978,-3.97712e-05
2689,0.18,0.18003967,-3.966689e-05
2690,0.18,0.18003754,-3.7536025e-05
2691,0.18,0.18003593,-3.59267e-05
2692,0.18,0.18003552,-3.5509467e-05
2693,0.18,0.1800359,-3.5896897e-05
2694,0.18,0.1800363,-3.629923e-05
2695,0.18,0.18003485,-3.4838915e-05
2696,0.18,0.18003295,-3.2946467e-05
2697,0.18,0.18002914,-2.913177e-05
2698,0.18,0.18003026,-3.0249357e-05
2699,0.18,0.18003911,-3.9100647e-05
2700,0.18,0.18003789,-3.787875e-05
2701,0.18,0.18004794,-4.7937036e-05
2702,0.18,0.18005669,-5.6684017e-05
2703,0.18,0.18004085,-4.0844083e-05
2704,0.18,0.18001698,-1.6972423e-05
2705,0.18,0.18000312,-3.1143427e-06
2706,0.18,0.18000664,-6.6310167e-06
2707,0.18,0.18001956,-1.9550323e-05
2708,0.18,0.18003117,-3.1158328e-05
2709,0.18,0.18003762,-3.761053e-05
2710,0.18,0.18003842,-3.8415194e-05
2711,0.18,0.18003727,-3.7267804e-05
2712,0.18,0.18003918,-3.9175153e-05
2713,0.18,0.18004432,-4.4316053e-05
2714,0.18,0.18005137,-5.1364303e-05
2715,0.18,0.18006004,-6.003678e-05
2716,0.18,0.18006967,-6.966293e-05
2717,0.18,0.18007943,-7.942319e-05
2718,0.18,0.18008864,-8.863211e-05
2719,0.18,0.18009833,-9.831786e-05
2720,0.18,0.18010958,-0.00010956824
