Time Step,True rot_0,Predicted rot_0,Error
1,0.0026130604,0.002034261,0.0005787995
2,0.0019047562,0.0023468735,-0.00044211734
3,0.0016200551,0.0016865048,-6.644975e-05
4,0.0015620466,0.0014738321,8.8214525e-05
5,0.0021721362,0.0010770733,0.0010950629
6,0.0020551253,0.0026143405,-0.0005592152
7,0.0015259144,0.002315982,-0.0007900676
8,0.0019810973,0.0015308516,0.0004502457
9,0.0016802237,0.0016988904,-1.8666615e-05
10,0.0016006975,0.0013366705,0.00026402704
11,0.0016153854,0.0009758977,0.0006394877
12,0.0015156567,0.0006845745,0.00083108223
13,0.0014839185,0.0005781327,0.0009057858
14,0.0007794118,0.00064779253,0.00013161928
15,0.0006637852,1.2551143e-05,0.00065123406
16,0.00013453973,-8.646364e-05,0.00022100337
17,0.0013203982,-0.000592451,0.0019128493
18,0.0014607887,0.00058971805,0.0008710706
19,0.0006291309,0.00066997984,-4.0848914e-05
20,0.0012325895,-0.00019270362,0.001425293
21,0.0017092112,0.00037209538,0.0013371158
22,0.0015362873,0.0008130375,0.00072324974
23,0.0010081398,0.00063084665,0.00037729315
24,0.00032549456,0.00010992744,0.00021556712
25,-0.00066721236,-0.000596277,-7.093535e-05
26,0.00071680435,-0.00155459,0.0022713942
27,-0.00022885817,-0.00019289495,-3.5963225e-05
28,-0.0001016264,-0.0011577102,0.0010560838
29,-0.00061436807,-0.0010370619,0.00042269385
30,0.00017090159,-0.0015510139,0.0017219156
31,-0.00018791904,-0.0007645902,0.0005766712
32,-0.0008072605,-0.0011329576,0.00032569712
33,-1.4210825e-06,-0.0016883854,0.0016869643
34,-0.00022686637,-0.0008781381,0.0006512718
35,0.00072546146,-0.0011122847,0.0018377462
36,0.0008294224,-0.0001631219,0.0009925442
37,0.0011291279,-7.493835e-05,0.0012040662
38,-0.0005275732,0.000261978,-0.00078955124
39,0.000119576405,-0.0013813647,0.0015009411
40,-0.00027198042,-0.00068205176,0.00041007134
41,0.00062681874,-0.0010434068,0.0016702255
42,0.000936704,-9.523402e-05,0.001031938
43,0.0016638753,0.00024799805,0.0014158773
44,0.0009149582,0.0010129437,-9.7985496e-05
45,0.0002403364,0.00025632262,-1.598621e-05
46,0.0009165355,-0.00037251704,0.0012890525
47,0.000738026,0.00031712826,0.00042089773
48,0.000499403,0.00016532856,0.00033407443
49,0.0009702024,-4.228868e-05,0.0010124911
50,0.001146866,0.00048473474,0.00066213124
51,0.0006757411,0.0006709085,4.832633e-06
52,0.00047030058,0.00034400204,0.00012629855
53,-3.0986394e-05,0.00020258431,-0.00023357071
54,0.009239554,0.03813714,-0.028897587
55,0.009293253,0.009218281,7.497147e-05
56,0.009611355,0.008863533,0.0007478222
57,0.009447644,0.00936503,8.261483e-05
58,0.0094170105,0.009124878,0.0002921326
59,0.0092074,0.00885234,0.00035505928
60,0.00930698,0.008678454,0.0006285263
61,0.009214329,0.00877381,0.00044051837
62,0.00957693,0.008780673,0.0007962566
63,0.009145544,0.0091864765,-4.093256e-05
64,0.008346005,0.008760034,-0.00041402876
65,0.008663806,0.0079533355,0.0007104706
66,0.00946521,0.008260288,0.0012049219
67,0.0098345205,0.009052586,0.0007819347
68,0.010688947,0.00942153,0.0012674164
69,0.010357577,0.010288495,6.9082715e-05
70,0.010228076,0.009977387,0.00025068875
71,0.010221218,0.009858254,0.00036296342
72,0.010807538,0.009857299,0.0009502396
73,0.009440555,0.010445844,-0.0010052891
74,0.011029005,0.009089046,0.0019399589
75,0.009391121,0.010676143,-0.0012850221
76,0.010215323,0.009046461,0.001168862
77,0.010776642,0.009862722,0.0009139199
78,0.010657277,0.010414543,0.00024273433
79,0.010354365,0.010284736,6.96294e-05
80,0.009264154,0.00996848,-0.00070432574
81,0.011712712,0.008878421,0.0028342912
82,0.010259367,0.011314298,-0.0010549314
83,0.011083587,0.009862668,0.0012209192
84,0.011218462,0.01067889,0.000539572
85,0.010661367,0.010805897,-0.00014453009
86,0.010698161,0.010238353,0.00045980792
87,0.0117623275,0.010272879,0.0014894484
88,0.010267589,0.0113151,-0.0010475107
89,0.011670703,0.009827076,0.0018436266
90,0.011462929,0.011225711,0.0002372181
91,0.010910316,0.011005242,-9.4925985e-05
92,0.011073691,0.010449619,0.0006240718
93,0.012316532,0.010601621,0.0017149113
94,0.012959923,0.011828519,0.0011314033
95,0.011321969,0.012462148,-0.0011401791
96,0.0133082755,0.010837244,0.0024710316
97,0.014163854,0.012815279,0.0013485746
98,0.013196544,0.013656956,-0.00046041235
99,0.012606276,0.012688525,-8.224882e-05
100,0.01168474,0.012110673,-0.00042593293
101,0.012946118,0.011197925,0.001748193
