Time Step,True rot_1,Predicted rot_1,Error
140,-0.99982214,-1.0012943,0.0014721155
141,-0.99979675,-1.0010359,0.0012391806
142,-0.9998083,-1.000719,0.00091063976
143,-0.99979967,-1.0002812,0.00048154593
144,-0.99978936,-0.99975,-3.9339066e-05
145,-0.9998086,-0.99910396,-0.0007046461
146,-0.99980515,-0.9983355,-0.0014696717
147,-0.9998143,-0.9974287,-0.0023855567
148,-0.99978393,-0.9964347,-0.0033492446
149,-0.9997852,-0.9955783,-0.004206896
150,-0.99978215,-0.9953131,-0.004469037
151,-0.99976027,-0.9960353,-0.0037249923
152,-0.9997513,-0.9971108,-0.0026405454
153,-0.99975127,-0.9716214,-0.028129876
154,-0.092387445,0.3464113,-0.43879873
155,-0.092403494,-0.10948779,0.017084293
156,-0.092544205,-0.09447879,0.001934588
157,-0.092194945,-0.090696715,-0.0014982298
158,-0.09132816,-0.08709734,-0.0042308196
159,-0.09102808,-0.08561899,-0.0054090917
160,-0.091019884,-0.08773638,-0.0032835007
161,-0.09049279,-0.08860165,-0.0018911436
162,-0.08993725,-0.08848927,-0.0014479756
163,-0.089888796,-0.08831452,-0.0015742779
164,-0.088783965,-0.088451825,-0.00033213943
165,-0.08751486,-0.08745488,-5.9984624e-05
166,-0.08711204,-0.08632863,-0.0007834062
167,-0.08604901,-0.08614834,9.932369e-05
168,-0.08561985,-0.08539453,-0.00022532046
169,-0.085180566,-0.085283265,0.0001026988
170,-0.08445069,-0.08527752,0.0008268282
171,-0.08176666,-0.0849774,0.0032107458
172,-0.08229383,-0.08266218,0.00036834925
173,-0.08157961,-0.08353005,0.0019504428
174,-0.08161445,-0.08307538,0.0014609322
175,-0.077520974,-0.083322205,0.0058012307
176,-0.0769076,-0.079303965,0.0023963675
177,-0.07538139,-0.078705385,0.0033239946
178,-0.07292947,-0.07718061,0.0042511374
179,-0.07061737,-0.07468391,0.004066542
180,-0.07059219,-0.07234524,0.0017530546
181,-0.06832989,-0.07219366,0.0038637668
182,-0.065448,-0.06986721,0.0044192076
183,-0.062947944,-0.06685082,0.003902875
184,-0.0622587,-0.064222366,0.0019636638
185,-0.059769377,-0.06339872,0.0036293417
186,-0.058639545,-0.0607847,0.0021451563
187,-0.05774097,-0.05954011,0.0017991401
188,-0.05648758,-0.058509402,0.002021823
189,-0.05396867,-0.057084173,0.0031155013
190,-0.053461697,-0.05444275,0.0009810515
191,-0.05170079,-0.053765748,0.0020649582
192,-0.050265122,-0.05179737,0.0015322492
193,-0.049244896,-0.050252188,0.0010072924
194,-0.04901131,-0.04914466,0.00013335049
195,-0.046588436,-0.048718233,0.002129797
196,-0.04679806,-0.04604735,-0.00075071305
197,-0.04566376,-0.046044957,0.00038119778
198,-0.043596897,-0.044839643,0.0012427457
199,-0.043294463,-0.042854637,-0.0004398264
200,-0.042036645,-0.042816237,0.0007795915
201,-0.040696375,-0.04209521,0.0013988353
202,-0.038266018,-0.041711662,0.003445644
203,-0.03583822,-0.041250013,0.0054117925
204,-0.034285128,-0.041655004,0.007369876
205,-0.032423925,-0.026977561,-0.0054463632
206,-0.03001265,-0.031488046,0.0014753956
207,-0.028268125,-0.02971255,0.0014444254
208,-0.026430413,-0.024890963,-0.0015394501
209,-0.025271954,-0.023620326,-0.001651628
210,-0.02430482,-0.022627242,-0.0016775783
211,-0.023544585,-0.0222327,-0.0013118852
212,-0.021896912,-0.021781402,-0.000115510076
213,-0.02105401,-0.02032011,-0.0007339008
214,-0.019639583,-0.019155271,-0.00048431195
215,-0.019803777,-0.017385792,-0.0024179853
216,-0.0188789,-0.017272232,-0.0016066674
217,-0.017895969,-0.016155742,-0.0017402265
218,-0.017045243,-0.015137492,-0.001907751
219,-0.015164747,-0.014454207,-0.0007105395
220,-0.013800457,-0.012855052,-0.0009454051
221,-0.013247066,-0.0118139135,-0.0014331527
222,-0.01231689,-0.011503807,-0.0008130828
223,-0.010911391,-0.010815082,-9.6309e-05
224,-0.009293118,-0.009673195,0.0003800774
225,-0.008919127,-0.008377976,-0.0005411515
226,-0.008164609,-0.00823028,6.567128e-05
227,-0.0061418433,-0.0076804343,0.001538591
228,-0.004504676,-0.0057377326,0.0012330567
229,-0.00432708,-0.004148786,-0.00017829426
230,-0.0026123114,-0.003845704,0.0012333926
231,0.00059050514,-0.0020185572,0.0026090622
232,0.0007236912,0.0011408946,-0.0004172034
233,0.0027239257,0.0013243253,0.0013996004
234,0.004874901,0.003348899,0.0015260018
235,0.007598606,0.005611314,0.001987292
236,0.008503721,0.008389338,0.000114383176
237,0.009146628,0.009489912,-0.00034328364
238,0.010358984,0.010447259,-8.827541e-05
239,0.01145366,0.011937251,-0.0004835911
240,0.014391666,0.013277494,0.0011141719
241,0.015301443,0.016478274,-0.0011768313
242,0.018959275,0.017780118,0.0011791568
243,0.022744738,0.02186991,0.0008748267
244,0.025243776,0.025881879,-0.0006381031
245,0.029134005,0.02862427,0.0005097352
246,0.033434056,0.03267147,0.00076258555
247,0.03511971,0.036976684,-0.0018569753
248,0.035823338,0.038610343,-0.0027870052
249,0.036172457,0.039172996,-0.0030005388
250,0.037596114,0.039122734,-0.0015266202
251,0.03763368,0.039467793,-0.0018341132
252,0.038053468,0.037025787,0.0010276809
253,0.038707286,0.029983483,0.008723803
254,-0.9991795,-0.9004127,-0.098766804
255,-0.9991765,-0.9800659,-0.01911062
256,-0.9991901,-1.010768,0.011577964
257,-0.9992045,-0.99653697,-0.0026675463
258,-0.99920696,-0.99759114,-0.0016158223
259,-0.9992103,-0.9968273,-0.0023829937
260,-0.9992197,-0.9978434,-0.0013763309
261,-0.9992468,-0.9987439,-0.0005028844
262,-0.9992503,-1.0000091,0.0007587671
263,-0.99927604,-0.9996848,0.00040876865
264,-0.9993029,-0.99912083,-0.00018209219
265,-0.99932605,-0.99882895,-0.00049710274
266,-0.9993232,-0.99886984,-0.00045335293
267,-0.9993216,-0.9990528,-0.00026875734
268,-0.99933296,-0.99935555,2.259016e-05
269,-0.9993755,-0.9997403,0.00036478043
270,-0.9994085,-1.0002027,0.0007941723
271,-0.99943364,-1.0006639,0.0012302399
272,-0.9994576,-1.0010431,0.0015854836
273,-0.9994908,-1.0013012,0.0018103719
274,-0.99954116,-1.0013669,0.0018256903
275,-0.9996013,-1.001432,0.0018306375
276,-0.99963146,-1.0015864,0.0019549727
277,-0.99965614,-1.001716,0.002059877
278,-0.99970704,-1.0018477,0.0021407008
279,-0.9997366,-1.001978,0.0022414327
280,-0.9997846,-1.0021013,0.0023167133
281,-0.9997775,-1.0021865,0.002409041
282,-0.9998219,-1.0021777,0.002355814
283,-0.99986386,-1.0022157,0.00235188
284,-0.999896,-1.0022311,0.0023351312
285,-0.99989957,-1.0022494,0.002349794
286,-0.99988747,-1.0022756,0.0023881197
287,-0.9999049,-1.0022514,0.0023465157
288,-0.99989104,-1.0022454,0.0023543835
289,-0.99992883,-1.0022174,0.00228858
290,-0.9999247,-1.0021894,0.0022646785
291,-0.9999344,-1.0021397,0.0022053123
292,-0.9999329,-1.002063,0.0021301508
293,-0.99992627,-1.0019679,0.002041638
294,-0.99993145,-1.0018378,0.001906395
295,-0.9999184,-1.0016927,0.0017742515
296,-0.99988747,-1.0015315,0.0016440153
297,-0.9998808,-1.0013437,0.0014629364
298,-0.99982166,-1.0012265,0.0014048815
299,-0.9997781,-1.0010614,0.0012833476
300,-0.9997298,-1.0009238,0.0011939406
301,-0.99971646,-1.0007656,0.0010491014
302,-0.9996712,-1.000663,0.0009918213
303,-0.99962527,-1.0006692,0.0010439754
304,-0.9995958,-1.0019715,0.0023756623
305,-0.9995814,-1.0055434,0.0059619546
306,-0.99958915,-1.0006406,0.0010514855
307,-0.9995868,-0.99986863,0.00028181076
308,-0.99958056,-0.99861085,-0.00096970797
309,-0.9995606,-0.99887973,-0.00068086386
310,-0.9995491,-0.99916965,-0.00037944317
311,-0.99953955,-0.9990798,-0.00045973063
312,-0.9995432,-0.99654245,-0.0030007362
313,-0.99953616,-0.99383885,-0.00569731
314,-0.999498,-0.99163234,-0.007865667
315,-0.99945813,-0.9900316,-0.009426534
316,-0.99942636,-0.98907983,-0.010346532
317,-0.9993852,-0.98873436,-0.010650814
318,-0.9993418,-0.98893064,-0.010411143
319,-0.9993065,-0.98962724,-0.009679258
320,-0.9992933,-0.9907593,-0.008534014
321,-0.999289,-0.99219894,-0.007090032
322,-0.99921435,-0.9936686,-0.0055457354
323,-0.9991551,-0.9948093,-0.0043457747
