Time Step,True rot_0,Predicted rot_0,Error
1,0.0013203982,0.00027604384,0.0010443544
2,0.0014607887,0.0013341029,0.00012668571
3,0.0006291309,0.0012806514,-0.0006515205
4,0.0012325895,0.0003511447,0.0008814448
5,0.0017092112,0.00078411464,0.0009250965
6,0.0015362873,0.0011004116,0.0004358756
7,0.0010081398,0.00088453694,0.00012360286
8,0.00032549456,0.00046546903,-0.00013997447
9,-0.00066721236,-0.00021651434,-0.00045069802
10,0.00071680435,-0.0010408364,0.0017576409
11,-0.00022885817,0.00018105563,-0.0004099138
12,-0.0001016264,-0.000808581,0.0007069546
13,-0.00061436807,-0.0007827329,0.00016836484
14,0.00017090159,-0.0013041765,0.001475078
15,-0.00018791904,-0.00064600207,0.00045808303
16,-0.0008072605,-0.0010414632,0.00023420271
17,-1.4210825e-06,-0.0014026677,0.0014012466
18,-0.00022686637,-0.0006403232,0.00041345684
19,0.00072546146,-0.0009813479,0.0017068093
20,0.0008294224,-0.000233336,0.0010627584
21,0.0011291279,-0.00025169447,0.0013808224
22,-0.0005275732,8.410751e-05,-0.00061168073
23,0.000119576405,-0.001438994,0.0015585704
24,-0.00027198042,-0.00074141705,0.00046943664
25,0.00062681874,-0.0010699601,0.0016967788
26,0.000936704,-0.00013999705,0.0010767011
27,0.0016638753,0.00023905624,0.001424819
28,0.0009149582,0.0010376374,-0.00012267916
29,0.0002403364,0.00029581023,-5.547382e-05
30,0.0009165355,-0.00019580303,0.0011123385
31,0.000738026,0.000541093,0.00019693299
32,0.000499403,0.0004789593,2.0443695e-05
33,0.0009702024,0.0003377879,0.0006324145
34,0.001146866,0.0008668608,0.00028000522
35,0.0006757411,0.00065430126,2.143986e-05
36,0.00047030058,-0.0003083623,0.00077866286
37,-3.0986394e-05,7.0592796e-05,-0.00010157919
38,0.009239554,2.080842e-05,0.009218746
39,0.009293253,0.0040097376,0.005283515
40,0.009611355,0.008975995,0.00063536037
41,0.009447644,0.010049504,-0.00060185976
42,0.0094170105,0.00998305,-0.00056603923
43,0.0092074,0.009746804,-0.00053940434
44,0.00930698,0.009298624,8.3567575e-06
45,0.009214329,0.009183699,3.0629337e-05
46,0.00957693,0.008942403,0.00063452683
47,0.009145544,0.0091922665,-4.672259e-05
48,0.008346005,0.008712708,-0.00036670268
49,0.008663806,0.007921139,0.00074266735
50,0.00946521,0.008237306,0.0012279041
51,0.0098345205,0.009014698,0.0008198228
52,0.010688947,0.009332719,0.0013562273
53,0.010357577,0.010131518,0.000226059
54,0.010228076,0.009805551,0.00042252522
55,0.010221218,0.0097114425,0.00050977524
56,0.010807538,0.009728856,0.001078682
57,0.009440555,0.010317258,-0.00087670237
58,0.011029005,0.009028843,0.0020001624
59,0.009391121,0.01057103,-0.0011799093
60,0.010215323,0.009049938,0.0011653854
61,0.010776642,0.009888299,0.00088834297
62,0.010657277,0.010453193,0.00020408351
63,0.010354365,0.010372006,-1.7641112e-05
64,0.009264154,0.010134183,-0.0008700285
65,0.011712712,0.009103762,0.0026089502
66,0.010259367,0.011416722,-0.0011573555
67,0.011083587,0.010056044,0.0010275431
68,0.011218462,0.010859105,0.00035935733
69,0.010661367,0.011014487,-0.00035311934
70,0.010698161,0.010521221,0.00017694011
71,0.0117623275,0.0105545055,0.001207822
72,0.010267589,0.011578681,-0.0013110917
73,0.011670703,0.0101571735,0.0015135296
74,0.011462929,0.011486654,-2.3725443e-05
75,0.010910316,0.011302317,-0.0003920002
76,0.011073691,0.010776861,0.0002968302
77,0.012316532,0.010947168,0.0013693646
78,0.012959923,0.012152946,0.00080697704
79,0.011321969,0.012769342,-0.0014473731
80,0.0133082755,0.011181154,0.0021271212
81,0.014163854,0.013129401,0.0010344526
82,0.013196544,0.013938684,-0.0007421402
83,0.012606276,0.012972401,-0.00036612526
84,0.01168474,0.012376058,-0.00069131795
85,0.012946118,0.011387673,0.0015584445
86,0.012454186,0.012452968,1.2172386e-06
87,0.011859619,0.011661794,0.00019782502
88,0.0115803005,0.010567484,0.0010128161
89,0.012174157,0.010978835,0.0011953227
90,0.012150048,0.01233827,-0.00018822215
91,0.012524602,0.0124508785,7.3723495e-05
92,0.013272982,0.012808481,0.00046450086
93,0.012365549,0.013377171,-0.0010116221
94,0.01192909,0.012316214,-0.0003871238
95,0.012617293,0.0117890695,0.0008282233
96,0.012667095,0.012400609,0.00026648585
97,0.012019977,0.012433646,-0.00041366927
98,0.011970612,0.011828548,0.00014206395
99,0.011931633,0.011818347,0.00011328608
100,0.013214913,0.011829988,0.0013849251
101,0.012996713,0.013129519,-0.0001328066
102,0.011520643,0.012934344,-0.0014137011
103,0.012061279,0.011535688,0.00052559096
104,0.011994278,0.012084586,-9.0307556e-05
105,0.012302904,0.012036226,0.00026667863
106,0.0133451605,0.012318528,0.0010266323
107,0.011312367,0.013285476,-0.0019731084
108,0.011550379,0.011299037,0.0002513416
109,0.012027964,0.011526462,0.0005015023
110,0.010786168,0.01195438,-0.0011682119
111,0.010876144,0.010753433,0.00012271106
112,0.011241022,0.010848023,0.00039299857
113,0.012010451,0.011203563,0.00080688857
114,0.012059621,0.011953136,0.00010648463
115,0.013347428,0.012032238,0.0013151905
116,0.011169652,0.013300249,-0.002130597
117,0.011218648,0.011280297,-6.16489e-05
118,0.010350635,0.011429249,-0.001078614
119,0.012613195,0.010681184,0.001932011
120,0.012013963,0.012943138,-0.00092917494
121,0.012379182,0.012504652,-0.00012547057
122,0.011942,0.013050385,-0.0011083847
123,0.012568752,0.012810229,-0.00024147704
124,0.010831331,0.01356037,-0.0027290387
125,0.012479495,0.011979421,0.0005000746
126,0.011720723,0.013593584,-0.0018728618
127,0.011582844,0.012893956,-0.0013111122
128,0.01220285,0.012781073,-0.0005782237
129,0.010574401,0.013392996,-0.0028185947
130,0.009813878,0.011705122,-0.0018912442
131,0.0088217575,0.010853658,-0.002031901
132,0.010822604,0.009813046,0.0010095583
133,0.010280726,0.0116498815,-0.001369156
134,0.010264878,0.010950262,-0.00068538357
135,0.011017057,0.010697389,0.0003196681
136,0.012150039,0.011140714,0.0010093246
137,0.011063476,0.010876255,0.00018722098
138,0.0016347291,0.0021616593,-0.0005269302
139,0.0015288357,0.007873658,-0.0063448222
140,0.001981181,0.0029649404,-0.0009837593
141,0.0019756758,0.0025809181,-0.0006052423
142,0.0012112315,0.0024363392,-0.0012251077
143,0.001676257,0.0016618024,1.4454592e-05
144,0.0017451607,0.0021625352,-0.00041737454
145,0.0011085636,0.0022721044,-0.0011635408
146,0.0022158541,0.0016966157,0.0005192384
147,0.0016048871,0.0028086177,-0.0012037306
148,0.0021436203,0.0022027488,-5.9128506e-05
149,0.0022080792,0.002640133,-0.0004320538
150,0.002239053,0.0025887634,-0.00034971046
151,0.0032454152,0.0025164161,0.00072899903
152,0.002498674,0.0033627711,-0.00086409715
153,0.0012089277,0.002573388,-0.0013644602
154,0.0012532474,0.0012888811,-3.5633682e-05
155,0.0012228562,0.001221201,1.655193e-06
156,-0.00029387037,0.0011349099,-0.0014287803
157,0.0007611507,-0.00030202893,0.0010631796
158,4.5230056e-05,0.0006317427,-0.0005865127
159,0.000364754,-0.00010781018,0.0004725642
160,-5.0985796e-05,0.00020403335,-0.00025501914
161,-0.0005776197,-0.0001546836,-0.0004229361
162,-0.0012882376,-0.00068982807,-0.00059840956
163,-0.0016087638,-0.0013388701,-0.00026989367
164,0.0010644004,-0.0016736987,0.002738099
165,0.0017229508,0.0008050981,0.00091785274
166,0.0009838173,0.0013131776,-0.00032936037
167,0.0015311325,0.00064832997,0.00088280253
168,0.0023061617,0.0011829687,0.001123193
169,0.0022188816,0.0019059911,0.0003128905
170,0.0028345534,0.0018183582,0.0010161952
171,0.002800799,0.0023976043,0.0004031947
172,0.0030975284,0.002370504,0.0007270244
173,0.0016048589,0.0026978771,-0.0010930182
174,0.002062367,0.0012395023,0.0008228647
175,0.0021249007,0.0017065736,0.00041832705
