Time Step,True pos_x,Predicted pos_x,Error
145,0.28257233,0.2834029,-0.0008305609
146,0.28277364,0.28404146,-0.0012678206
147,0.2826533,0.28423074,-0.0015774369
148,0.2820089,0.28388855,-0.0018796623
149,0.28239086,0.28276455,-0.00037369132
150,0.28212917,0.28244364,-0.0003144741
151,0.2818141,0.28145456,0.00035953522
152,0.28152618,0.28032553,0.0012006462
153,0.28199655,0.26847613,0.01352042
154,0.06586299,-0.017122716,0.08298571
155,0.065881774,0.06537357,0.0005082041
156,0.06540591,0.064927645,0.00047826767
157,0.064754605,0.0649131,-0.0001584962
158,0.064032525,0.06336599,0.0006665364
159,0.06303175,0.062187634,0.0008441135
160,0.060737688,0.06035844,0.00037924945
161,0.059281774,0.058332853,0.00094892085
162,0.05749561,0.056102894,0.0013927147
163,0.05549787,0.054349203,0.0011486672
164,0.053030953,0.052870043,0.00016091019
165,0.05010275,0.050707962,-0.00060521066
166,0.047413945,0.04789053,-0.00047658384
167,0.0443559,0.045219064,-0.00086316466
168,0.041072324,0.042114764,-0.0010424405
169,0.03729601,0.038782608,-0.0014865994
170,0.03335132,0.03495094,-0.001599621
171,0.029142015,0.03096414,-0.0018221252
172,0.024459857,0.026753219,-0.0022933614
173,0.020398227,0.022082908,-0.0016846806
174,0.015756726,0.018043159,-0.0022864323
175,0.0060321875,0.013416473,-0.0073842853
176,0.0009487113,0.003786586,-0.0028378747
177,-0.0043345485,-0.0011501273,-0.0031844212
178,-0.009878506,-0.0063172956,-0.0035612104
179,-0.015740098,-0.011720771,-0.0040193275
180,-0.020613119,-0.017486023,-0.0031270962
181,-0.026657231,-0.022238852,-0.0044183787
182,-0.032420333,-0.028202593,-0.00421774
183,-0.03793152,-0.033863038,-0.0040684827
184,-0.043155394,-0.039302,-0.0038533956
185,-0.049329914,-0.044480357,-0.004849557
186,-0.05358466,-0.050623823,-0.0029608384
187,-0.058441445,-0.05486532,-0.003576126
188,-0.063113466,-0.059732053,-0.0033814125
189,-0.069346055,-0.06439128,-0.0049547777
190,-0.07346394,-0.070639886,-0.0028240532
191,-0.077955514,-0.07476618,-0.0031893328
192,-0.08238924,-0.079258196,-0.003131047
193,-0.08762681,-0.08373589,-0.0038909167
194,-0.09119345,-0.089011185,-0.0021822676
195,-0.09467737,-0.09256631,-0.002111055
196,-0.09809884,-0.09603757,-0.0020612702
197,-0.10242651,-0.09944097,-0.002985537
198,-0.10695307,-0.1037911,-0.0031619668
199,-0.10937567,-0.10836723,-0.0010084435
200,-0.11238987,-0.110864975,-0.0015248954
201,-0.11569034,-0.11400209,-0.0016882494
202,-0.11898253,-0.11752848,-0.0014540479
203,-0.12271792,-0.12136622,-0.0013516992
204,-0.12419566,-0.1254945,0.0012988374
205,-0.12710989,-0.12229182,-0.004818067
206,-0.12928054,-0.1271007,-0.0021798313
207,-0.13139626,-0.12945434,-0.0019419193
208,-0.13363075,-0.13087972,-0.0027510375
209,-0.13565095,-0.13373692,-0.0019140244
210,-0.13673064,-0.13604231,-0.00068832934
211,-0.13857116,-0.13781296,-0.0007582009
212,-0.13988985,-0.13989122,1.3709068e-06
213,-0.14095269,-0.14138457,0.00043188035
214,-0.14263979,-0.14237708,-0.00026270747
215,-0.14405541,-0.14402063,-3.477931e-05
216,-0.14493054,-0.14535275,0.0004222095
217,-0.14663832,-0.14615692,-0.0004813969
218,-0.14829588,-0.14781792,-0.00047795475
219,-0.15004584,-0.14946316,-0.0005826801
220,-0.15200546,-0.15123661,-0.0007688552
221,-0.15303655,-0.15320773,0.00017118454
222,-0.15465152,-0.154219,-0.0004325211
223,-0.15642989,-0.15585116,-0.0005787313
224,-0.15838175,-0.1576626,-0.00071914494
225,-0.1593917,-0.15966026,0.00026856363
226,-0.16125129,-0.16065542,-0.00059586763
227,-0.16234739,-0.16253522,0.00018782914
228,-0.16411783,-0.16358824,-0.00052958727
229,-0.1645064,-0.16533968,0.00083327293
230,-0.16605932,-0.16564316,-0.00041615963
231,-0.16871233,-0.16717313,-0.0015392005
232,-0.16974114,-0.16989455,0.00015340745
233,-0.17083769,-0.17096755,0.00012986362
234,-0.17252097,-0.17215168,-0.00036928058
235,-0.17471881,-0.17392118,-0.00079762936
236,-0.17442696,-0.17624114,0.0018141866
237,-0.17480311,-0.17598952,0.0011864156
238,-0.17509535,-0.17640896,0.0013136119
239,-0.17578344,-0.17675875,0.0009753108
240,-0.17664418,-0.17750275,0.0008585751
241,-0.17605838,-0.17842251,0.0023641288
242,-0.17698096,-0.17782456,0.00084359944
243,-0.178289,-0.17876123,0.0004722327
244,-0.17840798,-0.18010457,0.0016965866
245,-0.17922653,-0.18022768,0.0010011494
246,-0.17998572,-0.18107077,0.0010850579
247,-0.17974128,-0.18186584,0.0021245629
248,-0.17874274,-0.18162331,0.0028805733
249,-0.17719215,-0.18061867,0.003426522
250,-0.17655139,-0.17909582,0.0025444329
251,-0.1751119,-0.17868428,0.0035723746
252,-0.17396629,-0.17779157,0.003825277
253,-0.17305182,-0.17701355,0.003961727
254,0.10513215,-0.031703442,0.13683559
255,0.10514614,0.108133234,-0.0029870942
256,0.10541993,0.103864975,0.0015549511
257,0.10559707,0.10429617,0.0013009012
258,0.10586501,0.10545846,0.00040654838
259,0.10607379,0.10665776,-0.00058396906
260,0.107079364,0.1078339,-0.0007545352
261,0.10758641,0.1094434,-0.0018569827
262,0.108504124,0.11016827,-0.0016641468
263,0.109370194,0.11106572,-0.0016955286
264,0.11030756,0.11177271,-0.0014651492
265,0.11273776,0.11247828,0.00025948137
266,0.1139317,0.11464276,-0.00071106106
267,0.11490368,0.11555024,-0.0006465614
268,0.11613645,0.11624394,-0.00010749698
269,0.117933065,0.11719504,0.0007380247
270,0.12178463,0.11868693,0.003097698
271,0.123835795,0.12221565,0.0016201437
272,0.1259974,0.123942085,0.0020553097
273,0.12838644,0.12596628,0.0024201572
274,0.1310943,0.12844956,0.0026447475
275,0.13599764,0.13114013,0.0048575103
276,0.13870318,0.1359449,0.0027582794
277,0.14066502,0.13853472,0.0021302998
278,0.14366958,0.14041042,0.0032591522
279,0.14627779,0.14334822,0.0029295683
280,0.15065962,0.14595182,0.0047077984
281,0.15261118,0.15035921,0.0022519678
282,0.15548816,0.15236828,0.003119886
283,0.15817344,0.15534586,0.0028275847
284,0.16091886,0.15814912,0.0027697384
285,0.16399324,0.16101685,0.0029763877
286,0.16535228,0.16421677,0.0011355132
287,0.16737475,0.16568215,0.0016925931
288,0.16854401,0.16779472,0.00074929
289,0.17083555,0.16905577,0.0017797798
290,0.17318773,0.17141362,0.0017741174
291,0.17489003,0.17381395,0.0010760725
292,0.17587735,0.17555998,0.00031736493
293,0.17672923,0.17660098,0.0001282543
294,0.1776302,0.17750071,0.00012949109
295,0.17809553,0.17844184,-0.000346303
296,0.17899284,0.17894271,5.0127506e-05
297,0.18101333,0.17987259,0.0011407435
298,0.1816727,0.18195647,-0.0002837628
299,0.18374453,0.18268567,0.0010588616
300,0.1841707,0.18482552,-0.0006548315
301,0.18433157,0.18529253,-0.000960961
302,0.18393275,0.18546656,-0.0015338063
303,0.18420024,0.18499275,-0.00079250336
304,0.1837232,0.18431047,-0.00058726966
305,0.1832555,0.18143584,0.0018196553
306,0.18324547,0.18438923,-0.0011437684
307,0.18305358,0.18498063,-0.001927048
308,0.1827329,0.18452922,-0.0017963201
309,0.1827507,0.18435282,-0.0016021132
310,0.18238418,0.18464893,-0.002264753
311,0.18196587,0.1846696,-0.0027037263
312,0.18221535,0.18479623,-0.0025808811
313,0.18134311,0.18536961,-0.0040265024
314,0.18080693,0.18461938,-0.0038124472
315,0.1798055,0.18410067,-0.0042951703
316,0.17875695,0.18311335,-0.004356399
317,0.17890346,0.18210511,-0.0032016486
318,0.17862107,0.18228404,-0.0036629736
319,0.17800754,0.18198444,-0.0039768964
320,0.17660922,0.18126422,-0.0046550035
321,0.175898,0.17964692,-0.0037489235
322,0.17471786,0.17863168,-0.00391382
323,0.17399745,0.17714569,-0.0031482428
324,0.17254893,0.17616038,-0.0036114454
325,0.17012443,0.17443383,-0.004309401
326,0.16871116,0.17169458,-0.002983421
327,0.16740113,0.16996455,-0.002563417
328,0.16573271,0.16838843,-0.0026557148
329,0.1647627,0.16648303,-0.0017203242
330,0.16249613,0.1653198,-0.0028236657
331,0.1602096,0.16290703,-0.002697438
332,0.1580365,0.16051456,-0.002478063
333,0.15603282,0.15827657,-0.0022437572
334,0.15301128,0.1562376,-0.003226325
335,0.14777696,0.15318665,-0.0054096878
336,0.14585131,0.14792718,-0.0020758659
337,0.14356494,0.1460022,-0.0024372637
338,0.14052883,0.14374341,-0.0032145828
339,0.13758259,0.14076772,-0.003185138
340,0.13480544,0.13788162,-0.0030761808
341,0.13163279,0.13519172,-0.0035589337
342,0.1252942,0.13215587,-0.006861672
343,0.123387665,0.12595347,-0.0025658011
344,0.12066906,0.12421975,-0.0035506934
345,0.11769121,0.12167419,-0.003982976
346,0.11483644,0.11884659,-0.0040101483
347,0.111911006,0.11603325,-0.0041222423
348,0.109130464,0.112968065,-0.0038376004
349,0.105825074,0.109797135,-0.003972061
350,0.100852005,0.10582587,-0.004973866
351,0.09818262,0.10010736,-0.0019247383
352,0.09565273,0.097059585,-0.0014068559
353,0.09327674,0.09624609,-0.0029693544
354,0.14093077,0.08853307,0.0523977
355,0.14094548,0.14252856,-0.0015830845
356,0.14077477,0.13851815,0.002256617
357,0.14028153,0.1400305,0.00025102496
358,0.14015883,0.13894764,0.0012111962
359,0.13974814,0.13833368,0.0014144629
360,0.1390257,0.13701315,0.0020125508
361,0.13829856,0.1361571,0.0021414608
362,0.13718751,0.13475384,0.0024336725
363,0.13563417,0.1338295,0.0018046647
364,0.1341149,0.13266766,0.0014472455
365,0.13066633,0.13130842,-0.00064209104
366,0.12781444,0.12783971,-2.527237e-05
367,0.1251069,0.12485538,0.00025152415
368,0.122936115,0.121951014,0.0009851009
369,0.11987985,0.119594716,0.00028513372
370,0.1175974,0.116372414,0.0012249872
371,0.11487169,0.11395013,0.00092155486
372,0.11150228,0.11112515,0.0003771335
373,0.108781844,0.10758347,0.0011983737
374,0.10496862,0.10473164,0.00023698062
375,0.09819217,0.10087181,-0.0026796386
376,0.095340826,0.09422296,0.0011178628
377,0.091311045,0.0915677,-0.0002566576
378,0.08779757,0.087710015,8.755177e-05
379,0.08416999,0.084417194,-0.0002472028
380,0.0802321,0.08098418,-0.00075208396
381,0.07591342,0.07719333,-0.0012799054
382,0.07195865,0.07304054,-0.0010818839
383,0.06823976,0.06920403,-0.00096426904
384,0.0641884,0.06561946,-0.0014310628
385,0.05800362,0.06168817,-0.0036845505
386,0.05355358,0.055612277,-0.002058696
387,0.05139334,0.051204592,0.00018874928
388,0.047733527,0.049137887,-0.0014043599
389,0.0437959,0.045559242,-0.0017633438
390,0.036934577,0.041635893,-0.0047013164
391,0.033732545,0.034811735,-0.0010791905
392,0.031243797,0.03160834,-0.000364542
393,0.027742544,0.029123735,-0.0013811905
394,0.02536454,0.025658935,-0.0002943948
395,0.022012873,0.023284083,-0.0012712106
396,0.01998106,0.019906774,7.4286014e-05
397,0.01851296,0.017798131,0.0007148292
398,0.016122961,0.016270114,-0.00014715269
399,0.014516365,0.01381308,0.0007032845
400,0.012136102,0.012125609,1.049228e-05
401,0.01045925,0.009560615,0.000898635
402,0.00992882,0.0075638844,0.0023649354
403,0.008675248,0.006330774,0.0023444742
404,0.0075680227,0.0038398746,0.003728148
405,0.0046314322,0.009561604,-0.0049301716
406,0.003879181,0.004370436,-0.00049125496
407,0.002356588,0.0038244652,-0.0014678773
408,0.0006725341,0.0029393923,-0.0022668582
409,0.00022418704,0.00049785606,-0.00027366902
410,-0.00070739165,-0.00031785097,-0.00038954068
411,-0.0021375623,-0.0023183324,0.00018077018
412,-0.0027884925,-0.0045682807,0.0017797882
413,-0.0039030146,-0.0059091607,0.0020061461
414,-0.004649943,-0.0071585425,0.0025085993
415,-0.0048076212,-0.007944681,0.0031370595
416,-0.006037049,-0.007999733,0.001962684
417,-0.0066156257,-0.009164783,0.0025491575
418,-0.006758428,-0.009672718,0.00291429
419,-0.008347729,-0.009789078,0.0014413483
420,-0.008376213,-0.011464853,0.00308864
421,-0.008926095,-0.011480105,0.0025540097
422,-0.009658572,-0.011973461,0.0023148889
423,-0.010351748,-0.012641502,0.0022897534
424,-0.010569977,-0.013276482,0.0027065054
425,-0.011374924,-0.013490093,0.0021151686
426,-0.012159097,-0.014335419,0.002176322
427,-0.012234237,-0.015192172,0.0029579345
428,-0.012704568,-0.015277699,0.0025731307
429,-0.012949498,-0.015761623,0.0028121248
430,-0.011907299,-0.016023358,0.0041160593
431,-0.0114805885,-0.014931102,0.0034505138
432,-0.010661012,-0.014500419,0.003839407
433,-0.011330392,-0.0136373,0.0023069074
434,-0.010701316,-0.014391226,0.0036899094
435,-0.010350682,-0.0138113415,0.0034606596
436,-0.009797633,-0.013530057,0.0037324242
437,-0.009103279,-0.0130248945,0.003921616
438,-0.008198825,-0.012358874,0.0041600494
439,-0.0072080307,-0.011484856,0.004276825
440,-0.0062977048,-0.010523428,0.0042257234
441,-0.005304021,-0.009664945,0.0043609245
442,-0.003981755,-0.008727434,0.004745679
443,-0.0023107752,-0.007439078,0.0051283026
444,-0.00097595714,-0.0057667512,0.004790794
445,0.0025594207,-0.00443263,0.0069920504
446,0.0029806457,-0.00088955206,0.0038701978
447,0.0039949426,-0.00049594254,0.004490885
448,0.005128636,0.00043170177,0.0046969345
449,0.0062790075,0.0014980894,0.0047809184
450,0.008171273,0.0025556579,0.0056156153
451,0.009464624,0.0041115764,0.005353048
452,0.013004888,0.004899863,0.008105025
453,0.014581263,0.007583591,0.006997672
454,0.071624614,0.114141606,-0.04251699
455,0.071626894,0.069698706,0.0019281879
456,0.0719187,0.071336515,0.00058218837
457,0.072298884,0.07046764,0.001831241
458,0.07267867,0.07173588,0.000942789
459,0.07320973,0.073140934,6.879866e-05
460,0.07487447,0.07479115,8.331984e-05
461,0.07607391,0.07711496,-0.0010410547
462,0.07767095,0.07847791,-0.00080696493
463,0.07966724,0.080011934,-0.00034469366
464,0.0821167,0.08183909,0.00027760863
465,0.08482033,0.08407149,0.00074884295
466,0.08791691,0.08655948,0.0013574287
467,0.09138454,0.08943136,0.0019531772
468,0.09455407,0.0926626,0.001891464
469,0.098609164,0.09556735,0.0030418113
470,0.102555424,0.09932659,0.0032288358
471,0.10658725,0.10296255,0.0036247
472,0.111376345,0.1066902,0.004686147
473,0.11663614,0.111327045,0.0053090975
474,0.12174267,0.11662985,0.005112827
475,0.12695563,0.121734716,0.0052209124
476,0.13256769,0.12682307,0.005744621
477,0.13741031,0.13228157,0.0051287413
478,0.14356203,0.13699573,0.006566301
479,0.14880575,0.1430575,0.005748257
480,0.15577409,0.14827828,0.0074958056
481,0.1631172,0.15526024,0.007856965
482,0.16940553,0.16264658,0.006758958
483,0.17744093,0.1690053,0.008435622
484,0.1836559,0.1771328,0.0065231025
485,0.1890127,0.18346442,0.0055482835
486,0.1948228,0.18894522,0.005877584
487,0.20282228,0.19487353,0.007948756
488,0.20796883,0.20298879,0.0049800426
489,0.21477799,0.20822902,0.006548971
490,0.2192833,0.21512061,0.004162684
491,0.22580317,0.21971093,0.0060922354
492,0.23144473,0.22630869,0.005136043
493,0.23702326,0.23202805,0.004995212
494,0.24166553,0.23767455,0.003990978
495,0.25221008,0.242374,0.009836078
496,0.25631845,0.25298786,0.0033305883
497,0.2608966,0.25716248,0.0037341118
498,0.26469463,0.2618126,0.0028820336
499,0.26955056,0.26566714,0.0038834214
500,0.27398038,0.27055755,0.0034228265
501,0.27767593,0.27498102,0.0026949048
502,0.28129265,0.2786286,0.0026640594
503,0.28425932,0.28214002,0.0021193027
504,0.28709266,0.28482437,0.0022682846
505,0.28927827,0.28736943,0.0019088387
506,0.291381,0.29009223,0.0012887716
507,0.29379413,0.2925546,0.0012395382
508,0.2963471,0.2949876,0.0013595223
509,0.2983365,0.29752794,0.0008085668
510,0.3020371,0.29955554,0.00248155
511,0.3042862,0.3034161,0.0008701086
512,0.306509,0.30610156,0.00040742755
513,0.30826193,0.30877337,-0.00051143765
514,0.31060344,0.31087995,-0.00027650595
515,0.3147709,0.31342566,0.001345247
516,0.31694928,0.31766963,-0.00072035193
517,0.3195877,0.31981748,-0.0002297759
518,0.32199946,0.32234284,-0.00034338236
519,0.32433152,0.32456067,-0.00022915006
520,0.32802117,0.3266554,0.0013657808
521,0.33166188,0.33009303,0.0015688539
522,0.33477885,0.33353272,0.0012461245
523,0.3368964,0.33655676,0.00033962727
524,0.34014654,0.3386292,0.0015173554
525,0.34249187,0.34183025,0.00066161156
526,0.34627807,0.34405178,0.002226293
527,0.35012648,0.3476923,0.0024341643
528,0.3532391,0.35139358,0.0018455088
529,0.35684776,0.35439748,0.0024502873
530,0.35936692,0.3579376,0.0014293194
531,0.36257744,0.360414,0.00216344
532,0.3654767,0.36359972,0.0018769801
533,0.36856225,0.36646214,0.00210011
534,0.37124458,0.36949885,0.0017457306
535,0.37447658,0.37213382,0.0023427606
536,0.37685665,0.37535253,0.0015041232
537,0.37998477,0.377745,0.0022397637
538,0.38271633,0.3809038,0.0018125176
539,0.38629934,0.38366982,0.0026295185
540,0.3892728,0.38728055,0.0019922554
541,0.3921516,0.39031437,0.0018372238
542,0.39310926,0.3933021,-0.00019285083
543,0.3951528,0.39439774,0.00075507164
544,0.3962224,0.39659756,-0.00037515163
545,0.39809883,0.39782724,0.00027158856
546,0.39917243,0.39981285,-0.0006404221
547,0.4006022,0.40093333,-0.0003311336
548,0.4026259,0.40233675,0.00028914213
549,0.40370372,0.40426242,-0.00055870414
550,0.40477234,0.40511984,-0.00034749508
551,0.40523443,0.40576154,-0.0005271137
552,0.40687686,0.404925,0.0019518733
553,0.40829298,0.37632772,0.031965256
554,0.27510822,-0.026978254,0.30208647
555,0.27505094,0.2643671,0.010683835
556,0.2748266,0.2758062,-0.0009796023
557,0.27470842,0.27389503,0.0008133948
558,0.2737543,0.27299288,0.00076141953
559,0.27178237,0.27130184,0.00048053265
560,0.2688703,0.2683909,0.00047940016
561,0.26667443,0.26506525,0.0016091764
562,0.2640933,0.26204452,0.0020487905
563,0.26078767,0.25924695,0.0015407205
564,0.2567427,0.2565647,0.00017797947
565,0.2519277,0.2527625,-0.00083479285
566,0.24564278,0.24790159,-0.0022588074
567,0.24129914,0.24137014,-7.100403e-05
568,0.23224878,0.23672402,-0.004475236
569,0.22893515,0.22731818,0.0016169697
570,0.22253644,0.22362189,-0.0010854453
571,0.2149836,0.21689558,-0.0019119829
572,0.20683941,0.2091026,-0.0022631884
573,0.1985644,0.20077765,-0.0022132546
574,0.1900231,0.19236252,-0.0023394227
575,0.18025543,0.18383317,-0.003577739
576,0.17209065,0.17431968,-0.002229035
577,0.1626272,0.16640055,-0.0037733465
578,0.15096866,0.15726773,-0.0062990785
579,0.14037307,0.1459833,-0.0056102276
580,0.119090416,0.13573448,-0.016644068
581,0.110816285,0.1148933,-0.0040770173
582,0.09906243,0.10708716,-0.00802473
583,0.08871928,0.095702596,-0.0069833174
584,0.07562789,0.085767955,-0.010140061
585,0.06662557,0.073003374,-0.0063778013
586,0.053238157,0.06426904,-0.011030886
587,0.043108765,0.051119257,-0.008010492
588,0.03255844,0.04117899,-0.008620549
589,0.02208276,0.030771721,-0.00868896
590,0.0002705371,0.020396221,-0.020125683
591,-0.010165136,-0.0014020691,-0.008763067
592,-0.020072885,-0.011871406,-0.008201479
593,-0.029222734,-0.021826483,-0.007396251
594,-0.04185764,-0.031020936,-0.010836706
595,-0.056412354,-0.043670002,-0.012742352
596,-0.06497597,-0.058199037,-0.0067769326
597,-0.07320273,-0.06674057,-0.006462157
598,-0.081675366,-0.074928716,-0.0067466497
599,-0.08930824,-0.08338315,-0.005925089
600,-0.10455215,-0.09103153,-0.013520621
601,-0.11110517,-0.10634072,-0.004764445
602,-0.1179618,-0.11309112,-0.004870683
603,-0.12465939,-0.12039419,-0.0042651966
604,-0.13057324,-0.12647519,-0.0040980577
605,-0.13670792,-0.12699902,-0.009708896
606,-0.14128761,-0.13663621,-0.0046513975
607,-0.14542864,-0.14120178,-0.0042268634
608,-0.15030815,-0.14465502,-0.005653128
609,-0.15478061,-0.15015653,-0.0046240836
610,-0.1595449,-0.15487841,-0.0046664923
611,-0.16387872,-0.1604391,-0.0034396201
612,-0.16752715,-0.16513458,-0.0023925751
613,-0.17188306,-0.16895302,-0.0029300451
614,-0.1768936,-0.17322811,-0.003665492
615,-0.18579778,-0.1781526,-0.007645175
616,-0.1909435,-0.18688488,-0.0040586144
617,-0.19584945,-0.1919112,-0.003938243
618,-0.20096359,-0.19669166,-0.0042719245
619,-0.20735501,-0.20170408,-0.0056509227
620,-0.21298885,-0.20805004,-0.004938811
621,-0.21889299,-0.21363409,-0.005258903
622,-0.22647594,-0.21950416,-0.0069717765
623,-0.2324698,-0.22710748,-0.005362317
624,-0.24542627,-0.233119,-0.012307271
625,-0.2585296,-0.24608131,-0.012448296
626,-0.26511964,-0.25917843,-0.005941212
627,-0.27162182,-0.2657228,-0.005899012
628,-0.2803417,-0.27213487,-0.008206844
629,-0.2873166,-0.28087962,-0.006436974
630,-0.29541123,-0.28779882,-0.007612407
631,-0.3026315,-0.2958304,-0.0068010986
632,-0.3093974,-0.30300596,-0.006391436
633,-0.31845248,-0.30972397,-0.008728504
