Time Step,True pos_z,Predicted pos_z,Error
435,2.5434325,2.5188532,0.024579287
436,2.5830917,2.5860415,-0.0029497147
437,2.6117187,2.6250944,-0.013375759
438,2.6456027,2.652958,-0.007355213
439,2.6800954,2.6860619,-0.005966425
440,2.7138855,2.7196567,-0.00577116
441,2.747367,2.7524054,-0.0050385
442,2.780488,2.78481,-0.004322052
443,2.8129535,2.8167815,-0.0038280487
444,2.8450038,2.848015,-0.0030112267
445,2.9214852,2.878777,0.04270816
446,2.9458334,2.9539254,-0.008091927
447,3.0019708,2.9768627,0.025108099
448,3.0244017,3.0316455,-0.0072438717
449,3.0628128,3.0527742,0.010038614
450,3.1038156,3.0899158,0.013899803
451,3.130758,3.1298163,0.0009417534
452,3.1664627,3.156663,0.009799719
453,3.1867328,3.2048666,-0.018133879
454,3.6483817,3.2664123,0.38196945
455,3.6483166,3.648334,-1.7404556e-05
456,3.6470006,3.6537175,-0.0067169666
457,3.6452146,3.6486309,-0.0034162998
458,3.6434548,3.6467397,-0.0032849312
459,3.6413639,3.639832,0.0015318394
460,3.6338968,3.6341448,-0.00024795532
461,3.628333,3.6236176,0.0047154427
462,3.621609,3.6158702,0.005738735
463,3.613583,3.6076555,0.0059275627
464,3.604156,3.5980327,0.0061233044
465,3.593339,3.586632,0.006706953
466,3.5810323,3.573589,0.0074431896
467,3.5674226,3.5590727,0.0083498955
468,3.5522702,3.5433261,0.008944035
469,3.5357587,3.526101,0.009657621
470,3.51757,3.5076606,0.009909391
471,3.4975507,3.487672,0.009878635
472,3.4765413,3.465908,0.01063323
473,3.4542747,3.4435031,0.010771513
474,3.430572,3.4204347,0.01013732
475,3.4058368,3.3960133,0.009823561
476,3.38012,3.3703806,0.009739399
477,3.3529065,3.3437674,0.009139061
478,3.3249993,3.3157065,0.009292841
479,3.2958148,3.2870545,0.008760214
480,3.2666018,3.2572255,0.009376287
481,3.2364056,3.227462,0.008943558
482,3.205108,3.1968327,0.00827527
483,3.1737232,3.1652148,0.008508444
484,3.1413472,3.133682,0.0076651573
485,3.1086493,3.1013007,0.0073485374
486,3.0760553,3.068715,0.007340193
487,3.0377018,3.0363698,0.0013320446
488,3.0048943,2.9984536,0.0064406395
489,2.9721808,2.9662676,0.0059132576
490,2.9446175,2.9344282,0.010189295
491,2.9064124,2.9079435,-0.0015311241
492,2.8737497,2.8709834,0.0027663708
493,2.842026,2.839693,0.0023329258
494,2.8109026,2.809452,0.0014505386
495,2.7503617,2.779897,-0.029535294
496,2.7209342,2.7210405,-0.000106334686
497,2.6920643,2.6933897,-0.0013253689
498,2.664364,2.6664162,-0.0020520687
499,2.637662,2.640678,-0.003015995
500,2.611932,2.6160743,-0.0041422844
501,2.5870326,2.5925052,-0.00547266
502,2.5634289,2.5697305,-0.0063016415
503,2.5407188,2.5480783,-0.0073595047
504,2.51955,2.5267327,-0.007182598
505,2.4996426,2.5056553,-0.006012678
506,2.4807372,2.486615,-0.005877733
507,2.4630551,2.469232,-0.0061769485
508,2.445796,2.4526238,-0.0068278313
509,2.4293056,2.4344234,-0.005117893
510,2.3964448,2.4153993,-0.018954515
511,2.3798494,2.3795862,0.0002632141
