Time Step,True rot_2,Predicted rot_2,Error
1,-0.0038846547,-0.0037747158,-0.000109938905
2,-0.0045702886,-0.0039272998,-0.00064298883
3,-0.00413356,-0.004420139,0.00028657867
4,-0.0042513898,-0.0035870494,-0.00066434033
5,-0.0051318444,-0.0044446597,-0.00068718474
6,-0.004916528,-0.004643853,-0.00027267495
7,-0.0040501053,-0.004868248,0.00081814267
8,-0.0038889355,-0.0041453717,0.00025643618
9,-0.0034616517,-0.0042268643,0.0007652126
10,-0.0038022047,-0.0035811653,-0.0002210394
11,-0.0035459537,-0.004066903,0.0005209495
12,-0.0036719064,-0.0039612083,0.00028930185
13,-0.003929949,-0.0040867077,0.00015675882
14,-0.0039046253,-0.004231499,0.00032687373
15,-0.002975953,-0.004166508,0.001190555
16,-0.004107369,-0.00323322,-0.00087414915
17,-0.0054856376,-0.004290483,-0.0011951546
18,-0.004761863,-0.0055964785,0.00083461544
19,-0.004789893,-0.004914688,0.0001247949
20,-0.0041217,-0.0049371724,0.00081547257
21,-0.0034373333,-0.004304238,0.00086690485
22,-0.003455124,-0.0036568046,0.00020168046
23,-0.0043989476,-0.0036516187,-0.00074732886
24,-0.003740793,-0.004516714,0.0007759207
25,-0.005520831,-0.003880868,-0.0016399629
26,-0.005403675,-0.005546497,0.00014282204
27,-0.0051886253,-0.005435791,0.00024716556
28,-0.0048862207,-0.005247854,0.0003616335
29,-0.0049404902,-0.0049651656,2.4675392e-05
30,-0.004684675,-0.0050306916,0.0003460166
31,-0.004262474,-0.004787045,0.00052457117
32,-0.006706601,-0.004403855,-0.0023027458
33,-0.007800523,-0.006704652,-0.001095871
34,-0.0075919745,-0.0077602924,0.00016831793
35,-0.007327959,-0.0075839106,0.00025595166
36,-0.006369432,-0.0073422026,0.0009727706
37,-0.0070492583,-0.0064603044,-0.00058895396
38,-0.006017437,-0.0071016774,0.0010842402
39,-0.0071436535,-0.006116405,-0.0010272483
40,-0.006834573,-0.007194393,0.00035981974
41,-0.007989841,-0.006897454,-0.0010923864
42,-0.008582895,-0.008017197,-0.00056569744
43,-0.009228078,-0.008611164,-0.00061691366
44,-0.0071861087,-0.009249431,0.0020633223
45,-0.0076081236,-0.0073238374,-0.00028428622
46,-0.0065787053,-0.0077418885,0.0011631832
47,-0.006289855,-0.0067575686,0.00046771346
48,-0.0062768506,-0.006476747,0.00019989628
49,-0.0075577814,-0.0064429394,-0.001114842
50,-0.0059822937,-0.0076155253,0.0016332315
51,-0.009140386,-0.005990201,-0.003150185
52,-0.007264948,-0.008743106,0.0014781584
53,-0.0074329907,-0.0063131293,-0.0011198614
54,0.0017840829,0.010097363,-0.0083132805
55,0.0015993317,0.0020462612,-0.00044692948
56,0.0016075923,0.001406144,0.00020144833
57,0.00168728,0.0013200555,0.00036722457
58,0.0018416935,0.0014148003,0.00042689324
59,0.0020805814,0.0014897836,0.00059079775
60,0.0023754865,0.0018036452,0.0005718414
61,0.002398493,0.0021161153,0.0002823777
62,0.0023604606,0.0022232789,0.00013718172
63,0.0021854693,0.002209062,-2.359273e-05
64,0.0023397983,0.0020076113,0.00033218693
65,0.0024897056,0.0021278234,0.00036188215
66,0.0024311503,0.0022368908,0.00019425945
67,0.0030283774,0.0021409881,0.0008873893
68,0.0028108433,0.0027074884,0.00010335492
69,0.0016814676,0.0024766785,-0.0007952108
70,0.0023127885,0.0013499666,0.0009628219
71,0.0030229911,0.0019742507,0.0010487405
72,0.0035657978,0.0026774262,0.0008883716
73,0.0031114125,0.0032119488,-0.00010053627
74,0.0030782982,0.0027555777,0.0003227205
75,0.001526889,0.0027201488,-0.0011932597
76,0.0019408778,0.0011877043,0.0007531735
77,0.0016289996,0.0016019491,2.7050497e-05
78,0.0018367328,0.0012898856,0.00054684724
79,0.003068685,0.00149097,0.001577715
80,0.002851387,0.0026990932,0.00015229383
81,0.00307335,0.0024689292,0.0006044209
82,0.0022749738,0.0026673325,-0.00039235875
83,0.0022017765,0.0018648478,0.00033692864
84,0.0019116928,0.0017779961,0.00013369671
85,0.0025840471,0.0014749483,0.0011090989
86,0.0018580875,0.002122951,-0.00026486348
87,0.0035165849,0.0013866574,0.0021299275
88,0.0021468736,0.003006621,-0.0008597474
89,0.0016192455,0.0016390656,-1.9820058e-05
90,0.0021387814,0.0011095095,0.0010292719
91,0.0017062322,0.0016161238,9.010837e-05
92,0.0025085576,0.0011821629,0.0013263947
93,0.0032725022,0.0019693938,0.0013031084
94,0.003314331,0.0027148079,0.0005995231
95,0.0018896924,0.0027525232,-0.0008628308
96,0.001785782,0.0013555656,0.00043021643
97,0.0022594049,0.0012626448,0.0009967601
98,0.0025732683,0.0017419945,0.00083127373
99,0.002212817,0.0020731525,0.00013966463
100,0.0031030392,0.001744846,0.0013581932
101,0.003105846,0.0026510344,0.0004548116
102,0.003148261,0.002660884,0.00048737694
103,0.0027887283,0.0026559685,0.0001327598
104,0.0024104877,0.002015103,0.00039538485
105,0.0021334917,0.001327321,0.00080617063
106,0.002647003,0.002048497,0.00059850584
107,0.0029334915,0.002814562,0.00011892943
108,0.0033144255,0.002886319,0.0004281064
109,0.0034580245,0.0030384746,0.00041954988
110,0.0028031766,0.0030606708,-0.00025749416
111,0.002598614,0.0024448019,0.00015381211
112,0.0025738713,0.0023039228,0.0002699485
113,0.0022884144,0.0023965128,-0.00010809838
114,0.001805202,0.0022453263,-0.0004401243
115,0.0019674127,0.0018571445,0.00011026813
116,0.0015733262,0.0020524955,-0.0004791693
117,0.0011898936,0.001651884,-0.00046199048
118,0.0011393154,0.0012365269,-9.721145e-05
119,0.0010047482,0.0011435075,-0.00013875938
120,0.0011012747,0.00094755867,0.00015371607
121,0.0011525938,0.00096759875,0.000184995
122,0.001295025,0.0009392122,0.00035581278
123,0.0012363481,0.0010150379,0.00022131018
124,0.0015603544,0.0009220035,0.00063835084
125,0.0007592985,0.0012052818,-0.0004459833
126,0.00043719518,0.0003745772,6.261797e-05
127,0.0017017344,2.8471404e-05,0.001673263
128,0.0021251761,0.0012418207,0.0008833554
129,0.0029945844,0.0016245572,0.0013700272
130,0.0030814593,0.002452752,0.00062870723
131,0.0020589938,0.0025148345,-0.00045584072
132,0.0016737122,0.0014981248,0.00017558737
133,0.0016951924,0.0011269965,0.00056819594
134,0.0013917661,0.0011449477,0.0002468184
135,0.0023888769,0.0008443825,0.0015444944
136,0.0011383613,0.0018056487,-0.0006672874
137,0.0012274865,0.00058079924,0.0006466873
138,0.0017059281,0.0006747878,0.0010311403
139,0.0023457964,0.0011476856,0.0011981109
140,0.0022349826,0.0017737548,0.00046122773
141,0.003297274,0.0016809988,0.0016162752
142,0.0019634485,0.002735253,-0.0007718045
143,0.0026904598,0.001471601,0.0012188589
144,0.0019874037,0.0022485335,-0.0002611298
145,0.0013315972,0.0016419848,-0.00031038758
146,0.0015174355,0.0011175658,0.00039986975
147,0.0012791996,0.0014297913,-0.00015059172
148,0.0018195896,0.0013199986,0.000499591
