Time Step,True pos_y,Predicted pos_y,Error
371,0.1851217,0.18532489,-0.00020319223
372,0.18492068,0.18537942,-0.00045873225
373,0.1848101,0.18520078,-0.00039067864
374,0.18483324,0.18511781,-0.00028456748
375,0.18486318,0.18515341,-0.00029022992
376,0.18504293,0.18520445,-0.00016151369
377,0.18523906,0.18538348,-0.00014442205
378,0.18534687,0.18558669,-0.00023981929
379,0.1851867,0.18570723,-0.00052052736
380,0.18522914,0.18555081,-0.00032167137
381,0.18512854,0.18559088,-0.00046233833
382,0.18534404,0.1854932,-0.00014916062
383,0.18562447,0.18569604,-7.157028e-05
384,0.18553284,0.18597111,-0.00043827295
385,0.18570386,0.18587036,-0.00016650558
386,0.1858593,0.1860271,-0.00016780198
387,0.18602227,0.18616049,-0.00013822317
388,0.18604411,0.18631677,-0.00027266145
389,0.18621431,0.18631458,-0.000100269914
390,0.18589817,0.18646203,-0.00056385994
391,0.18624744,0.1861329,0.000114545226
392,0.1860261,0.18644848,-0.00042238832
393,0.18641776,0.18621045,0.00020730495
394,0.1865102,0.18657662,-6.6414475e-05
395,0.18667671,0.18664822,2.849102e-05
396,0.18670155,0.18680044,-9.8884106e-05
397,0.18651275,0.18681492,-0.00030216575
398,0.18637638,0.18662246,-0.00024607778
399,0.18657357,0.18647836,9.520352e-05
400,0.18647064,0.18667528,-0.00020463765
401,0.18690538,0.18658851,0.0003168732
402,0.1870607,0.1870655,-4.798174e-06
403,0.18692432,0.18735303,-0.0004287064
404,0.18681417,0.18784043,-0.0010262579
405,0.18719721,0.18719111,6.094575e-06
406,0.18722631,0.18734184,-0.0001155287
407,0.18724702,0.18724032,6.7055225e-06
408,0.18724716,0.18728842,-4.1261315e-05
409,0.18737838,0.18739456,-1.6182661e-05
410,0.18757735,0.18760248,-2.5123358e-05
411,0.18752559,0.1877437,-0.0002181083
412,0.18754995,0.1876201,-7.015467e-05
413,0.18765461,0.18764393,1.0684133e-05
414,0.18762815,0.18775849,-0.00013034046
415,0.18768634,0.18774176,-5.541742e-05
416,0.18774258,0.18781306,-7.048249e-05
417,0.18771882,0.18788224,-0.00016342103
418,0.18760398,0.1878787,-0.0002747178
419,0.18780544,0.18778013,2.5317073e-05
420,0.18798465,0.18798503,-3.874302e-07
421,0.1880685,0.1881799,-0.00011140108
422,0.18841821,0.18826662,0.00015158951
423,0.18861942,0.18862714,-7.7188015e-06
424,0.18812665,0.18883958,-0.00071293116
425,0.1885158,0.18835923,0.0001565665
426,0.18861099,0.18874165,-0.00013066828
427,0.18862006,0.18883632,-0.00021626055
428,0.18892099,0.18884571,7.5280666e-05
429,0.18890317,0.18913847,-0.00023530424
430,0.1889741,0.18912089,-0.00014679134
431,0.18913406,0.18919148,-5.7414174e-05
432,0.18879874,0.18934354,-0.00054480135
433,0.18924072,0.18901391,0.00022681057
434,0.18943031,0.18943763,-7.31647e-06
435,0.18967932,0.18962905,5.0276518e-05
436,0.18946898,0.18986323,-0.00039425492
437,0.18972653,0.1896505,7.6025724e-05
438,0.18951735,0.18989275,-0.00037540495
439,0.18944679,0.18968092,-0.00023412704
440,0.19007057,0.18959813,0.00047244132
441,0.18979661,0.19020824,-0.00041162968
442,0.18972245,0.18992941,-0.00020696223
443,0.18992609,0.18984523,8.08537e-05
444,0.1898205,0.19004017,-0.00021967292
445,0.19011115,0.18992963,0.00018151104
446,0.1903588,0.1902187,0.00014010072
447,0.19054626,0.19046038,8.587539e-05
448,0.19020933,0.19064485,-0.00043551624
449,0.1906999,0.19030514,0.00039476156
450,0.19054529,0.19078323,-0.00023794174
451,0.19046478,0.19063477,-0.00016999245
452,0.19046845,0.19056901,-0.00010056794
453,0.19045576,0.190685,-0.00022923946
454,0.19004641,0.19477938,-0.0047329664
455,0.19003098,0.19082719,-0.00079621375
456,0.19001584,0.18993224,8.3595514e-05
457,0.19006377,0.19004859,1.5184283e-05
458,0.19004849,0.18993755,0.000110939145
459,0.19005463,0.19004127,1.335144e-05
460,0.1901732,0.19008729,8.5905194e-05
461,0.19020443,0.19026543,-6.1005354e-05
462,0.19028462,0.19032325,-3.862381e-05
463,0.19022886,0.19041666,-0.00018779933
464,0.19024684,0.19036102,-0.0001141876
465,0.19036423,0.19038112,-1.6897917e-05
466,0.19044456,0.19050406,-5.9500337e-05
467,0.19048858,0.19058894,-0.00010035932
468,0.19045854,0.19063672,-0.00017818809
469,0.19058956,0.19060905,-1.9490719e-05
470,0.19051549,0.19074203,-0.00022654235
471,0.19045298,0.19067022,-0.00021724403
472,0.19066292,0.19061176,5.1155686e-05
473,0.19071874,0.19083057,-0.000111833215
474,0.19087008,0.19089738,-2.7298927e-05
475,0.19088224,0.1910582,-0.00017596781
476,0.19134682,0.19107874,0.0002680868
477,0.1912329,0.19155133,-0.0003184229
478,0.19161321,0.19144198,0.00017122924
479,0.19164027,0.19182655,-0.00018627942
480,0.19186538,0.1918527,1.2680888e-05
481,0.19160207,0.19207664,-0.00047457218
482,0.19148888,0.19181012,-0.00032123923
483,0.19170481,0.19169039,1.4424324e-05
484,0.19181046,0.19190016,-8.970499e-05
485,0.19212437,0.19199495,0.00012941658
486,0.19193368,0.19229509,-0.00036141276
487,0.19179097,0.19208875,-0.0002977848
488,0.19192694,0.19192988,-2.9355288e-06
489,0.19166812,0.19205023,-0.00038211048
490,0.19139303,0.19177887,-0.00038583577
491,0.19150893,0.19148976,1.9177794e-05
492,0.19116989,0.19159436,-0.00042447448
493,0.19151412,0.19124368,0.00027044117
494,0.19176131,0.19157813,0.00018317997
495,0.19147511,0.19181629,-0.000341177
496,0.19135614,0.19152308,-0.00016693771
497,0.19137354,0.19139643,-2.2888184e-05
