Time Step,True rot_1,Predicted rot_1,Error
151,-0.39,-0.40914702,0.019147038
152,-0.4,-0.40646672,0.0064667165
153,-0.42,-0.42253262,0.0025326312
154,-0.43,-0.44343907,0.013439059
155,-0.47,-0.45302957,-0.016970426
156,-0.49,-0.4950282,0.005028188
157,-0.53,-0.514867,-0.015132964
158,-0.55,-0.5531241,0.0031241179
159,-0.57,-0.5705617,0.0005617142
160,-0.58,-0.58626795,0.006267965
161,-0.6,-0.5906034,-0.009396613
162,-0.61,-0.60285026,-0.007149756
163,-0.62,-0.6051722,-0.014827788
164,-0.62,-0.6122991,-0.00770092
165,-0.61,-0.6134929,0.0034928918
166,-0.62,-0.6042323,-0.015767694
167,-0.61,-0.6112929,0.0012928843
168,-0.61,-0.595318,-0.014681995
169,-0.6,-0.588151,-0.011849046
170,-0.58,-0.5734894,-0.0065105557
171,-0.56,-0.5547088,-0.0052912235
172,-0.54,-0.5380123,-0.0019876957
173,-0.53,-0.51948756,-0.010512412
174,-0.51,-0.5107931,0.0007930994
175,-0.49,-0.49253422,0.0025342107
176,-0.47,-0.47727534,0.007275343
177,-0.46,-0.46170196,0.001701951
178,-0.46,-0.45705578,-0.002944231
179,-0.46,-0.46055442,0.0005544126
180,-0.47,-0.46362942,-0.0063705742
181,-0.47,-0.4735013,0.003501296
182,-0.47,-0.47259852,0.002598524
183,-0.47,-0.47154015,0.0015401542
184,-0.47,-0.47080553,0.000805527
185,-0.47,-0.47063896,0.0006389618
186,-0.47,-0.47113812,0.0011381209
187,-0.47,-0.4720299,0.0020298958
188,-0.47,-0.47284317,0.0028431714
189,-0.47,-0.4732869,0.0032868981
190,-0.47,-0.47324288,0.00324288
191,-0.47,-0.4728801,0.0028800964
192,-0.47,-0.47247928,0.002479285
193,-0.47,-0.47220355,0.002203554
194,-0.47,-0.47108,0.0010800064
195,-0.47,-0.47081947,0.00081947446
196,-0.47,-0.46758437,-0.0024156272
197,-0.47,-0.46352896,-0.006471038
198,-0.46,-0.4630833,0.0030832887
199,-0.45,-0.45109305,0.0010930598
200,-0.44,-0.4388894,-0.0011105835
201,-0.43,-0.42864418,-0.0013558269
202,-0.42,-0.41714036,-0.0028596222
203,-0.4,-0.40463868,0.004638672
204,-0.38,-0.3820804,0.0020804107
205,-0.37,-0.36078408,-0.009215921
206,-0.35,-0.3506632,0.0006631911
207,-0.34,-0.33082485,-0.009175152
208,-0.32,-0.32104886,0.0010488629
209,-0.3,-0.30121857,0.0012185574
210,-0.27,-0.28132388,0.011323869
211,-0.26,-0.25201863,-0.00798136
212,-0.24,-0.24269566,0.0026956648
213,-0.23,-0.22345851,-0.0065414906
214,-0.22,-0.21400753,-0.005992472
215,-0.2,-0.20416336,0.0041633546
216,-0.19,-0.18403436,-0.005965635
217,-0.18,-0.17380437,-0.0061956346
218,-0.15,-0.16352746,0.013527453
219,-0.13,-0.13326216,0.0032621622
220,-0.12,-0.1132337,-0.006766297
221,-0.09,-0.10333197,0.013331965
222,-0.08,-0.071555376,-0.008444622
223,-0.07,-0.064475186,-0.005524814
224,-0.07,-0.054378964,-0.015621036
225,-0.07,-0.054582838,-0.015417162
226,-0.01,-0.055250663,0.04525066
227,-0.01,0.0034320112,-0.013432011
228,0.0,-0.0013779905,0.0013779905
229,0.0,0.001822521,-0.001822521
230,-0.0,-0.0039246227,0.0039246227
231,0.0,-0.0044276947,0.0044276947
232,-0.0,-0.0017956209,0.0017956209
233,-0.0,0.00062615366,-0.00062615366
234,-0.0,0.0021371646,-0.0021371646
235,-0.0,-0.00063585234,0.00063585234
236,-0.0,0.0010011321,-0.0010011321
237,-0.0,0.0022680017,-0.0022680017
238,-0.01,0.0011369818,-0.011136982
239,-0.0,-0.00889915,0.00889915
240,-0.0,0.003560875,-0.003560875
241,0.0,0.0062303306,-0.0062303306
242,0.01,0.008055458,0.0019445419
243,0.02,0.021710366,-0.0017103665
244,0.05,0.032984212,0.017015789
245,0.06,0.06730804,-0.00730804
246,0.07,0.08603305,-0.016033053
247,0.09,0.08791554,0.0020844638
248,0.1,0.07959613,0.02040387
249,0.12,0.079781294,0.040218703
250,0.14,0.14225875,-0.0022587478
251,0.16,0.15506631,0.004933685
252,0.18,0.1775629,0.0024370998
253,0.21,0.19401011,0.015989885
254,0.24,0.23383017,0.006169826
255,0.26,0.26472524,-0.0047252476
256,0.28,0.2869478,-0.0069477856
257,0.31,0.30593902,0.0040609837
258,0.33,0.33388898,-0.0038889647
259,0.34,0.35507724,-0.015077233
260,0.36,0.363804,-0.0038039982
261,0.41,0.3838726,0.026127398
262,0.42,0.43426093,-0.014260948
263,0.44,0.4444693,-0.0044693053
264,0.46,0.46433657,-0.0043365657
265,0.48,0.48379657,-0.0037965775
266,0.49,0.5033776,-0.013377607
267,0.51,0.5127537,-0.0027537346
268,0.52,0.53221905,-0.012219071
269,0.55,0.54135793,0.008642077
270,0.57,0.5701063,-0.000106334686
271,0.58,0.5880231,-0.008023143
272,0.59,0.595351,-0.005351007
273,0.6,0.6034909,-0.0034908652
274,0.61,0.61103,-0.0010299683
275,0.61,0.6191768,-0.009176791
276,0.62,0.6183284,0.0016716123
277,0.63,0.62804735,0.0019526482
278,0.63,0.6379824,-0.007982433
279,0.64,0.6377453,0.002254665
280,0.65,0.6474671,0.0025328994
281,0.66,0.6571467,0.002853334
282,0.66,0.66693443,-0.0069344044
283,0.67,0.66657174,0.0034282804
284,0.67,0.6751585,-0.005158484
285,0.68,0.673363,0.006637037
286,0.68,0.6813115,-0.001311481
287,0.68,0.67961293,0.00038707256
288,0.68,0.6786443,0.0013557076
289,0.68,0.67839175,0.0016082525
290,0.68,0.67840534,0.0015946627
291,0.68,0.6784254,0.0015746355
292,0.68,0.6783518,0.0016481876
293,0.68,0.67821884,0.0017811656
294,0.68,0.67808163,0.0019183755
295,0.68,0.6779951,0.0020049214
296,0.68,0.677923,0.0020769835
297,0.68,0.6778277,0.0021722913
298,0.68,0.6777123,0.0022876859
299,0.68,0.67763704,0.0023629665
300,0.68,0.67751104,0.0024889708
301,0.68,0.67736554,0.0026344657
302,0.68,0.67723113,0.0027688742
303,0.68,0.67698383,0.0030161738
304,0.68,0.6766678,0.0033321977
305,0.68,0.67528325,0.004716754
306,0.68,0.6794643,0.00053572655
307,0.68,0.6823632,-0.002363205
308,0.68,0.68491447,-0.0049144626
309,0.69,0.68855536,0.0014446378
310,0.7,0.7004012,-0.00040119886
311,0.71,0.7104782,-0.00047820807
312,0.72,0.7203888,-0.0003888011
313,0.73,0.72999984,1.7881393e-07
314,0.74,0.73975015,0.00024986267
315,0.75,0.7491578,0.00084221363
316,0.76,0.75842416,0.0015758276
317,0.77,0.76781577,0.0021842122
318,0.78,0.7777952,0.0022047758
319,0.79,0.7878019,0.0021981
320,0.79,0.797711,-0.0077109933
321,0.81,0.7976352,0.012364805
322,0.82,0.81742877,0.0025712252
323,0.82,0.82856274,-0.008562744
324,0.83,0.8263804,0.0036196113
325,0.84,0.83717585,0.0028241277
326,0.85,0.8471632,0.0028368235
327,0.85,0.8565602,-0.006560147
328,0.86,0.85663044,0.0033695698
329,0.86,0.86496353,-0.004963517
330,0.87,0.86332,0.0066800117
331,0.87,0.87213856,-0.002138555
332,0.87,0.8708741,-0.0008741021
333,0.87,0.87017715,-0.000177145
334,0.87,0.8697688,0.00023120642
335,0.87,0.86962986,0.00037014484
336,0.87,0.8695847,0.00041532516
337,0.87,0.87073404,-0.0007340312
338,0.87,0.8688944,0.0011056066
339,0.87,0.87040365,-0.00040364265
340,0.87,0.869868,0.00013202429
341,0.87,0.86967885,0.00032114983
342,0.87,0.8695349,0.00046509504
343,0.87,0.86946774,0.0005322695
344,0.87,0.8694371,0.00056290627
345,0.87,0.86941063,0.0005893707
346,0.87,0.869387,0.0006130338
347,0.87,0.86939764,0.00060236454
348,0.87,0.8693988,0.00060123205
349,0.87,0.8694596,0.0005403757
350,0.87,0.86949813,0.0005018711
351,0.87,0.8695206,0.00047940016
352,0.87,0.86951745,0.0004825592
353,0.87,0.86951065,0.00048935413
354,0.87,0.8695193,0.00048071146
355,0.87,0.8695023,0.0004976988
356,0.87,0.8695338,0.00046622753
357,0.87,0.8695139,0.00048607588
358,0.87,0.8695369,0.0004631281
359,0.87,0.8695302,0.0004698038
360,0.87,0.8695242,0.00047582388
361,0.87,0.86953586,0.00046414137
362,0.87,0.8695127,0.00048732758
363,0.87,0.86951005,0.0004899502
364,0.87,0.86950415,0.00049585104
365,0.87,0.86949915,0.00050085783
366,0.87,0.8694789,0.0005211234
367,0.87,0.869461,0.0005390048
368,0.87,0.86945724,0.0005427599
369,0.87,0.86907524,0.00092476606
370,0.86,0.8683316,-0.008331597
371,0.86,0.85858715,0.0014128685
372,0.86,0.8595474,0.00045263767
373,0.86,0.85912114,0.0008788705
374,0.86,0.8596977,0.00030231476
375,0.86,0.86083734,-0.00083732605
376,0.87,0.8624621,0.0075379014
377,0.87,0.87433887,-0.0043388605
378,0.88,0.87516963,0.0048303604
379,0.89,0.8853633,0.004636705
380,0.89,0.8952471,-0.005247116
381,0.9,0.89486444,0.005135536
382,0.9,0.90304625,-0.0030462742
383,0.91,0.9035432,0.006456852
384,0.91,0.9137186,-0.003718555
385,0.91,0.9152261,-0.0052260756
386,0.92,0.9148993,0.005100727
387,0.92,0.92321724,-0.0032172203
388,0.93,0.92374563,0.006254375
389,0.93,0.9340031,-0.0040031075
390,0.94,0.93577,0.0042300224
