Time Step,True pos_z,Predicted pos_z,Error
321,1.2182635,1.2146996,0.003563881
322,1.1837881,1.1832763,0.0005117655
323,1.1499554,1.1524947,-0.002539277
324,1.1161457,1.1246369,-0.0084911585
325,1.0713222,1.0980127,-0.026690483
326,1.0063431,1.0594198,-0.053076625
327,0.9849736,1.0007929,-0.015819252
328,0.9537868,0.98580784,-0.032021046
329,0.92311794,0.9594497,-0.036331773
330,0.8932081,0.9306378,-0.03742969
331,0.8639893,0.90313333,-0.03914404
332,0.83600235,0.8759362,-0.03993386
333,0.80442184,0.84866047,-0.044238627
334,0.7581129,0.8174849,-0.059372008
335,0.7343628,0.77128845,-0.036925673
336,0.71189547,0.74940866,-0.037513196
337,0.6907683,0.73290354,-0.04213524
338,0.48560172,1.9028096,-1.417208
339,0.48568815,0.57045275,-0.0847646
340,0.48684767,0.5036604,-0.016812712
341,0.48898306,0.5036194,-0.014636308
342,0.4903504,0.50567204,-0.015321642
343,0.49268118,0.50815105,-0.015469879
344,0.49579546,0.5116823,-0.015886813
345,0.5002212,0.5159143,-0.015693128
346,0.50620764,0.5216473,-0.01543963
347,0.51347,0.5284969,-0.015026927
348,0.525835,0.5353558,-0.009520829
349,0.5445594,0.547087,-0.0025275946
350,0.5600136,0.56559664,-0.005583048
351,0.575016,0.58151746,-0.0065014362
352,0.5914587,0.59737855,-0.0059198737
353,0.6091459,0.6148204,-0.005674541
354,0.6248589,0.6335523,-0.008693397
355,0.64830184,0.6503391,-0.0020372868
356,0.67017287,0.6745546,-0.0043817163
357,0.6932935,0.69802326,-0.004729748
358,0.71749353,0.72174233,-0.004248798
359,0.7741703,0.7463533,0.027816951
360,0.7973046,0.803678,-0.0063734055
361,0.8252981,0.82855254,-0.0032544732
362,0.85440487,0.8578234,-0.0034185052
363,0.884396,0.88768625,-0.003290236
364,0.91512096,0.9187281,-0.003607154
365,0.94654995,0.9503508,-0.003800869
366,0.97849613,0.9822292,-0.003733039
367,1.0109042,1.014794,-0.0038897991
368,1.043602,1.0474346,-0.0038325787
369,1.1099875,1.0804683,0.0295192
370,1.1432135,1.1469253,-0.0037118196
371,1.1766833,1.1798679,-0.003184557
372,1.2103949,1.2129165,-0.002521634
373,1.2437207,1.2461039,-0.0023832321
374,1.3101681,1.2784197,0.031748414
375,1.3430758,1.3438802,-0.0008044243
376,1.3756771,1.3755282,0.0001488924
377,1.4128059,1.406884,0.00592196
378,1.439104,1.4437269,-0.0046229362
379,1.4744655,1.4692533,0.0052121878
380,1.4992988,1.5027857,-0.0034868717
381,1.528681,1.5265411,0.002139926
382,1.5617012,1.5543579,0.0073432922
383,1.5845424,1.585641,-0.0010986328
384,1.6153829,1.6070222,0.0083607435
385,1.6450489,1.6375326,0.007516265
386,1.6649631,1.6697487,-0.0047855377
387,1.684122,1.7015364,-0.01741445
388,1.7094947,1.7749268,-0.06543207
389,1.7459,1.7737243,-0.027824283
390,1.7637312,1.7703199,-0.0065886974
391,1.7862544,1.7839351,0.002319336
392,1.8051893,1.806639,-0.0014497042
393,1.8316509,1.827086,0.0045648813
394,1.8471128,1.8551553,-0.008042574
395,1.8652222,1.8719977,-0.0067754984
396,1.8785362,1.891487,-0.012950778
397,1.8949763,1.9058369,-0.0108606815
398,1.9120162,1.922678,-0.01066184
399,1.9300208,1.9401814,-0.010160565
400,1.9488317,1.9589955,-0.010163784
401,1.9683659,1.9788637,-0.010497808
402,1.988893,1.9993222,-0.010429144
403,2.0107095,2.0207815,-0.010071993
404,2.0333812,2.0434608,-0.010079622
405,2.0570407,2.0669098,-0.009869099
406,2.0813904,2.0915096,-0.0101192
407,2.1069093,2.1160545,-0.00914526
408,2.133501,2.1420445,-0.008543491
409,2.1896088,2.1694288,0.020179987
410,2.218663,2.2266977,-0.008034706
411,2.2488546,2.2571964,-0.008341789
412,2.2793472,2.2880664,-0.008719206
413,2.3105962,2.3185437,-0.007947445
414,2.3427105,2.3510695,-0.008358955
415,2.3752246,2.3826241,-0.007399559
416,2.4081938,2.4147387,-0.0065448284
417,2.4415061,2.4460335,-0.0045273304
418,2.4755967,2.4774194,-0.00182271
419,2.5434325,2.5095842,0.033848286
420,2.5830917,2.5761452,0.0069465637
421,2.6117187,2.6152503,-0.0035316944
422,2.6456027,2.642918,0.0026845932
423,2.6800954,2.6756704,0.004425049
424,2.7138855,2.7099192,0.0039663315
425,2.747367,2.7422702,0.005096674
426,2.780488,2.7746668,0.005821228
427,2.8129535,2.806114,0.006839514
428,2.8450038,2.8379445,0.0070593357
429,2.9214852,2.869493,0.051992178
430,2.9458334,2.945768,6.532669e-05
431,3.0019708,2.9699101,0.032060623
432,3.0244017,3.026228,-0.0018262863
433,3.0628128,3.0489068,0.013906002
434,3.1038156,3.0880437,0.015771866
435,3.130758,3.1323476,-0.0015895367
436,3.1664627,3.1715128,-0.0050501823
437,3.1867328,3.2342722,-0.047539473
438,3.6483817,3.3406432,0.30773854
439,3.6483166,3.6534634,-0.005146742
440,3.6470006,3.6549933,-0.007992744
441,3.6452146,3.65493,-0.009715557
442,3.6434548,3.6501758,-0.0067210197
443,3.6413639,3.6446054,-0.003241539
444,3.6338968,3.637969,-0.0040721893
445,3.628333,3.6255245,0.0028085709
446,3.621609,3.615252,0.0063569546
447,3.613583,3.6047945,0.008788586
448,3.604156,3.593831,0.010324955
449,3.593339,3.5828025,0.010536432
450,3.5810323,3.57064,0.010392189
451,3.5674226,3.5570579,0.010364771
452,3.5522702,3.542005,0.010265112
453,3.5357587,3.5256176,0.010141134
454,3.51757,3.5080407,0.009529352
455,3.4975507,3.488843,0.008707762
456,3.4765413,3.4678679,0.0086734295
457,3.4542747,3.446136,0.008138657
458,3.430572,3.4233046,0.007267475
459,3.4058368,3.399136,0.006700754
460,3.38012,3.3739517,0.0061683655
461,3.3529065,3.3479686,0.004937887
462,3.3249993,3.3203735,0.0046257973
463,3.2958148,3.2923489,0.003465891
464,3.2666018,3.2629156,0.0036861897
465,3.2364056,3.2336717,0.0027339458
466,3.205108,3.2034855,0.0016224384
467,3.1737232,3.1722517,0.0014715195
468,3.1413472,3.1412456,0.000101566315
469,3.1086493,3.1092181,-0.00056886673
470,3.0760553,3.0767102,-0.00065493584
471,3.0377018,3.044258,-0.0065562725
472,3.0048943,3.006206,-0.001311779
473,2.9721808,2.9738503,-0.0016694069
474,2.9446175,2.941695,0.002922535
475,2.9064124,2.914803,-0.008390665
476,2.8737497,2.8774745,-0.0037248135
477,2.842026,2.8455951,-0.0035691261
478,2.8109026,2.8148212,-0.0039186478
479,2.7503617,2.7845938,-0.03423214
480,2.7209342,2.7250679,-0.0041337013
481,2.6920643,2.6966152,-0.004550934
482,2.664364,2.6690478,-0.004683733
483,2.637662,2.6430473,-0.005385399
484,2.611932,2.618349,-0.006417036
485,2.5870326,2.5949314,-0.0078988075
486,2.5634289,2.572112,-0.008683205
487,2.5407188,2.5509481,-0.010229349
488,2.51955,2.530787,-0.011236906
489,2.4996426,2.5131931,-0.01355052
490,2.4807372,2.4950128,-0.014275551
491,2.4630551,2.4760277,-0.012972593
492,2.445796,2.4572544,-0.011458397
493,2.4293056,2.437862,-0.008556366
494,2.3964448,2.4190352,-0.022590399
495,2.3798494,2.3836272,-0.0037777424
496,2.363134,2.3645809,-0.0014469624
497,2.3461328,2.345834,0.00029873848
498,2.3256986,2.3270414,-0.0013427734
499,2.2913098,2.304827,-0.013517141
500,2.271069,2.2686439,0.0024251938
501,2.2502036,2.2464046,0.0037989616
502,2.2285686,2.2235346,0.00503397
503,2.205866,2.1999993,0.005866766
504,2.1822107,2.1755383,0.0066723824
505,2.157591,2.1503863,0.007204771
506,2.1318803,2.1246057,0.0072746277
507,2.1055331,2.0977678,0.007765293
508,2.0779195,2.070269,0.0076503754
509,2.04925,2.041669,0.0075809956
510,2.020139,2.0121522,0.007986784
511,1.9849195,1.9823064,0.0026131868
512,1.9589121,1.946706,0.012206078
513,1.9274542,1.9204124,0.007041812
514,1.8950535,1.8889816,0.006071925
515,1.8621273,1.8564105,0.0057168007
516,1.8291067,1.8233788,0.005727887
517,1.7958318,1.7903905,0.005441308
518,1.761803,1.7571644,0.004638672
519,1.7274556,1.7230828,0.004372835
520,1.6931522,1.688847,0.0043052435
521,1.658874,1.654769,0.004105091
522,1.624758,1.621114,0.0036439896
523,1.5851604,1.5874146,-0.0022542477
524,1.5568639,1.5485221,0.008341789
525,1.5179923,1.5209891,-0.0029968023
526,1.490231,1.483239,0.0069919825
527,1.4524277,1.456658,-0.004230261
528,1.4258429,1.4206783,0.0051646233
529,1.3898803,1.396448,-0.0065677166
530,1.3644271,1.363576,0.0008510351
