Time Step,True rot_2,Predicted rot_2,Error
1,-0.0054856376,-0.003131448,-0.0023541895
2,-0.004761863,-0.004335785,-0.00042607822
3,-0.004789893,-0.0036841172,-0.0011057758
4,-0.0041217,-0.0037442388,-0.00037746108
5,-0.0034373333,-0.0031717177,-0.00026561553
6,-0.003455124,-0.002557124,-0.0008980001
7,-0.0043989476,-0.002528626,-0.0018703216
8,-0.003740793,-0.003339154,-0.00040163915
9,-0.005520831,-0.0027560384,-0.0027647924
10,-0.005403675,-0.004331911,-0.0010717642
11,-0.0051886253,-0.004262208,-0.0009264173
12,-0.0048862207,-0.0041179773,-0.00076824334
13,-0.0049404902,-0.0038689068,-0.0010715835
14,-0.004684675,-0.0039122775,-0.0007723975
15,-0.004262474,-0.0036934307,-0.0005690432
16,-0.006706601,-0.0033472418,-0.0033593592
17,-0.007800523,-0.0054237884,-0.0023767347
18,-0.0075919745,-0.0064453566,-0.0011466178
19,-0.007327959,-0.006384125,-0.00094383396
20,-0.006369432,-0.0062635024,-0.00010592956
21,-0.0070492583,-0.005521802,-0.0015274561
22,-0.006017437,-0.0061174515,0.000100014266
23,-0.0071436535,-0.005251776,-0.0018918775
24,-0.006834573,-0.0062676514,-0.00056692166
25,-0.007989841,-0.0060368036,-0.001953037
26,-0.008582895,-0.007128408,-0.0014544865
27,-0.009228078,-0.0077227596,-0.0015053181
28,-0.0071861087,-0.008377989,0.0011918801
29,-0.0076081236,-0.0065772356,-0.001030888
30,-0.0065787053,-0.006970244,0.00039153872
31,-0.006289855,-0.0060223723,-0.00026748283
32,-0.0062768506,-0.005749662,-0.00052718865
33,-0.0075577814,-0.005733992,-0.0018237894
34,-0.0059822937,-0.0069457167,0.00096342294
35,-0.009140386,-0.005602157,-0.003538229
36,-0.007264948,-0.008644578,0.0013796301
37,-0.0074329907,-0.0069118813,-0.00052110944
38,0.0017840829,-0.012441136,0.014225218
39,0.0015993317,0.0006437275,0.00095560425
40,0.0016075923,0.0022498649,-0.0006422725
41,0.00168728,0.0021988694,-0.00051158934
42,0.0018416935,0.0021187598,-0.00027706625
43,0.0020805814,0.002045175,3.5406323e-05
44,0.0023754865,0.0021850592,0.0001904273
45,0.002398493,0.0024303605,-3.186753e-05
46,0.0023604606,0.0024333387,-7.287809e-05
47,0.0021854693,0.0023701848,-0.00018471549
48,0.0023397983,0.0021783588,0.00016143941
49,0.0024897056,0.002312878,0.00017682766
50,0.0024311503,0.002463143,-3.1992793e-05
51,0.0030283774,0.0024299107,0.0005984667
52,0.0028108433,0.0030256356,-0.00021479232
53,0.0016814676,0.002845892,-0.0011644243
54,0.0023127885,0.001793491,0.00051929755
55,0.0030229911,0.0024365073,0.00058648386
56,0.0035657978,0.0031473076,0.00041849026
57,0.0031114125,0.003710669,-0.0005992565
58,0.0030782982,0.0033038696,-0.00022557145
59,0.001526889,0.0033137833,-0.0017868943
60,0.0019408778,0.0018580238,8.285395e-05
61,0.0016289996,0.0022980573,-0.0006690577
62,0.0018367328,0.0020372744,-0.00020054157
63,0.003068685,0.002268546,0.00080013904
64,0.002851387,0.0034976671,-0.0006462801
65,0.00307335,0.0033014407,-0.00022809068
66,0.0022749738,0.0035552143,-0.0012802405
67,0.0022017765,0.0028025275,-0.000600751
