Time Step,True pos_x,Predicted pos_x,Error
237,-0.17305182,-0.1768031,0.003751278
238,0.10513215,-0.17545408,0.28058624
239,0.10514614,0.09579716,0.009348981
240,0.10541993,0.099140234,0.006279692
241,0.10559707,0.10232994,0.0032671317
242,0.10586501,0.10369208,0.002172932
243,0.10607379,0.10470828,0.0013655126
244,0.107079364,0.104914874,0.0021644905
245,0.10758641,0.1056773,0.0019091144
246,0.108504124,0.10589482,0.002609305
247,0.109370194,0.10652656,0.0028436333
248,0.11030756,0.10708279,0.0032247677
249,0.11273776,0.10790147,0.004836291
250,0.1139317,0.11022978,0.0037019178
251,0.11490368,0.11116612,0.0037375614
252,0.11613645,0.11180528,0.004331164
253,0.117933065,0.11270878,0.0052242875
254,0.12178463,0.11425016,0.0075344667
255,0.123835795,0.117930084,0.00590571
256,0.1259974,0.1198095,0.0061878935
257,0.12838644,0.12188458,0.006501861
258,0.1310943,0.124221176,0.006873131
259,0.13599764,0.12683317,0.009164467
260,0.13870318,0.13169533,0.007007852
261,0.14066502,0.13441469,0.0062503368
262,0.14366958,0.13638857,0.0072810054
263,0.14627779,0.13936695,0.0069108307
264,0.15065962,0.14208566,0.008573964
265,0.15261118,0.14647156,0.006139621
266,0.15548816,0.14837706,0.0071111023
267,0.15817344,0.15131712,0.0068563223
268,0.16091886,0.15415263,0.00676623
269,0.16399324,0.15708828,0.0069049597
270,0.16535228,0.16042496,0.0049273223
271,0.16737475,0.16197851,0.005396232
272,0.16854401,0.1642581,0.0042859167
273,0.17083555,0.16573773,0.0050978214
274,0.17318773,0.16832572,0.0048620105
275,0.17489003,0.17110768,0.0037823468
276,0.17587735,0.17324695,0.0026303977
277,0.17672923,0.17463766,0.0020915717
278,0.1776302,0.17579363,0.0018365681
279,0.17809553,0.17694741,0.0011481196
280,0.17899284,0.1775784,0.0014144331
281,0.18101333,0.17848934,0.0025239885
282,0.1816727,0.18040267,0.0012700409
283,0.18374453,0.1809067,0.0028378367
284,0.1841707,0.1827512,0.0014194995
285,0.18433157,0.1829972,0.0013343692
286,0.18393275,0.18289402,0.0010387301
287,0.18420024,0.18202375,0.0021764934
288,0.1837232,0.1796974,0.004025802
289,0.1832555,0.17713529,0.006120205
290,0.18324547,0.17900749,0.0042379797
291,0.18305358,0.1802514,0.0028021783
292,0.1827329,0.18061145,0.0021214485
293,0.1827507,0.18084274,0.0019079596
294,0.18238418,0.1812711,0.001113072
295,0.18196587,0.1813117,0.0006541759
296,0.18221535,0.18130141,0.0009139329
297,0.18134311,0.18183315,-0.0004900396
298,0.18080693,0.18122523,-0.0004182905
299,0.1798055,0.18097089,-0.00116539
300,0.17875695,0.17997073,-0.0012137741
301,0.17890346,0.17889604,7.4207783e-06
302,0.17862107,0.17882724,-0.00020617247
303,0.17800754,0.1783615,-0.00035396218
304,0.17660922,0.1774398,-0.0008305758
305,0.175898,0.17564471,0.00025328994
306,0.17471786,0.17446439,0.00025346875
307,0.17399745,0.17280763,0.001189813
308,0.17254893,0.17153287,0.0010160655
309,0.17012443,0.16963357,0.00049085915
310,0.16871116,0.16667905,0.0020321012
311,0.16740113,0.16476467,0.0026364625
312,0.16573271,0.16308944,0.0026432723
313,0.1647627,0.1611498,0.0036129057
314,0.16249613,0.15997253,0.002523601
315,0.1602096,0.15752722,0.002682373
316,0.1580365,0.15505977,0.0029767305
317,0.15603282,0.15273939,0.0032934248
318,0.15301128,0.15067418,0.0023370981
319,0.14777696,0.14774719,2.977252e-05
320,0.14585131,0.1426388,0.0032125115
321,0.14356494,0.14076768,0.0027972609
322,0.14052883,0.13864233,0.0018865019
323,0.13758259,0.13591889,0.0016636997
324,0.13480544,0.13343646,0.0013689846
325,0.13163279,0.13140088,0.00023190677
326,0.1252942,0.12890823,-0.0036140382
327,0.123387665,0.12314158,0.00024608523
328,0.12066906,0.121968225,-0.0012991652
329,0.11769121,0.119118825,-0.0014276132
330,0.11483644,0.11620111,-0.0013646707
331,0.111911006,0.11330287,-0.0013918653
332,0.109130464,0.11035392,-0.0012234524
333,0.105825074,0.10759175,-0.0017666742
334,0.100852005,0.10426995,-0.0034179464
335,0.09818262,0.09904508,-0.0008624643
336,0.09565273,0.09544235,0.00021038204
337,0.09327674,0.086310945,0.0069657937
338,0.14093077,-0.07302107,0.21395184
339,0.14094548,0.13056925,0.01037623
340,0.14077477,0.13450848,0.006266296
341,0.14028153,0.13571602,0.004565507
342,0.14015883,0.1361253,0.0040335357
343,0.13974814,0.13644136,0.0033067763
344,0.1390257,0.13611256,0.0029131472
345,0.13829856,0.13525385,0.0030447096
346,0.13718751,0.13429235,0.0028951615
347,0.13563417,0.13296898,0.002665192
348,0.1341149,0.13118608,0.0029288232
349,0.13066633,0.12942176,0.0012445748
350,0.12781444,0.12566394,0.0021505058
351,0.1251069,0.122583084,0.0025238171
352,0.122936115,0.11975835,0.003177762
353,0.11987985,0.11743848,0.002441369
354,0.1175974,0.11437268,0.003224723
355,0.11487169,0.11202446,0.0028472245
356,0.11150228,0.10920338,0.002298899
357,0.108781844,0.105974235,0.0028076097
358,0.10496862,0.10343323,0.0015353933
359,0.09819217,0.10015482,-0.0019626468
360,0.095340826,0.09361374,0.0017270893
361,0.091311045,0.09105133,0.00025971234
362,0.08779757,0.08738763,0.0004099384
363,0.08416999,0.083942585,0.00022740662
364,0.0802321,0.08054857,-0.00031647086
365,0.07591342,0.07700876,-0.0010953397
366,0.07195865,0.07293413,-0.0009754747
367,0.06823976,0.06933144,-0.001091674
368,0.0641884,0.06564956,-0.0014611632
369,0.05800362,0.06173212,-0.0037285015
370,0.05355358,0.05567948,-0.0021259002
371,0.05139334,0.051678486,-0.0002851449
372,0.047733527,0.049273945,-0.0015404187
373,0.0437959,0.0454108,-0.0016149022
374,0.036934577,0.041389175,-0.004454598
375,0.033732545,0.03449092,-0.000758376
376,0.031243797,0.03120248,4.1317195e-05
377,0.027742544,0.028600492,-0.0008579474
378,0.02536454,0.024593953,0.0007705875
379,0.022012873,0.02208192,-6.9048256e-05
380,0.01998106,0.01897555,0.0010055099
381,0.01851296,0.017251065,0.0012618955
382,0.016122961,0.016074989,4.7972426e-05
383,0.014516365,0.014077345,0.00043901987
384,0.012136102,0.012817831,-0.00068172906
385,0.01045925,0.010880679,-0.00042142905
386,0.00992882,0.0092522325,0.0006765872
387,0.008675248,0.007486363,0.0011888854
388,0.0075680227,-0.01860438,0.026172401
389,0.0046314322,-0.009194532,0.013825964
390,0.003879181,-0.0013499772,0.0052291583
391,0.002356588,-0.00069484673,0.0030514346
392,0.0006725341,-0.0012792598,0.0019517939
393,0.00022418704,-0.0023688395,0.0025930265
394,-0.00070739165,-0.0026403882,0.0019329966
395,-0.0021375623,-0.0035238585,0.0013862962
396,-0.0027884925,-0.004945672,0.0021571796
397,-0.0039030146,-0.005612681,0.0017096666
398,-0.004649943,-0.006679907,0.0020299638
399,-0.0048076212,-0.00734504,0.0025374186
400,-0.006037049,-0.0074111093,0.0013740603
401,-0.0066156257,-0.008378121,0.0017624954
402,-0.006758428,-0.008803025,0.0020445967
403,-0.008347729,-0.008804493,0.00045676343
404,-0.008376213,-0.009980933,0.00160472
405,-0.008926095,-0.009952979,0.0010268837
406,-0.009658572,-0.010365743,0.0007071709
407,-0.010351748,-0.011086905,0.00073515717
408,-0.010569977,-0.011697797,0.0011278205
409,-0.011374924,-0.011708557,0.00033363234
410,-0.012159097,-0.01220151,4.241336e-05
411,-0.012234237,-0.012709889,0.00047565158
412,-0.012704568,-0.012817153,0.00011258479
413,-0.012949498,-0.013281335,0.00033183675
414,-0.011907299,-0.013387439,0.0014801398
415,-0.0114805885,-0.012400247,0.0009196587
416,-0.010661012,-0.011737948,0.0010769367
417,-0.011330392,-0.010862006,-0.00046838634
418,-0.010701316,-0.011068174,0.00036685728
419,-0.010350682,-0.01024124,-0.00010944158
420,-0.009797633,-0.009702866,-9.476673e-05
421,-0.009103279,-0.009271888,0.00016860943
422,-0.008198825,-0.008611096,0.00041227136
423,-0.0072080307,-0.007795616,0.0005875854
424,-0.0062977048,-0.0067,0.00040229503
425,-0.005304021,-0.00580183,0.00049780915
426,-0.003981755,-0.004813378,0.0008316231
427,-0.0023107752,-0.00383132,0.0015205448
428,-0.00097595714,-0.0026828577,0.0017069005
429,0.0025594207,-0.0017296751,0.0042890958
430,0.0029806457,0.0013398598,0.001640786
431,0.0039949426,0.0015707262,0.0024242164
432,0.005128636,0.0024091015,0.0027195346
433,0.0062790075,0.0032065837,0.0030724239
434,0.008171273,0.0040022586,0.0041690147
435,0.009464624,0.0053659705,0.004098654
436,0.013004888,0.0048365435,0.008168344
437,0.014581263,0.0021487186,0.0124325445
438,0.071624614,-0.049024947,0.12064956
439,0.071626894,0.053993866,0.017633028
440,0.0719187,0.06468489,0.0072338134
441,0.072298884,0.068682015,0.0036168694
442,0.07267867,0.07052107,0.0021575987
443,0.07320973,0.07170574,0.0015039891
444,0.07487447,0.072231136,0.002643332
445,0.07607391,0.07366159,0.0024123192
446,0.07767095,0.0745543,0.003116645
447,0.07966724,0.07583448,0.0038327575
448,0.0821167,0.07753189,0.0045848116
449,0.08482033,0.07982609,0.0049942434
450,0.08791691,0.08242443,0.0054924786
