Time Step,True_rot_1_y,Predicted_rot_1_y,Absolute_Error
102,-0.640172080160256,-0.6417086475348306,0.0015365673745746378
103,-0.629364939514816,-0.6310815073261807,0.0017165678113647553
104,-0.6303536547077389,-0.6197473902033269,0.010606264504411933
105,-0.6097424684258371,-0.6210303149200409,0.01128784649420378
106,-0.6000418672089222,-0.5994548515060748,0.0005870157028473599
107,-0.6000418672089222,-0.5899633975101716,0.010078469698750592
108,-0.5808439200876332,-0.5904307978234823,0.009586877735849098
109,-0.560280564235164,-0.570828596040931,0.010548031805766911
110,-0.5490813230635613,-0.5493037355436432,0.00022241248008192382
111,-0.5397071772171923,-0.5382230545033971,0.0014841227137951662
112,-0.5304158642931021,-0.5291329070046654,0.001282957288436637
113,-0.5212045188908726,-0.519646341711994,0.001558177178878628
114,-0.5099877342381914,-0.5103238991557797,0.0003361649175882553
115,-0.48964303832186046,-0.4992504878952508,0.009607449573390325
116,-0.4806434752761892,-0.4788770111480001,0.001766464128189149
117,-0.46940833907331014,-0.4698586724602879,0.0004503333869777526
118,-0.46051515013107497,-0.45855993454091637,0.001955215590158599
119,-0.4493019364655024,-0.4497245164024233,0.0004225799369208527
120,-0.44051024850304316,-0.43922102194203555,0.001289226561007606
121,-0.4293345633955689,-0.4318971802996829,0.002562616904113968
122,-0.42063596927879454,-0.42147507327849115,0.000839103999696611
123,-0.42063594225112777,-0.41316431038206913,0.007471631869058637
124,-0.39839844565710353,-0.41333968224057077,0.014941236583467243
125,-0.40089274000649305,-0.3915169329352269,0.009375807071266173
126,-0.3898099248335137,-0.3992322921097001,0.00942236727618645
127,-0.4008800690671536,-0.3996099154521293,0.0012701536150243053
128,-0.4206230267994148,-0.42328731041391593,0.002664283614501106
129,-0.42932032627373384,-0.447798903089776,0.018478576816042147
130,-0.46940836538484026,-0.45341070718231274,0.01599765820252752
131,-0.48964309028250774,-0.48831718931421436,0.0013259009682933809
132,-0.5304159148057968,-0.5083116706542864,0.022104244151510355
133,-0.5508925406738019,-0.5494839725306722,0.0014085681431297292
134,-0.5697502904988017,-0.5695672250179729,0.00018306548082880347
135,-0.5793031589245639,-0.5810254189363955,0.0017222600118316223
136,-0.6000167950028709,-0.5856883828207177,0.014328412182153194
137,-0.6097186414856206,-0.6030778698594318,0.006640771626188813
138,-0.620615309541254,-0.6104320443192852,0.010183265221968774
139,-0.620615309541254,-0.6211963718621264,0.0005810623208724053
140,-0.6097186887232556,-0.6223978465318694,0.012679157808613728
141,-0.620615309541254,-0.6095020355094514,0.011113274031802622
142,-0.6097186887232556,-0.6156021263943733,0.005883437671117653
143,-0.6097186887232556,-0.5988464036880311,0.010872285035224527
144,-0.6000167950028709,-0.5911426455276775,0.008874149475193382
145,-0.5793031103473512,-0.5675509335356342,0.011752176811716919
146,-0.560280514874712,-0.5547113478244194,0.005569167050292534
147,-0.5397071270459156,-0.5388601522591537,0.0008469747867618782
148,-0.5304158642931021,-0.516920936379114,0.013494927913988097
149,-0.5099877855020846,-0.5039648255917646,0.0060229599103199805
150,-0.48964303832186046,-0.4843991066001894,0.005243931721671036
151,-0.46940836538484026,-0.47102374788409246,0.0016153824992521937
152,-0.46051515013107497,-0.45854112331078956,0.0019740268202854128
153,-0.46050243495659965,-0.4570666391512826,0.0034357958053170545
154,-0.4605151765817904,-0.46082756712767303,0.0003123905458826126
155,-0.47171112305997437,-0.46137076487331263,0.010340358186661736
156,-0.47171112305997437,-0.47192622842884835,0.00021510536887398013
157,-0.46940833907331014,-0.47254556683840787,0.0031372277650977276
158,-0.46940833907331014,-0.47073562754921633,0.0013272884759061854
159,-0.46940833907331014,-0.47072606235324177,0.0013177232799316263
160,-0.46940833907331014,-0.4705718677104068,0.001163528637096678
161,-0.46940833907331014,-0.47059670556586786,0.001188366492557713
162,-0.46940833907331014,-0.47066531851303767,0.0012569794397275236
163,-0.46940833907331014,-0.4706526610885047,0.0012443220151945322
164,-0.46940833907331014,-0.47062148144985944,0.0012131423765492921
165,-0.46940833907331014,-0.47062894850756964,0.0012206094342595009
166,-0.46940833907331014,-0.47065455194393724,0.0012462128706270947
167,-0.46940833907331014,-0.47070423936295486,0.0012959002896447136
168,-0.46940833907331014,-0.47074688058909087,0.0013385415157807223
169,-0.46944833237070743,-0.4704575755065272,0.0010092431358197929
170,-0.4694483323729673,-0.4685401092377411,0.0009082231352262049
171,-0.46940833908258495,-0.4670566307630648,0.0023517083195201405
172,-0.46944833237070743,-0.464627073972425,0.0048212583982824575
173,-0.4605542548762512,-0.46195512715884046,0.0014008722825892828
174,-0.44930196308698134,-0.45263475129838987,0.0033327882114085328
175,-0.44051024850304316,-0.4420179097025552,0.001507661199512067
176,-0.4293345633955689,-0.4314009766224973,0.0020664132269284097
177,-0.42063596927879454,-0.4168751710340446,0.003760798244749952
178,-0.4008927127164815,-0.4036035874362721,0.0027108747197905902
179,-0.3787785006032335,-0.3793361975901601,0.0005576969869265924
180,-0.3702680758594098,-0.3576546295703916,0.012613446289018171
181,-0.35082853267605085,-0.3506989655138053,0.00012956716224554743
182,-0.33992162457922825,-0.33140566910158753,0.008515955477640724
183,-0.3206464778663939,-0.32005917346291024,0.0005873044034836461
184,-0.29909992007631847,-0.3001734567729102,0.0010735366965917148
185,-0.2693881214038356,-0.2783365019612902,0.00894838055745456
186,-0.26097343646092913,-0.24791658816416232,0.013056848296766815
187,-0.23986207241937366,-0.24216982378744156,0.0023077513680679063
188,-0.22938231227014558,-0.22375336501067253,0.005628947259473049
189,-0.22089012390779972,-0.21361179095851837,0.0072783329492813464
190,-0.20005512546299298,-0.20455147936504695,0.004496353902053968
191,-0.1897091825249832,-0.18363388138360454,0.006075301141378664
192,-0.17941025060827545,-0.17380414271914274,0.005606107889132711
193,-0.15020008250778155,-0.16377676443099135,0.013576681923209794
194,-0.12982430225920266,-0.13459448373340432,0.004770181474201662
195,-0.11969124341330319,-0.11436590065642686,0.005325342756876322
196,-0.09036221840275362,-0.10449241335958559,0.014130194956831973
197,-0.08025949074932981,-0.07508956055221691,0.005169930197112899
198,-0.07017599695468169,-0.06493325918505188,0.005242737769629802
199,-0.07017599694413061,-0.054979614426195776,0.015196382517934835
200,-0.07017599694413061,-0.05535816866142714,0.01481782828270347
201,-0.010002500313615697,-0.05597847356535316,0.04597597325173747
202,-0.010000998916638424,0.0006551287266471265,0.01065612764328555
203,0.0,-0.003750792372907296,0.003750792372907296
204,0.0,-9.447682520152741e-05,9.447682520152741e-05
205,0.0,-0.0019431558521192781,0.0019431558521192781
206,0.0,-0.00018763605912604337,0.00018763605912604337
207,0.0,0.0016717316207453513,0.0016717316207453513
208,0.0,0.0010426307065365286,0.0010426307065365286
209,2.000873000516598e-08,0.00013167457675024508,0.00013165456802023993
210,0.0,-0.0003685047354417864,0.0003685047354417864
211,0.0,-0.0009576795293950059,0.0009576795293950059
212,2.000873000516598e-08,-0.00011923950529453602,0.00011925951402454118
213,-0.010000999844407032,0.0021577407770141423,0.012158740621421174
214,1.968861989236478e-08,-0.004844314263233417,0.004844333951853309
215,0.0,0.0075411020264780386,0.0075411020264780386
216,2.000873000516598e-08,0.009203049370850844,0.00920302936212084
217,0.010000998922491771,0.012568646750440901,0.0025676478279491304
218,0.020006052818201905,0.024677247364740352,0.0046711945465384465
219,0.05006739043670417,0.03658368453034319,0.013483705906360978
220,0.06011009515180894,0.06767777918478733,0.007567684032978389
221,0.07017702767354579,0.07748615147076879,0.007309123797222997
222,0.09036747891897355,0.08940143824083217,0.0009660406781413777
223,0.09953626916740153,0.11113855654443996,0.011602287377038431
224,0.11970239948379406,0.12110231290465377,0.0013999134208597108
225,0.14000673542364261,0.13992447118626752,8.226423737509037e-05
226,0.16046206913833055,0.1607181699930954,0.00025610085476485134
227,0.17942645588345346,0.18230900069758,0.002882544814126531
228,0.21046818067241335,0.20226869751935778,0.008199483153055576
229,0.2398831999968605,0.23442148763939916,0.005461712357461346
230,0.25879171968279785,0.2640067382104416,0.005215018527643778
231,0.28001179359019873,0.2816595356014537,0.001647742011254949
232,0.30987478836153043,0.3014836193034311,0.008391169058099335
233,0.3290413756344329,0.33216862503786376,0.003127249403430843
234,0.33990851468832195,0.3519115400532861,0.01200302536496417
235,0.359277842122002,0.36155270175356957,0.002274859631567594
236,0.40949541600377315,0.38072304375453353,0.02877237224923962
237,0.42062302679230046,0.43086746709012264,0.010244440297822177
238,0.44049730874688114,0.44205942441938184,0.0015621156725006968
239,0.46050246140919726,0.46183240596545044,0.001329944556253182
240,0.48063126013740776,0.48175330395227955,0.0011220438148717982
241,0.48962998278405456,0.5017841513772263,0.012154168593171755
242,0.5099755371249188,0.510950765445187,0.0009752283202681955
243,0.5191592742295396,0.5307694184110403,0.011610144181500748
244,0.5508827742192219,0.5389971345243016,0.011885639694920291
245,0.5697400096314552,0.5691138351739146,0.0006261744575406514
246,0.5808355704523254,0.5847871152179823,0.003951544765656956
247,0.5903830690587535,0.5946590321760415,0.004275963117288062
248,0.6000083986514646,0.6022819426541572,0.00227354400269264
249,0.6109371296976855,0.6102111540506681,0.000725975647017485
250,0.6097104880299761,0.6198959232320348,0.010185435202058724
251,0.6194874232207128,0.618167129511056,0.0013202937096568057
252,0.6303477991152164,0.6278352720855328,0.002512527029683631
253,0.6293367309059991,0.6386396741213101,0.009302943215311
254,0.6401496010771638,0.6377105272797371,0.002439073797426694
255,0.6500099810782648,0.6479635208385319,0.0020464602397328724
256,0.6599235481114609,0.6573094730046981,0.0026140751067628143
257,0.659923548116075,0.6669266675040606,0.00700311938798559
258,0.6703861814192769,0.6669381936347135,0.0034479877845633444
259,0.6698834970284848,0.6767079401911182,0.00682444316263342
260,0.6802533439290075,0.6750739307791345,0.0051794131498730245
261,0.6798821919762466,0.6838102970348813,0.003928105058634723
262,0.6798822356815587,0.6811358224581149,0.0012535867765561814
263,0.6798822356815587,0.6796487915545819,0.0002334441269767895
264,0.6798822356815587,0.679297059259693,0.0005851764218657296
265,0.6798822356815587,0.6794393122741225,0.00044292340743623537
266,0.6798822356815587,0.6795913526007694,0.0002908830807892837
267,0.6798822356815587,0.6796489304415354,0.000233305240023296
268,0.6798822356815587,0.6797352281901018,0.0001470074914569075
269,0.6798822356815587,0.6797562131876764,0.00012602249388227182
270,0.6802533439290075,0.6797615392487467,0.0004918046802607767
271,0.6798821919762466,0.6802075666796875,0.00032537470344096153
272,0.6798822356815587,0.6797170695137341,0.00016516616782458193
273,0.6798822356815587,0.679641121889901,0.00024111379165769886
274,0.6798822356815587,0.6796194135615359,0.0002628221200228209
275,0.6798822356815587,0.6795667802719978,0.00031545540956090523
276,0.6798822356815587,0.6795217241327546,0.00036051154880412106
277,0.6798822356815587,0.6794924778851742,0.0003897577963845045
278,0.6798822356815587,0.6794975983524312,0.000384637329127524
279,0.6802533439290075,0.6795114154245626,0.0007419285044448776
280,0.6802521147932212,0.6799389098398414,0.0003132049533798309
281,0.6802533439290075,0.6779217475912657,0.002331596337741826
282,0.6802533002442754,0.6824301560844105,0.00217685584013505
283,0.6798821919762466,0.6867119420263839,0.0068297500501373065
284,0.690146888942927,0.6891674471020116,0.0009794418409153627
285,0.7000575692580099,0.700832362354759,0.0007747930967491046
286,0.7099749533647696,0.7114054656988791,0.0014305123341095127
287,0.7200729758211694,0.7212871541470327,0.0012141783258633465
288,0.7301120416443275,0.7310092835899951,0.0008972419456675373
289,0.7401209602644475,0.7406174184396668,0.0004964581752192609
290,0.7500849493631272,0.7502831416934352,0.00019819233030804462
291,0.7599881939985837,0.7599432105330138,4.4983465569914394e-05
292,0.769814407495791,0.7695204352283033,0.00029397226748772987
293,0.7795467931657397,0.7790209710369,0.0005258221288396703
294,0.789168320693905,0.7884329838554155,0.0007353368384894754
295,0.7903658379716294,0.7977235031055795,0.0073576651339500865
296,0.8094599180434886,0.7987367960913274,0.010723121952161185
297,0.8187473999599143,0.8173031736187931,0.0014442263411211798
298,0.8203699103015194,0.8261185408258649,0.005748630524345488
299,0.8295939624190759,0.8279713950529359,0.0016225673661399709
300,0.8404693695223212,0.8367081865299377,0.0037611829923834827
301,0.8493421839259767,0.8471168661362662,0.002225317789710468
302,0.8513253847494976,0.8554555464171443,0.004130161667646681
303,0.8600206049149048,0.8563949256694134,0.0036256792454913978
304,0.8621503129885174,0.863862577110187,0.0017122641216695822
305,0.8684352205297724,0.8654567358689813,0.002978484660791092
306,0.8706302564580258,0.8708252455806904,0.00019498912266457946
307,0.8706302564580258,0.8712454693345942,0.0006152128765684051
308,0.8706302564580258,0.8701284437247034,0.0005018127333223932
309,0.8706302564580258,0.8698474600930024,0.0007827963650234304
310,0.8706302564580258,0.8698512712379987,0.000778985220027173
311,0.8706524017133026,0.8699102793032516,0.0007421224100510049
312,0.8706302564572385,0.8698117082788722,0.0008185481783662407
313,0.8706524017133026,0.8699993113204845,0.0006530903928181342
314,0.8706524017133026,0.8700686735503542,0.0005837281629483826
315,0.8706524017133026,0.8698835867501746,0.0007688149631279728
316,0.8706524017133026,0.8700821491063745,0.0005702526069281122
317,0.8706524017133026,0.8701078442080197,0.0005445575052829277
318,0.8706524017133026,0.8700924650116131,0.0005599367016895229
319,0.8706524017133026,0.8700670990638423,0.0005853026494603286
320,0.8706524017133026,0.870061163668785,0.0005912380445175502
321,0.8706524017133026,0.8700604370766345,0.0005919646366681075
322,0.8706524017133026,0.8700626775543089,0.0005897241589937208
323,0.8684580864843228,0.8700645744581331,0.0016064879738103555
324,0.8684580864843228,0.8678656242460401,0.0005924622382826872
325,0.8684580864843228,0.8678775364691579,0.0005805500151648824
326,0.8684580864843228,0.8678764134572402,0.0005816730270825632
327,0.8684580864843228,0.8678809620746865,0.0005771244096363093
328,0.8684580864843228,0.867883750100915,0.0005743363834077586
329,0.8684580864843228,0.8678864065553921,0.0005716799289307017
330,0.8684580864843228,0.8678861697633288,0.0005719167209939924
331,0.8684580864843228,0.8678879741287479,0.0005701123555749144
332,0.8684580864843228,0.8678838833005789,0.0005742031837439043
333,0.8684580864843228,0.8678857703454713,0.0005723161388514475
334,0.8684580864843228,0.8678898036733775,0.0005682828109452309
335,0.8684580864843228,0.8678887324395784,0.0005693540447443413
336,0.8684580864843228,0.8678878555047359,0.000570230979586861
337,0.8684580864843228,0.8678862466733922,0.0005718398109305634
338,0.8684580864843228,0.8678856624564539,0.0005724240278688342
339,0.8684580864843228,0.867884883956816,0.0005732025275068109
340,0.8684580864843228,0.8678847527731177,0.0005733337112050485
341,0.8684580864843228,0.867885627576002,0.0005724589083208054
342,0.8684580864843228,0.86788614775083,0.0005719387334928161
343,0.8684580864843228,0.8678868629765639,0.0005712235077588446
344,0.8684580864843228,0.8678909485009991,0.0005671379833236401
345,0.8621700485721412,0.8678897249903617,0.005719676418220465
346,0.8621700485721412,0.8615988788756006,0.0005711696965405855
347,0.8621700485721412,0.8616068896809845,0.0005631588911566565
348,0.8621700485721412,0.8621959507945642,2.5902222423046517e-05
349,0.8621700485721412,0.8635395325744241,0.0013694840022828725
350,0.8621700485721412,0.8647439592839569,0.0025739107118156745
351,0.8684580864843228,0.8668191393835292,0.0016389471007935974
352,0.8706524017133026,0.8742421670327538,0.0035897653194512102
353,0.8811224108982892,0.876858820816159,0.004263590082130286
354,0.8866896601928432,0.8872169504773699,0.0005272902845266936
355,0.8890201359218616,0.8927528784956253,0.00373274257376377
356,0.8989479169723588,0.8951441543349838,0.003803762637374919
357,0.9013837423664443,0.9050357908469343,0.0036520484804900555
358,0.9086106661101964,0.9071742634419229,0.0014364026682734954
359,0.9111146519843085,0.9137024448924295,0.002587792908120945
360,0.9136238965577776,0.915963963973895,0.002340067416117364
361,0.9179272712489088,0.918253716568545,0.0003264453196362149
362,0.9229331851860673,0.9228678874759353,6.529771013197294e-05
363,0.9293240265314202,0.9275859121530816,0.0017381143783385955
364,0.9318573993175164,0.933435836791313,0.0015784374737966012
365,0.9377971034627135,0.9358658690516996,0.001931234411013949
366,0.9402529202130426,0.9415049853161666,0.0012520651031239227
367,0.9427188616117089,0.9440299969604486,0.0013111353487397226
368,0.9481110668380811,0.9462299193506444,0.0018811474874367295
369,0.9504988994154823,0.9513901383879018,0.0008912389724194947
370,0.9527682452439229,0.9537240496297184,0.0009558043857954557
371,0.9575653988376157,0.9559325409127534,0.001632857924862341
372,0.9598380289394363,0.9605639257129847,0.0007258967735483957
373,0.9620945537383856,0.9630011902307094,0.000906636492323809
374,0.9664009445860021,0.9650863527326404,0.0013145918533616907
375,0.9685160599877716,0.9690439957275377,0.0005279357397661721
376,0.9706011510622135,0.9709992451400353,0.00039809407782187556
377,0.9706011510622142,0.9727039180894624,0.002102767027248209
378,0.972651980614711,0.9725132628106659,0.0001387178040451742
379,0.9746642569481314,0.9742183168622611,0.0004459400858702889
380,0.9760752051176665,0.9755700998592918,0.0005051052583747717
381,0.9760751792168103,0.9762867270013877,0.00021154778457743717
382,0.9760751792168103,0.9758425859042429,0.00023259331256741955
383,0.9760751792168103,0.975704852792439,0.00037032642437129226
384,0.9760751792168103,0.9757051523318357,0.0003700268849745614
385,0.9760751792168103,0.9757660918277047,0.0003090873891056223
386,0.9760751792168103,0.9758048756267563,0.0002703035900539774
387,0.976030776335557,0.9758242558065003,0.00020652052905667517
388,0.9759414438506346,0.9756896150911655,0.0002518287594691637
389,0.9759414438506346,0.9757824428370364,0.0001590010135982256
390,0.9758975012642038,0.9758208607525622,7.664051164157915e-05
391,0.9758975012548109,0.9758918229436316,5.678311179257989e-06
392,0.9758975012548109,0.9761428567523283,0.0002453554975173633
393,0.9758975012548109,0.9764151743975894,0.0005176731427785075
394,0.9777696115540268,0.977189478924671,0.0005801326293557452
395,0.9795941918833512,0.9797243364408312,0.00013014455748006082
396,0.9813668809967392,0.9819490776825052,0.0005821966857659788
397,0.984739211481636,0.9839873499501429,0.0007518615314930921
398,0.985589408797273,0.9870556632719243,0.0014662544746513184
399,0.988678172774601,0.9878644310625431,0.0008137417120579471
400,0.9899048140969486,0.9906670395692247,0.0007622254722761124
401,0.9911985498238173,0.9915811202297153,0.0003825704058980639
402,0.9924135942924455,0.9926958292840278,0.0002822349915823086
403,0.9936909736021913,0.9939035497482533,0.0002125761460620712
404,0.9948873490987783,0.9951485542291438,0.0002612051303655383
405,0.9966077066963581,0.9962417886840128,0.00036591801234531207
406,0.9985093895680804,0.9978045403184526,0.0007048492496278813
407,0.9993013134033125,0.9993262965171189,2.498311380638718e-05
408,0.9995502246193976,0.9997236229106212,0.00017339829122364758
409,0.9997498436660899,0.9997577781689586,7.934502868733873e-06
410,0.9996998913443409,0.999549533728763,0.00015035761557791183
411,-0.9993012642008289,-0.9993171801100923,1.5915909263419792e-05
412,-0.9989538923352603,-0.9985448846426453,0.00040900769261498215
413,-0.9979686458833789,-0.9980350487813616,6.640289798276466e-05
414,-0.9966070617688327,-0.996720486668841,0.00011342490000831873
415,-0.9946421386466328,-0.9950418899952186,0.0003997513485858306
416,-0.9935472864417826,-0.9927405666618675,0.0008067197799150883
417,-0.9912464921489906,-0.9914406933795902,0.00019420123059954442
418,-0.988583348518046,-0.988826321250366,0.0002429727323199904
419,-0.9856357347634217,-0.9858991578049098,0.0002634230414880756
420,-0.983129477044368,-0.9827674885839983,0.0003619884603697221
421,-0.9814124989780314,-0.9806024392977537,0.0008100596802776971
422,-0.9796392753014366,-0.9794898715453699,0.00014940375606664613
423,-0.9778141357533405,-0.9782666739373539,0.00045253818401336243
424,-0.9778141357533405,-0.9768293385116372,0.0009847972417033057
425,-0.9759414438506346,-0.9771108431314526,0.0011693992808179399
426,-0.9759414438506346,-0.9752175484190523,0.0007238954315823554
427,-0.974533820152279,-0.9751518592881616,0.0006180391358826531
428,-0.9725224668609764,-0.9737626665169651,0.0012401996559886497
429,-0.9725224668609764,-0.9718148560287044,0.0007076108322719987
430,-0.9725224668609764,-0.971921531148008,0.0006009357129683757
431,-0.9704725247289397,-0.9719817457209895,0.0015092209920497535
432,-0.9704724960731623,-0.9699254299459782,0.000547066127184137
433,-0.9704724960731623,-0.9698117151236001,0.0006607809495622341
434,-0.9704724960731623,-0.9695764615328788,0.0008960345402835301
435,-0.9704724960731623,-0.9693415405058005,0.0011309555673618688
436,-0.9683883368140105,-0.9691856072725568,0.0007972704585462731
437,-0.9683883368140191,-0.9669519751277872,0.0014363616862319573
438,-0.9683883368140191,-0.9668591220122064,0.0015292148018127838
439,-0.966274138428221,-0.9667600196356343,0.0004858812074133301
440,-0.9662741078235125,-0.9644414963473384,0.0018326114761740842
441,-0.9620945537383732,-0.9640308386178632,0.0019362848794900467
442,-0.9620945537383856,-0.9588814344321658,0.003213119306219814
443,-0.9598380289394363,-0.9578396901226865,0.001998338816749712
444,-0.9575653645628877,-0.9545915847355158,0.002973779827371903
445,-0.9479970703745978,-0.9514532028922985,0.0034561325177007163
446,-0.9426094842632866,-0.940837943272793,0.001771540990493592
447,-0.9317547639554082,-0.9352811995963017,0.0035264356408934994
448,-0.920351933792237,-0.9245214754413643,0.004169541649127306
449,-0.9179592000617479,-0.9131595894855522,0.004799610576195712
450,-0.9086106661091706,-0.9107665409969692,0.002155874887798559
451,-0.9012991725573034,-0.9011970679765929,0.00010210458071047146
452,-0.8912901531169849,-0.8937570232168183,0.0024668700998333737
453,-0.8889939200868462,-0.8833756541170419,0.005618265969804304
454,-0.8811224108931464,-0.8811421674968121,1.9756603665710415e-05
