Time Step,True_rot_2_z,Predicted_rot_2_z,Absolute_Error
148,0.010034124641852485,0.009668321742633082,0.0003658028992194022
149,0.009999061777528686,0.009212290975107743,0.0007867708024209431
150,0.009974015069508142,0.009238839808721746,0.0007351752607863953
151,0.009958767875397569,0.01019224987971196,0.000233482004314391
152,0.010035376077916833,0.01059923879319379,0.0005638627152769575
153,0.010018972224466462,0.009887818267222688,0.000131153957243774
154,0.010035376376045783,0.0094293725322856,0.000606003843760184
155,0.010120168430498937,0.009753203412492722,0.0003669650180062149
156,0.010120168430498937,0.010108061631334977,1.2106799163960277e-05
157,0.009958767577488745,0.010086890340251944,0.00012812276276319944
158,0.009958767577488745,0.00986068911822969,9.80784592590541e-05
159,0.009958767577488745,0.009875886988960698,8.28805885280462e-05
160,0.009958767577488745,0.009897677670297391,6.108990719135357e-05
161,0.009958767577488745,0.009885650956413387,7.311662107535762e-05
162,0.009958767577488745,0.009869265564367586,8.950201312115866e-05
163,0.009958767577488745,0.009874555705473746,8.42118720149991e-05
164,0.009958767577488745,0.009875643573245121,8.31240042436232e-05
165,0.009958767577488745,0.009867857052481062,9.091052500768276e-05
166,0.009958767577488745,0.009868554700192506,9.021287729623836e-05
167,0.009958767577488745,0.009875666651570742,8.310092591800287e-05
168,0.009958767577488745,0.009889951977477029,6.881560001171551e-05
169,0.009944085550962647,0.009960059314411858,1.5973763449210823e-05
170,0.009944085448203946,0.010048236289343386,0.00010415084113944012
171,0.009958767140318162,0.010137426169894857,0.00017865902957669468
172,0.009944085550962647,0.01019113555105974,0.00024705000009709287
173,0.010055214501657639,0.009925721158282422,0.00012949334337521677
174,0.0099530210581864,0.010063132442577175,0.0001101113843907757
175,0.010033966541514592,0.00991867588088424,0.0001152906606303513
176,0.009956407696076586,0.010064533511728667,0.00010812581565208118
177,0.010041348177314993,0.010211740365633205,0.00017039218831821183
178,0.010057072927406208,0.0100620333942273,4.960466821092233e-06
179,0.009923158572162926,0.009818088110408936,0.00010507046175398972
180,0.01001686389220265,0.009880180617361381,0.0001366832748412681
181,0.010052060041346383,0.010001212830123764,5.0847211222618954e-05
182,0.009995080465735363,0.009985407012492615,9.673453242748861e-06
183,0.010040904735301046,0.00998892946423115,5.197527106989494e-05
184,0.009942498893255776,0.010078664258501941,0.0001361653652461655
185,0.009959667308579421,0.009970819464726445,1.1152156147024514e-05
186,0.010065207484957147,0.009903070351234026,0.00016213713372312082
187,0.00999046870180212,0.010079492113896013,8.902341209389257e-05
188,0.009956507735715448,0.009965798932252546,9.291196537097174e-06
189,0.010064186612499453,0.009904106260155721,0.00016008035234373226
190,0.010004175714350068,0.010100845002774198,9.666928842413068e-05
191,0.009977326303016709,0.010154343662507084,0.00017701735949037477
192,0.009952529200588686,0.010109921188570304,0.00015739198798161817
193,0.010018143861395273,0.010054457459686842,3.631359829156869e-05
194,0.009982377952442143,0.01010269843481776,0.00012032048237561703
195,0.009967143530175653,0.010074829171541172,0.00010768564136551945
196,0.010040921495822664,0.010054389293859656,1.3467798036992037e-05
197,0.010038213421614258,0.010635165952951326,0.0005969525313370676
198,0.010029031781274688,0.009853540918427243,0.0001754908628474449
199,0.010029032710194332,0.009960325622281514,6.870708791281883e-05
200,0.010029032710194332,0.009920184931201888,0.00010884777899244392
201,0.020005004091399214,0.009462306192119768,0.010542697899279446
202,0.01000099903541607,0.01852200200517397,0.008521002969757902
203,0.010000499904280554,0.009257421794547254,0.0007430781097333
204,0.010000499904280554,0.011279791483580716,0.0012792915793001618
205,0.010000499904280554,0.011042647291576916,0.0010421473872963619
206,0.010000499904280554,0.00992665633269835,7.384357158220396e-05
207,0.010000499904280554,0.009071001595583108,0.0009294983086974469
208,0.010000499904280554,0.009517796151707279,0.0004827037525732755
209,0.010000999966718218,0.010285118055763917,0.0002841180890456995
210,0.010000499904280554,0.009219900084443707,0.0007805998198368476
211,0.010000499904280554,0.010499174502034843,0.0004986745977542881
212,0.010000999966718218,0.010507825015024421,0.0005068250483062035
213,0.01000099996991996,0.009215035825364726,0.0007859641445552342
214,0.01000099996991996,0.010731476915776188,0.0007304769458562274
215,0.010000499904280554,0.009924308206842073,7.619169743848173e-05
216,0.010000999966718218,0.011698626936311452,0.0016976269695932345
217,0.010000999960605822,0.010346764742525858,0.0003457647819200358
218,0.010002879833994853,0.011555488822296602,0.0015526089883017482
219,0.010012145313978281,0.010051622141593015,3.9476827614733784e-05
220,0.01001848618412336,0.010449666662278728,0.0004311804781553675
221,0.010021910566770646,0.012490990835367945,0.002469080268597299
222,0.010033981003559124,0.010878715126185583,0.0008447341226264591
223,0.019915047791672236,0.01042989883460043,0.009485148957071806
224,0.0199488909370662,0.019535073678539964,0.0004138172585262355
225,0.020001000215664023,0.02122290996802782,0.0012219097523637965
226,0.020060943789489253,0.020031474886216146,2.946890327310686e-05
227,0.019931819171487418,0.020137261525888954,0.00020544235440153602
228,0.020048966386209545,0.019362901774390828,0.0006860646118187173
229,0.019988989003481873,0.018701684792119744,0.0012873042113621287
230,0.009946309586451964,0.018973920629538687,0.009027611043086723
231,0.010000499212998708,0.01083846893277416,0.000837969719775452
232,0.01998999031893594,0.010597804178719111,0.009392186140216828
233,0.009962899717572134,0.018502294754115536,0.008539395036543402
234,0.009996498796589877,0.01041700350133837,0.00042050470474849257
235,0.00997294315442011,0.010674206068507249,0.0007012629140871387
236,0.009981471398743585,0.010579525793109229,0.0005980543943656432
237,0.010022961976304418,0.01047938664756421,0.00045642467125979296
238,0.010018474226282307,0.010608309046438665,0.0005898348201563586
239,0.010018972224004294,0.010750431506594944,0.0007314592825906508
240,0.010024451429106539,0.010867106749978813,0.0008426553208722744
241,0.009985480878017454,0.010946467693826343,0.0009609868158088897
242,0.009998999665489481,0.010612619639523504,0.0006136199740340229
243,0.009964886193082539,0.010336922348532876,0.00037203615545033757
244,0.010040849560067558,0.010313748144501938,0.00027289858443437995
245,0.009986982429960947,0.010505291568909256,0.0005183091389483092
246,0.010044317254967114,0.008893063131724709,0.001151254123242405
247,0.010021457766360983,0.010192906523145723,0.00017144875678474017
248,0.01000050001540475,0.011355445274085128,0.001354945258680379
249,0.010060647732202365,0.011638387553404761,0.001577739821202396
250,0.009981465424032313,0.011335302036323387,0.0013538366122910744
251,0.00996437416554075,0.011187807557328896,0.0012234333917881465
252,0.010026929131683045,0.010994444000253484,0.0009675148685704387
253,0.009949245235995191,0.010751547757013414,0.0008023025210182229
254,0.010012983408812692,0.010189321266233613,0.0001763378574209211
255,0.01000099945844686,0.010255585617326368,0.00025458615887950786
256,0.009990991709156079,0.010025782116848259,3.4790407692180184e-05
257,0.009990991359350866,0.009691128278071035,0.000299863081279831
258,0.01005717551233186,0.008172160844147916,0.0018850146681839448
259,0.009982970416626078,0.007542068942263922,0.002440901474362156
260,0.010050248855210081,0.007782774998804806,0.0022674738564052747
261,0.00997694672655542,0.008874876892301063,0.0011020698342543572
262,0.009976946727925736,0.009992027821017662,1.508109309192665e-05
263,0.009976946727925736,0.010164493946438823,0.00018754721851308755
264,0.009976946727925736,0.010294020205328623,0.00031707347740288737
265,0.009976946727925736,0.01049019686350472,0.0005132501355789836
266,0.009976946727925736,0.010692596502132633,0.000715649774206897
267,0.009976946727925736,0.010786223291941472,0.0008092765640157363
268,0.009976946727925736,0.010812822963803752,0.0008358762358780161
269,0.009976946727925736,0.010873325154192547,0.0008963784262668115
270,0.010050248855210081,0.010892235640364855,0.000841986785154774
271,0.00997694672655542,0.010821352755853247,0.000844406029297827
272,0.009976946727925736,0.01087794210905351,0.0009009953811277751
273,0.009976946727925736,0.010864916965743408,0.0008879702378176719
274,0.009976946727925736,0.01081244010691955,0.0008354933789938134
275,0.009976946727925736,0.010796675190873378,0.0008197284629476425
276,0.009976946727925736,0.010745486835068135,0.000768540107142399
277,0.009976946727925736,0.010692081166833409,0.0007151344389076733
278,0.009976946727925736,0.010662592483480605,0.000685645755554869
279,0.010050248855210081,0.010632682757171025,0.0005824339019609437
280,0.0,0.010547140807529116,0.010547140807529116
281,0.010050248855210081,0.004001790487534688,0.006048458367675393
282,0.010050248858197114,0.010111737051788352,6.14881935912387e-05
283,0.00997694672655542,0.009643540833277852,0.0003334058932775684
284,0.010045295577301942,0.009000437412833007,0.0010448581644689342
285,0.010042320888302994,0.009083403336204244,0.0009589175520987505
286,0.010041328159781936,0.008780657717875024,0.0012606704419069123
287,0.009972926785923927,0.009361615026351609,0.000611311759572318
288,0.009976947222202014,0.009978718673445252,1.7714512432383256e-06
289,0.009982971101622043,0.010090837989737537,0.0001078668881154942
290,0.009990992019905044,0.010059398831825118,6.84068119200746e-05
291,0.010000999526438178,0.01006910051708813,6.810099064995245e-05
292,0.010012982364327608,0.010015431458585675,2.4490942580664837e-06
293,0.010026927366393245,0.00989627871923858,0.0001306486471546655
294,0.010042819046048793,0.009762738839555548,0.00028008020649324464
295,0.009981466782830531,0.009756575992150398,0.00022489079068013264
296,0.010021454391380698,0.009663703320672437,0.00035775107070826033
297,0.010086910559244693,0.00963271313600831,0.0004541974232363834
298,0.009986984318272819,0.010626154416892141,0.0006391700986193224
299,0.010012982400600352,0.008626388936398078,0.001386593464202274
300,0.009986484634929646,0.009197281941517836,0.0007892026934118099
301,0.010017470838325068,0.008973349893431029,0.0010441209448940388
302,0.009934482460637474,0.008555919209322452,0.001378563251315022
303,0.00999906095329774,0.009812002132073928,0.00018705882122381154
304,0.00990400715069647,0.010327341441471348,0.0004233342907748773
305,0.010065838474178954,0.008028021743578851,0.0020378167306001026
306,0.009973980709367065,0.00914872435221023,0.0008252563571568353
307,0.009973980709367065,0.009235063186930214,0.0007389175224368511
308,0.009973980709367065,0.009403116118071583,0.0005708645912954821
309,0.009973980709367065,0.00903674300940605,0.000937237699961015
310,0.009973980709367065,0.008864282905583176,0.00110969780378389
311,-1.2439171817572696e-05,0.008774669167897918,0.00878710833971549
312,0.009973980823879045,0.0004916250772690044,0.00948235574661004
313,-1.2439171817572696e-05,0.008045820289957054,0.008058259461774627
314,-1.2439171817572696e-05,0.00027363183143883085,0.00028607100325640355
315,-1.2439171817572696e-05,-0.0002598866052774965,0.0002474474334599238
316,-1.2439171817572696e-05,-0.0004544462408658618,0.0004420070690482891
317,-1.2439171817572696e-05,-0.00039428073768418923,0.00038184156586661654
318,-1.2439171817572696e-05,-0.00032786473126946575,0.00031542555945189305
319,-1.2439171817572696e-05,-0.00034208097222150234,0.00032964180040392964
320,-1.2439171817572696e-05,-0.00030529913110600125,0.00029285995928842855
321,-1.2439171817572696e-05,-0.00027766436459859475,0.00026522519278102206
322,-1.2439171817572696e-05,-0.0002551076943328231,0.0002426685225152504
323,3.0036579921142136e-05,-0.00022360987686150663,0.00025364645678264876
324,3.0036579921142136e-05,-0.0002927099798824108,0.00032274655980355296
325,3.0036579921142136e-05,-0.00026300303290258294,0.00029303961282372507
326,3.0036579921142136e-05,-0.0002598928847654114,0.00028992946468655353
327,3.0036579921142136e-05,-0.00025692437429499903,0.00028696095421614116
328,3.0036579921142136e-05,-0.00024349271398706185,0.000273529293908204
329,3.0036579921142136e-05,-0.00021622717565917757,0.0002462637555803197
330,3.0036579921142136e-05,-0.0002027226072150532,0.00023275918713619535
331,3.0036579921142136e-05,-0.00017747443478745642,0.00020751101470859856
332,3.0036579921142136e-05,-0.00014080359925803046,0.0001708401791791726
333,3.0036579921142136e-05,-0.00014498651159704137,0.0001750230915181835
334,3.0036579921142136e-05,-0.000133776647290469,0.00016381322721161114
335,3.0036579921142136e-05,-0.00012190356359104062,0.00015194014351218275
336,3.0036579921142136e-05,-0.00010631367623739358,0.00013635025615853572
337,3.0036579921142136e-05,-9.651593411685519e-05,0.00012655251403799733
338,3.0036579921142136e-05,-8.142465607820573e-05,0.00011146123599934787
339,3.0036579921142136e-05,-7.035966056451702e-05,0.00010039624048565916
340,3.0036579921142136e-05,-5.933405060923585e-05,8.937063053037798e-05
341,3.0036579921142136e-05,-4.5900057993849067e-05,7.59366379149912e-05
342,3.0036579921142136e-05,-1.1947241353977602e-05,4.198382127511974e-05
343,3.0036579921142136e-05,-1.1709827103954275e-05,4.174640702509641e-05
344,3.0036579921142136e-05,9.07341772211738e-07,2.9129238148930398e-05
345,-4.5228609232170376e-05,8.096188263651168e-06,5.3324797495821544e-05
346,-4.5228609232170376e-05,-3.7772061249119644e-05,7.456547983050732e-06
347,-4.5228609232170376e-05,-1.3040513649127325e-05,3.218809558304305e-05
348,-4.5228609232170376e-05,0.0008642828001532319,0.0009095114093854023
349,-4.5228609232170376e-05,0.002720308424261699,0.0027655370334938693
350,-4.5228609232170376e-05,0.0001891811291544242,0.00023440973838659458
351,3.0036579921142136e-05,0.0002442916672838859,0.00021425508736274378
352,-1.2439171817572696e-05,-0.00011635016944573466,0.00010391099762816196
353,-1.9212578238014116e-05,-7.198290808608371e-05,5.277032984806959e-05
354,5.33617099837784e-05,0.0007677580470740767,0.0007143963370902983
355,1.544064662000518e-05,0.0008812939124965779,0.0008658532658765727
356,0.010033896620141598,2.5072520974286396e-05,0.010008824099167313
357,0.009956289861924438,0.008069474189995181,0.001886815671929257
358,0.01004123907255506,0.008415835719712017,0.0016254033528430422
359,-1.392105983935056e-05,0.00841146039072566,0.00842538145056501
360,-4.4094023443986934e-05,0.0007443800160538429,0.0007884740394978299
361,0.01005685938252477,-0.0011576209068370675,0.011214480289361837
362,0.00992274735292919,0.007728790017176096,0.0021939573357530944
363,0.010016845083071772,0.00849570233500823,0.0015211427480635413
364,-1.830669230696875e-05,0.008481100102202611,0.00849940679450958
365,2.0122227788513768e-05,0.0005153529109219379,0.0004952306831334241
366,-2.2419585846921407e-06,-0.001222741649651209,0.0012204996910665168
367,-2.3356751584656908e-05,-0.0004087083699547511,0.0003853516183700942
368,1.503212835750464e-05,-9.039872679105377e-06,2.4072001036610016e-05
369,-3.841470646020941e-06,-0.00016585967934259647,0.00016201820869657553
370,-4.1205721933289946e-05,-0.0002539269212153794,0.00021272119928208945
371,3.353795932297104e-05,0.00013092098481719446,9.738302549422342e-05
372,2.1516343787116032e-06,1.7809360106229265e-05,1.565772572751766e-05
373,-2.679987262067026e-05,0.00010084998522557568,0.00012764985784624594
374,2.126220240590863e-05,0.00034736093201901633,0.0003260987296131077
375,8.419470942374902e-06,-0.00026142055242052605,0.00026984002336290095
376,-3.2719702489432574e-06,-0.0002934766868493764,0.00029020471660043314
377,-3.2717442632525934e-06,-0.0003927816326023915,0.0003895098883391389
378,-1.3815891808570055e-05,-0.0007114597504034972,0.0006976438585949271
379,-2.321755185920966e-05,-0.0010159292629332603,0.0009927117110740506
380,1.879316060528994e-05,-0.0012423464209483316,0.0012611395815536215
381,1.8791760896972806e-05,-0.001082073546769342,0.0011008653076663149
382,1.8791760896972806e-05,-0.0002808315489549874,0.0002996233098519602
383,1.8791760896972806e-05,-0.00012762937360634528,0.00014642113450331808
384,1.8791760896972806e-05,-0.00030066011027108513,0.00031945187116805794
385,1.8791760896972806e-05,0.0001270172515815209,0.0001082254906845481
386,1.8791760896972806e-05,0.000553124246814668,0.0005343324859176952
387,0.010063878034077718,0.000696656428675042,0.009367221605402676
388,3.886680735626022e-05,0.00960069824261301,0.00956183143525675
389,3.886680735626022e-05,0.0024640341837054687,0.0024251673763492085
390,0.010085685084011406,0.001585794279145819,0.008499890804865587
391,0.01008568599288678,0.009996838126120141,8.88478667666389e-05
392,0.01008568599288678,0.012622859195043514,0.0025371732021567343
393,0.01008568599288678,0.01239716954021205,0.0023114835473252698
394,0.010045346552539889,0.012027733767755866,0.0019823872152159774
395,0.01000802994264781,0.01200966129165324,0.002001631349005429
396,0.009973704400569022,0.010925614191517047,0.0009519097909480249
397,0.009913899508025513,0.011366870723612046,0.0014529712155865338
398,0.01007871519647972,0.010996701923447922,0.0009179867269682018
399,0.01001812086443963,0.010800700793845638,0.000782579929406009
400,0.010001554434949789,0.00980266915221118,0.00019888528273860964
401,0.00998099303864598,0.010279230939612232,0.0002982379009662528
402,0.009962890355854107,0.010456466402062593,0.0004935760462084857
403,0.009953482463614362,0.01038311733103324,0.00042963486741887796
404,0.010072916302883941,0.00987053373030953,0.0002023825725744107
405,0.010045351792454285,0.010350185488136973,0.0003048336956826877
406,0.01001799173150429,0.009152404302309541,0.0008655874291947484
407,0.010007843451572362,0.009112201982003543,0.0008956414695688187
408,0.010004865456419789,0.009154248854844085,0.0008506166015757044
409,0.010002504245241281,0.009168410200376233,0.0008340940448650479
410,0.010002882866294041,0.009102383077319134,0.000900499788974907
411,-0.010006169902788147,-0.008943533460915117,0.00106263644187303
412,-0.01000883615102751,-0.008750137162240205,0.0012586989887873046
413,-0.010015631386025974,-0.008568040479484939,0.0014475909065410353
414,-0.010023620131903,-0.008353858725038594,0.0016697614068644055
415,-1.9292481251075196e-05,-0.008248593269416016,0.008229300788164941
416,-0.009979590917067356,0.0015924045295701928,0.011571995446637548
417,-6.746263588802443e-06,-0.00786359112623909,0.007856844862650288
418,8.859179293860958e-06,0.0017708770846797265,0.0017620179053858655
419,3.097547907594247e-05,0.0016912717995831747,0.0016602963205072322
420,-2.4430705032280585e-05,0.0022401552790875753,0.002264585984119856
421,-1.164870596749492e-05,0.0017755063471691125,0.0017871550531366074
422,3.1367595950456545e-06,0.0007739075185786469,0.0007707707589836013
423,1.9961823481385275e-05,0.00039141219458782225,0.000371450371106437
424,1.9961823481385275e-05,0.00041085465406753667,0.0003908928305861514
425,3.886680735626022e-05,0.000296025891440131,0.0002571590840838708
426,3.886680735626022e-05,-4.850891778278646e-05,8.737572513904668e-05
427,-4.514240682707612e-05,-8.142547574941338e-05,3.628306892233726e-05
428,-2.6281880191860764e-05,0.00010122776020399151,0.00012750964039585228
429,-2.6281880191860764e-05,0.00012698008779885722,0.00015326196799071799
430,-2.6281880191860764e-05,8.426584695636272e-06,3.4708464887497036e-05
431,-5.141300663447437e-06,-0.00024111809250455286,0.00023597679184110543
432,-5.143683536624859e-06,-0.00037064596126668795,0.0003655022777300631
433,-5.143683536624859e-06,-0.0007024551767796016,0.0006973114932429768
434,-5.143683536624859e-06,-0.0006170876564901206,0.0006119439729534958
435,-5.143683536624859e-06,-0.0003150279945837225,0.00030988431104709765
436,1.8292791963538634e-05,9.696939662651432e-05,7.867660466297569e-05
437,1.8292341022578713e-05,6.360140524795839e-05,4.5309064225379676e-05
438,1.8292341022578713e-05,0.00010491807633084688,8.662573530826816e-05
439,4.4028434407606884e-05,-1.811473081311018e-05,6.214316522071706e-05
