Time Step,True_rot_0_x,Predicted_rot_0_x,Absolute_Error
101,-0.02000302796043653,-0.019350837249389966,0.0006521907110465623
102,-0.020015193470565292,-0.019683133772441092,0.00033205969812419994
103,-0.0199502985501411,-0.019543139914743723,0.0004071586353973783
104,-0.010000573382363185,-0.019485806068417,0.009485232686053814
105,-0.01998295109071607,-0.00971941382742808,0.010263537263287988
106,-0.020002594178239134,-0.019743060560455817,0.00025953361778331685
107,-0.020002594178239134,-0.019848681114948467,0.00015391306329066642
108,-0.010002427127813324,-0.019827626562563483,0.00982519943475016
109,-0.010000962973647127,-0.009852255590071284,0.00014870738357584262
110,-0.009996567273116066,-0.010021631338318125,2.506406520205902e-05
111,-0.009998818908476793,-0.010137865379291199,0.00013904647081440513
112,-0.010001803932074971,-0.010198919543537632,0.0001971156114626612
113,-0.01000560276365643,-0.010237748346313434,0.00023214558265700382
114,-0.00999993883984782,-0.010267242060472779,0.00026730322062495926
115,-0.009997961388063642,-0.010249556468724424,0.00025159508066078216
116,-0.0100039128472985,-0.010301716529636917,0.00029780368233841593
117,-0.009996161538087979,-0.010371507251628262,0.0003753457135402833
118,-0.010003547741949587,-0.010427863323913836,0.0004243155819642491
119,-0.009994884641082167,-0.01001922545931868,2.43408182365127e-05
120,-0.01000396187639667,-0.009610159613936537,0.00039380226246013214
121,-0.009994510429232398,-0.009997980549043509,3.4701198111108944e-06
122,-0.010005550673386323,-0.01014161704442639,0.00013606637104006739
123,-0.01000555116857076,-0.010254339054929746,0.0002487878863589865
124,-0.009984269639013103,-0.010311200189626918,0.00032693055061381454
125,-0.010008740899381936,-0.008192503236818388,0.0018162376625635475
126,-5.02994489989415e-06,-0.009508973180040459,0.009503943235140564
127,2.3801076895107413e-05,-0.002182773402404372,0.0022065744792994792
128,1.7518306476805526e-05,-0.002900836831941411,0.0029183551384182166
129,-1.9440939237279006e-05,-0.0019525060192072887,0.0019330650799700097
130,-0.009996161241293572,-0.0025270951908536706,0.007469066050439901
131,-0.009997960679541095,-0.009570853106000043,0.0004271075735410527
132,-0.010001804123401375,-0.009689681832562577,0.00031212229083879897
133,-0.010003320003269747,-0.009814598696937998,0.00018872130633174923
134,-0.009999211327645726,-0.010539268416496153,0.000540057088850427
135,-0.009997987564318673,-0.010496401735994653,0.0004984141716759798
136,-0.010000039169899447,-0.009883004359981335,0.00011703480991811198
137,-0.009999405703484381,-0.008447234197561831,0.0015521715059225501
138,-0.010001142786732024,-0.008047572469781238,0.0019535703169507868
139,-0.010001142786732024,-0.00926655664613264,0.0007345861405993852
140,-0.009999405180536478,-0.01069098906405511,0.0006915838835186323
141,-0.010001142786732024,-0.011954297222896716,0.0019531544361646915
142,-0.009999405180536478,-0.012625547623558392,0.002626142443021914
143,-0.009999405180536478,-0.012346781064932083,0.002347375884395606
144,-0.010000039169899447,-0.010727215750140028,0.0007271765802405808
145,-0.0099979881561205,-0.00758253700758118,0.0024154511485393196
146,-0.010000963701707818,-0.0092012315529014,0.0007997321488064178
147,-0.009998819503042588,-0.010342384039401633,0.00034356453635904505
148,-0.010001803932074971,-0.009908058379539383,9.374555253558771e-05
149,-0.009999938243857311,-0.008095014477122471,0.0019049237667348399
150,-0.009997961388063642,-0.007539985446425871,0.0024579759416377706
151,-0.009996161241293572,-0.008838391460700873,0.0011577697805926993
152,-0.010003547741949587,-0.009944021745038297,5.952599691128914e-05
153,1.5507632884870053e-05,-0.010469984240702541,0.01048549187358741
154,-0.010003547442872067,4.2152632460415364e-05,0.010045700075332483
155,-0.010011058430839031,-0.009998024412621393,1.3034018217637777e-05
156,-0.010011058430839031,-0.009536699992736816,0.00047435843810221534
157,-0.009996161538087979,-0.00982639041711783,0.00016977112097014795
158,-0.009996161538087979,-0.009958989949477668,3.717158861031057e-05
159,-0.009996161538087979,-0.009901353951211054,9.480758687692437e-05
160,-0.009996161538087979,-0.009761921737683614,0.00023423980040436498
161,-0.009996161538087979,-0.009763428399363488,0.00023273313872449082
162,-0.009996161538087979,-0.00981161931477794,0.0001845422233100382
163,-0.009996161538087979,-0.00981143358978255,0.0001847279483054281
164,-0.009996161538087979,-0.009788540171942563,0.00020762136614541592
165,-0.009996161538087979,-0.009788385757815135,0.00020777578027284319
166,-0.009996161538087979,-0.009798802182740044,0.0001973593553479345
167,-0.009996161538087979,-0.009832458335188175,0.00016370320289980402
168,-0.009996161538087979,-0.009870138563378846,0.0001260229747091328
169,-0.01997541402941655,-0.010541492485378378,0.009433921544038172
170,-0.019975414084064776,-0.02012718168932857,0.00015176760526379451
171,-0.009996160715852655,-0.020726591815465344,0.010730431099612688
172,-0.01997541402941655,-0.010974261679750656,0.009001152349665894
173,-0.02002474545592307,-0.019649384014079018,0.00037536144184405207
174,-0.00999488434445903,-0.01962554731360471,0.009630662969145679
175,-0.01000396187639667,-0.010601797113642836,0.0005978352372461668
176,-0.009994510429232398,-0.011042603686241322,0.0010480932570089245
177,-0.010005550673386323,-0.011571275562994553,0.00156572488960823
178,-0.010008740346000517,-0.010563685048342777,0.0005549447023422607
179,-0.00998656268965696,-0.008787218490240074,0.0011993441994168855
180,-0.010003116198635007,-0.009460551202513072,0.0005425649961219355
181,-0.010010781514530906,-0.009966383285460123,4.439822907078249e-05
182,-0.00999891942283889,-0.009890805128020945,0.00010811429481794553
183,-0.010009993869456732,-0.009909275374848198,0.00010071849460853433
184,-0.00998433962519445,-0.009992123164536569,7.783539342118631e-06
185,-0.009987252527259927,-0.009844884930033807,0.00014236759722612014
186,-0.010021539208002762,-0.009090397554208311,0.0009311416537944508
187,-0.009996529445099368,-0.00994191119587769,5.461824922167735e-05
188,-0.009983394937800767,-0.009787857691201328,0.00019553724659943962
189,-0.010025559059855237,-0.009378928638264224,0.0006466304215910126
190,-0.01000182308168019,-0.009713836008126671,0.00028798707355351914
191,-0.009989647435940266,-0.010069122829914791,7.94753939745256e-05
192,-0.009977342144497399,-0.009821321284484088,0.00015602086001331034
193,-0.010009832760754626,-0.009497562594708154,0.0005122701660464721
194,-0.009989603385783731,-0.009454388951340778,0.000535214434442953
195,-0.009979785952216805,-0.009456739173241828,0.0005230467789749775
196,7.35178199559258e-06,-0.009558833040325784,0.009566184822321376
197,-0.010027670595867049,5.313086529932403e-05,0.010080801461166373
198,-0.010021897959596661,-0.009805115391149642,0.00021678256844701906
199,-0.010021897894055228,-0.010452187095433713,0.00043028920137848543
200,-0.010021897894055228,-0.009905448523875647,0.0001164493701795808
201,1.0043442002325852e-07,-0.009378264328792874,0.009378364763212898
202,1.999737505891297e-08,0.00038608487077953276,0.00038606487340447383
203,0.0,0.0008036598412514734,0.0008036598412514734
204,0.0,-0.0026742402946578225,0.0026742402946578225
205,0.0,-0.0015480091935412524,0.0015480091935412524
206,0.0,-0.00010859029707858916,0.00010859029707858916
207,0.0,3.384217054279793e-05,3.384217054279793e-05
208,0.0,-0.0012344531419386168,0.0012344531419386168
209,-0.010000999847608773,-0.0019100693542140304,0.008090930493394743
210,0.0,-0.010280867594273312,0.010280867594273312
211,0.0,-0.0023059711104924927,0.0023059711104924927
212,-0.010000999847608773,-0.001933870821948114,0.008067129025660659
213,1.968861989236478e-08,-0.010421876608154277,0.01042189629677417
214,-0.010000999844407032,-0.0014615803800077116,0.00853941946439932
215,0.0,-0.012659332117555974,0.012659332117555974
216,-0.010000999847608773,-0.004144251092601694,0.005856748755007079
217,-2.06105351544184e-08,-0.01161089536458499,0.011610874754049837
218,-0.010003119120094193,-0.002079519939666393,0.0079235991804278
219,-0.010014836942621027,-0.00980574257068966,0.0002090943719313676
220,-2.2164044185269674e-06,-0.009820812161339877,0.00981859575692135
221,-0.010029025340168538,-0.0017843112509460333,0.008244714089222505
222,-0.010048847145161799,-0.008994155809933029,0.00105469133522877
223,-0.009934149804225207,-0.008879281530273389,0.0010548682739518183
224,1.2169848414355939e-05,-0.007424036331251568,0.0074362061796659235
225,-2.777257447450325e-07,-0.0007638598490496669,0.0007635821233049219
226,-1.9290123412557883e-05,0.003358961065588988,0.003378251189001546
227,2.412051949012787e-05,0.00255945716680188,0.002535336647311752
228,-2.0141263010933774e-05,0.0024942926504124686,0.0025144339134234024
229,5.132477099786467e-06,0.0026158417193937796,0.002610709242293993
230,2.6900544653409453e-05,0.001627349186199627,0.0016004486415462176
231,-2.686082288313324e-07,-0.0008110266059741323,0.0008107579977453009
232,5.90240350480109e-06,-0.0007742041673295974,0.0007801065708343984
233,2.3085020845548757e-05,0.002225910771620183,0.002202825750774634
234,2.2389003205398016e-06,-0.00046429307886575524,0.00046653197918629504
235,1.8160152370471846e-05,0.00012640027426008647,0.00010824012188961462
236,1.3851222947866386e-05,-4.3936280001806525e-05,5.778750294967291e-05
237,-1.7518698277124278e-05,-8.154499248143147e-05,6.40262942043072e-05
238,-1.4608778043963613e-05,-0.00016703161383648663,0.000152422835792523
239,-1.550793147350911e-05,-0.00013318178851013437,0.00011767385703662526
240,-2.0607199636312433e-05,-0.00010981483645673001,8.920763682041758e-05
241,1.2401017456285975e-05,-6.604948202576164e-05,7.845049948204761e-05
242,8.775049481334757e-07,0.000588098355624035,0.0005872208506759015
243,3.117614915159814e-05,0.0007961856839893968,0.0007650095348377987
244,-3.755459708651432e-05,0.0005733605203396075,0.0006109151174261218
245,1.219217327700934e-05,0.0004370155140386682,0.00042482334076165886
246,-4.190256531623644e-05,0.0014627264469372339,0.0015046290122534703
247,-2.0449992417998983e-05,0.00048287189880288645,0.0005033218912208854
248,-4.79953117900854e-07,0.0009731550386188866,0.0009736349917367874
249,-5.866278232975492e-05,0.0009428915667240726,0.0010015543490538275
250,1.791677986810996e-05,0.000704633029408987,0.0006867162495408771
251,3.465694277271676e-05,0.0007958714340707967,0.00076121449129808
252,-2.635754554048981e-05,0.0008324483722162183,0.0008588059177567081
253,4.965742036716278e-05,0.0006776739647970384,0.0006280165444298757
254,-1.2771648557774289e-05,0.000805125265042575,0.0008178969136003493
255,-9.874453665500993e-07,0.00036155656036222,0.0003625440057287701
256,8.933372202414754e-06,-1.9475008276894495e-05,2.840838047930925e-05
257,8.93367953790341e-06,-0.00028183867912813347,0.0002907723586660369
258,-5.6887547276136124e-05,2.4191073141289696e-05,8.107862041742582e-05
259,1.6940938868329446e-05,0.00018896159278556984,0.0001720206539172404
260,-5.0114366469728236e-05,0.0005211110164663655,0.0005712253829360937
261,2.2990343400733707e-05,0.00044065845177104594,0.00041766810837031224
262,2.298974872836767e-05,-0.00010613803050180982,0.0001291277792301775
263,2.298974872836767e-05,-8.497558673700376e-05,0.00010796533546537142
264,2.298974872836767e-05,0.0004528678528074332,0.00042987810407906554
265,2.298974872836767e-05,0.0009573101051673499,0.0009343203564389823
266,2.298974872836767e-05,0.0012336680147693466,0.001210678266040979
267,2.298974872836767e-05,0.0013502470755645552,0.0013272573268361875
268,2.298974872836767e-05,0.0014848572325885058,0.001461867483860138
269,2.298974872836767e-05,0.0015384067721156917,0.001515417023387324
270,-5.0114366469728236e-05,0.0015780629988271112,0.0016281773652968394
271,2.2990343400733707e-05,0.0016122422265569848,0.0015892518831562511
272,2.298974872836767e-05,0.001607574635680775,0.0015845848869524073
273,2.298974872836767e-05,0.0015959744922483437,0.001572984743519976
274,2.298974872836767e-05,0.001596213918820909,0.0015732241700925414
275,2.298974872836767e-05,0.0015424329441210078,0.00151944319539264
276,2.298974872836767e-05,0.0014886001081735193,0.0014656103594451516
277,2.298974872836767e-05,0.0014404499056921575,0.0014174601569637898
278,2.298974872836767e-05,0.0014500857823831672,0.0014270960336547995
279,-5.0114366469728236e-05,0.0014791416361905662,0.0015292560026602944
280,0.0,0.001491648942933548,0.001491648942933548
281,-5.0114366469728236e-05,-0.0019726026433695685,0.0019224882768998403
282,-5.0113767428214794e-05,-0.0001770828526226351,0.0001269690851944203
283,2.2990343400733707e-05,-0.0001376996003002685,0.0001606899437010022
284,-4.524898939418844e-05,0.00024049431406144,0.00028574330345562844
285,-4.231717382099671e-05,0.000328267497731077,0.0003705846715520737
286,-4.133184872904053e-05,0.0010058037804330402,0.0010471356291620808
287,2.7056752639344206e-05,0.0011913624356428097,0.0011643056830034654
288,2.300361676437282e-05,0.0011888926412218156,0.0011658890244574428
289,1.6952473672276515e-05,0.0010676392498348408,0.0010506867761625642
290,8.936837980775235e-06,0.0010418395971117482,0.001032902759130973
291,-9.884594079192024e-07,0.0009034716654994467,0.0009044601249073659
292,-1.2758901971421897e-05,0.0007645897881669245,0.0007773486901383464
293,-2.6296163360544147e-05,0.0006388094779444884,0.0006651056413050326
294,-4.150700435848805e-05,0.0005146057649400961,0.0005561127692985841
295,1.7948597326272915e-05,0.0004737031208314488,0.0004557545235051759
296,-2.0393813418733038e-05,0.00048281138352010856,0.0005032051969388416
297,0.010002677614016027,0.0004089631834126991,0.009593714430603327
298,1.2212314258150912e-05,0.008866692920773075,0.008854480606514923
299,-1.202797425354455e-05,0.0014274115886083495,0.001439439562861894
300,1.2312327133848222e-05,4.828035816270299e-05,3.596803102885477e-05
301,-1.566312088181407e-05,0.0006789663431760271,0.0006946294640578412
302,0.009996327550476431,0.00163738207113074,0.008358945479345691
303,0.009999940343935629,0.009955181000105407,4.475934383022136e-05
304,0.00999356599378955,0.009796329828784018,0.00019723616500553175
305,0.010004919618740242,0.011303546825155001,0.0012986272064147587
306,0.009997995665790248,0.01005755890019037,5.9563234400121165e-05
307,0.009997995665790248,0.009708463630548623,0.0002895320352416259
308,0.009997995665790248,0.009282096160047215,0.0007158995057430333
309,0.009997995665790248,0.00952787581919795,0.00047011984659229775
310,0.009997995665790248,0.009616270563505277,0.0003817251022849716
311,0.009985480019170634,0.00969896568922154,0.00028651432994909395
312,0.009997995463092681,0.008905968742734131,0.00109202672035855
313,0.009985480019170634,0.010472810852898948,0.0004873308337283149
314,0.009985480019170634,0.008855103914203232,0.0011303761049674017
315,0.009985480019170634,0.009667574056645013,0.00031790596252562024
316,0.009985480019170634,0.009486898970270823,0.000498581048899811
317,0.009985480019170634,0.00954893567309264,0.00043654434607799317
318,0.009985480019170634,0.009522965901674592,0.00046251411749604135
319,0.009985480019170634,0.009578288106694591,0.0004071919124760421
320,0.009985480019170634,0.009616086313792772,0.00036939370537786113
321,0.009985480019170634,0.009638784849293983,0.00034669516987665024
322,0.009985480019170634,0.009651309545288499,0.0003341704738821349
323,0.0100348972632894,0.009653842721186138,0.00038105454210326205
324,0.0100348972632894,0.009756786414531642,0.00027811084875775834
325,0.0100348972632894,0.0097325195073983,0.0003023777558910992
326,0.0100348972632894,0.009747694396718652,0.00028720286657074774
327,0.0100348972632894,0.009751947506121286,0.000282949757168114
328,0.0100348972632894,0.009759285652533397,0.0002756116107560033
329,0.0100348972632894,0.009764719024404081,0.0002701782388853189
330,0.0100348972632894,0.009773191309644543,0.00026170595364485676
331,0.0100348972632894,0.009782414592509107,0.0002524826707802925
332,0.0100348972632894,0.009778987508095735,0.0002559097551936649
333,0.0100348972632894,0.009805439367214654,0.00022945789607474627
334,0.0100348972632894,0.009810551417986455,0.00022434584530294475
335,0.0100348972632894,0.00981902943134235,0.00021586783194704924
336,0.0100348972632894,0.00982586421238721,0.00020903305090218954
337,0.0100348972632894,0.009834109167163064,0.0002007880961263364
338,0.0100348972632894,0.0098413013932876,0.0001935958700017993
339,0.0100348972632894,0.009849890117134285,0.00018500714615511497
340,0.0100348972632894,0.009859326734850078,0.0001755705284393217
341,0.0100348972632894,0.009870250433545787,0.0001646468297436133
342,0.0100348972632894,0.009865607731674275,0.00016928953161512474
343,0.0100348972632894,0.009891889333265748,0.0001430079300236524
344,0.0100348972632894,0.009899016985669582,0.00013588027761981744
345,0.009948258710512666,0.009912182117250317,3.607659326234844e-05
346,0.009948258710512666,0.00984569902377126,0.00010255968674140539
347,0.009948258710512666,0.009868914884599863,7.934382591280251e-05
348,0.009948258710512666,0.009900837365265222,4.74213452474441e-05
349,0.009948258710512666,0.008671250822386907,0.0012770078881257588
350,0.009948258710512666,0.009317396769711248,0.0006308619408014176
351,0.0100348972632894,0.009491721806412404,0.0005431754568769962
352,0.009985480019170634,0.010193533495344367,0.00020805347617373383
353,0.009976951714759392,0.009687289645744588,0.00028966206901480385
354,0.010065152666084067,0.009478831898791465,0.0005863207672926023
355,0.010018972327925658,0.009629590184907022,0.00038938214301863575
356,0.010004032221034069,0.009810342377693126,0.00019368984334094258
357,0.009994627812773663,0.010770788346046348,0.0007761605332726844
358,0.010005660167303417,0.009909644300785721,9.601586651769578e-05
359,0.009981470452538785,0.00998952106575262,8.050613213834643e-06
360,0.009940719963238986,0.00918296850279303,0.0007577514604459549
361,0.010008956629448415,0.009733983529255235,0.0002749731001931797
362,0.009986971281258184,0.010841326934296867,0.0008543556530386832
363,0.010003135033580631,0.0099639912289472,3.914380463343123e-05
364,0.009972942802456222,0.010196538272826336,0.00022359547037011443
365,0.010030936703545474,0.00932821272568254,0.0007027239778629336
366,0.009996498795904456,0.010552524987973799,0.0005560261920693425
367,0.009962898282675681,0.009999556378449008,3.6658095773326946e-05
368,0.010024961326756043,0.009917206168876544,0.00010775515787949871
369,0.009993495859436914,0.010083173437867472,8.967757843055847e-05
370,0.019928784597778103,0.010104299616622972,0.00982448498115513
371,0.020060918960444374,0.018642128797814177,0.0014187901626301971
372,0.020004001368472312,0.020275317929075002,0.0002713165606026899
373,0.019948881197116845,0.020065742140551797,0.00011686094343495157
374,0.010042893606982342,0.01968901820880055,0.009646124601818207
375,0.010017484095162722,0.010964408673941899,0.0009469245787791774
376,0.009992995592653937,0.010112633281620539,0.00011963768896660135
377,0.009992995648646462,0.010238311007013754,0.00024531535836729186
378,0.009969438255388843,0.010491623314037026,0.0005221850586481832
379,0.009946822014148602,0.010728461048697844,0.0007816390345492426
380,0.010044391220847979,0.010070740260716214,2.6349039868235613e-05
381,0.01004439213212035,0.009886535162963768,0.00015785696915658273
382,0.01004439213212035,0.009387267859713833,0.0006571242724065177
383,0.01004439213212035,0.0094981229654846,0.0005462691666357506
384,0.01004439213212035,0.009863745940088656,0.00018064619203169395
385,0.01004439213212035,0.010025114048841002,1.9278083279348004e-05
386,0.01004439213212035,0.010073710678124341,2.9318546003990684e-05
387,0.010025869170554695,0.01013218519087935,0.00010631602032465555
388,0.020091818956858392,0.010884518794864118,0.009207300161994274
389,0.020091818956858392,0.01926513799933197,0.0008266809575264225
390,0.020073113707275762,0.02002692059451105,4.619311276471069e-05
391,0.020073113909438025,0.02093860654087191,0.0008654926314338868
392,0.020073113909438025,0.019334882121204162,0.0007382317882338625
393,0.020073113909438025,0.01942238838222675,0.0006507255272112759
394,0.02003975099617731,0.02009120676371844,5.145576754113021e-05
395,0.020007234399762857,0.02038112314548271,0.00037388874571985323
396,0.019975604457823683,0.020898101316997694,0.0009224968591740115
397,0.019915146322300785,0.020509566494305943,0.0005944201720051584
398,0.020079115783827695,0.02019020266388945,0.00011108688006175593
399,0.010009854716090342,0.02068274132179749,0.010672886605707147
400,0.0200017232933464,0.011110059785590444,0.008891663507755955
401,0.0199782216173961,0.0194462590887993,0.0005319625285967987
402,0.01995594733881778,0.020019846460168713,6.389912135093198e-05
403,0.009970372684836956,0.01975587448696081,0.009785501802123855
404,0.020094492135469644,0.010219213835136527,0.009875278300333117
405,0.020063461060736955,0.019129741225684553,0.0009337198350524017
406,0.020028495892093164,0.02020698875603629,0.0001784928639431277
407,0.020013582818824552,0.02000949726652675,4.085552297802136e-06
408,0.020008820481730416,0.019880806867260105,0.00012801361447031118
409,0.02000499933269052,0.019963923936971797,4.1075395718723207e-05
410,0.020006059934019244,0.01979734952159964,0.00020871041241960278
411,-0.02001442053357569,-0.019858813593961674,0.00015560693961401417
412,-0.020021834948316733,-0.01990223626782129,0.00011959868049544325
413,-0.020043416545208914,-0.019926648288188215,0.0001167682570206996
414,-0.0200743490803536,-0.019962309239909114,0.00011203984044448612
415,-0.01990468892680468,-0.020018590004935735,0.00011390107813105677
416,-0.0199187090927593,-0.01988071623018031,3.7992862578991454e-05
417,-0.019973961272280162,-0.019986336313609136,1.2375041328973463e-05
418,-0.020029997979408617,-0.02018987158952038,0.00015987361011176107
419,-0.020093826658669076,-0.02036438065191223,0.00027055399324315416
420,-0.019931818793702333,-0.02064121735972928,0.0007093985660269475
421,-0.01996895013211581,-0.02044787231781905,0.00047892218570324066
422,-0.020008004715652367,-0.020398739778130722,0.0003907350624783555
423,-0.020048966565672132,-0.02040708438319671,0.00035811781752457736
424,-0.020048966565672132,-0.02044949803335498,0.0004005314676828464
425,-0.020091818956858392,-0.020339830293221145,0.000248011336362753
426,-0.020091818956858392,-0.020193184175984463,0.00010136521912607055
427,-0.019896608270813736,-0.020123910736873266,0.00022730246605952992
428,-0.019941857374844753,-0.019951682888237697,9.82551339294424e-06
429,-0.019941857374844753,-0.01999993690136984,5.8079526525086494e-05
430,-0.019941857374844753,-0.019975815121114047,3.3957746269294015e-05
431,-0.019988989001214336,-0.019915030563657912,7.395843755642409e-05
432,-0.019988989000601306,-0.019916694890746593,7.229410985471266e-05
433,-0.019988989000601306,-0.01985322808191662,0.000135760918684686
434,-0.019988989000601306,-0.019806649543581783,0.00018233945701952303
435,-0.019988989000601306,-0.019820202280767883,0.00016878671983342267
436,-0.020037982806483695,-0.01987208211473709,0.00016590069174660452
437,-0.020037982690701055,-0.019921011705850988,0.00011697098485006704
438,-0.020037982690701055,-0.01990329548477313,0.0001346872059279254
