Time Step,True_pos_z,Predicted_pos_z,Absolute_Error
103,-0.9100000262260437,-0.902176558971405,0.007823467254638672
104,-0.8899999856948853,-0.8824811577796936,0.00751882791519165
105,-0.8500000238418579,-0.8624572157859802,0.012457191944122314
106,-0.8299999833106995,-0.8221114873886108,0.007888495922088623
107,-0.800000011920929,-0.802239179611206,0.0022391676902770996
108,-0.75,-0.7722736597061157,0.022273659706115723
109,-0.699999988079071,-0.7216296195983887,0.021629631519317627
110,-0.6700000166893005,-0.6716480851173401,0.0016480684280395508
111,-0.6499999761581421,-0.641893744468689,0.008106231689453125
112,-0.6100000143051147,-0.6217429041862488,0.011742889881134033
113,-0.5799999833106995,-0.5809965133666992,0.0009965300559997559
114,-0.5600000023841858,-0.5505751967430115,0.009424805641174316
115,-0.5,-0.5301942825317383,0.03019428253173828
116,-0.47999998927116394,-0.46985700726509094,0.010142982006072998
117,-0.44999998807907104,-0.44979649782180786,0.0002034902572631836
118,-0.4300000071525574,-0.41970714926719666,0.010292857885360718
119,-0.4099999964237213,-0.39966633915901184,0.010333657264709473
120,-0.3799999952316284,-0.37956732511520386,0.00043267011642456055
121,-0.3400000035762787,-0.3493146300315857,0.009314626455307007
122,-0.3199999928474426,-0.30878618359565735,0.011213809251785278
123,-0.30000001192092896,-0.288752019405365,0.011247992515563965
124,-0.25999999046325684,-0.2689184844493866,0.00891849398612976
125,-0.23000000417232513,-0.22767098248004913,0.002329021692276001
126,-0.20000000298023224,-0.19510142505168915,0.004898577928543091
127,-0.17000000178813934,-0.1644691824913025,0.005530819296836853
128,-0.14000000059604645,-0.13947045803070068,0.0005295425653457642
129,-0.11999999731779099,-0.11200667917728424,0.007993318140506744
130,-0.07999999821186066,-0.0932038351893425,0.013203836977481842
131,-0.05000000074505806,-0.05412527173757553,0.004125270992517471
132,-0.010000001639127731,-0.027959952130913734,0.017959950491786003
133,0.009999999776482582,0.01031045988202095,0.0003104601055383682
134,0.03999999910593033,0.030570322647690773,0.009429676458239555
135,0.05999999865889549,0.06326859444379807,0.0032685957849025726
136,0.09000000357627869,0.0810767412185669,0.008923262357711792
137,0.10999999940395355,0.11172755807638168,0.001727558672428131
138,0.12999999523162842,0.1355869323015213,0.005586937069892883
139,0.1599999964237213,0.1605706363916397,0.000570639967918396
140,0.20000000298023224,0.19566857814788818,0.004331424832344055
141,0.23000000417232513,0.23755019903182983,0.0075501948595047
142,0.25999999046325684,0.26754966378211975,0.007549673318862915
143,0.2800000011920929,0.29663753509521484,0.016637533903121948
144,0.3100000023841858,0.3197050094604492,0.009705007076263428
145,0.3400000035762787,0.3637479841709137,0.02374798059463501
146,0.36000001430511475,0.38183653354644775,0.021836519241333008
147,0.38999998569488525,0.39610952138900757,0.0061095356941223145
148,0.4099999964237213,0.4250108301639557,0.015010833740234375
149,0.4399999976158142,0.4465830326080322,0.006583034992218018
150,0.47999998927116394,0.477797269821167,0.0022027194499969482
151,0.5099999904632568,0.5142418742179871,0.004241883754730225
152,0.5299999713897705,0.5425260663032532,0.012526094913482666
153,0.5600000023841858,0.5631325244903564,0.0031325221061706543
154,0.5899999737739563,0.5950813889503479,0.0050814151763916016
155,0.6299999952316284,0.626462459564209,0.0035375356674194336
156,0.6600000262260437,0.6667385697364807,0.006738543510437012
157,0.6899999976158142,0.696258544921875,0.006258547306060791
158,0.7200000286102295,0.7264808416366577,0.006480813026428223
159,0.7599999904632568,0.7564554214477539,0.0035445690155029297
160,0.7900000214576721,0.796273946762085,0.006273925304412842
161,0.8199999928474426,0.8261586427688599,0.006158649921417236
162,0.8600000143051147,0.8562069535255432,0.003793060779571533
163,0.8899999856948853,0.8962644338607788,0.006264448165893555
164,0.9200000166893005,0.9262382984161377,0.006238281726837158
165,0.949999988079071,0.9562409520149231,0.006240963935852051
166,0.9800000190734863,0.9863053560256958,0.006305336952209473
167,1.0099999904632568,1.0163921117782593,0.006392121315002441
168,1.0800000429153442,1.046508550643921,0.03349149227142334
169,1.1100000143051147,1.1164549589157104,0.006454944610595703
170,1.1399999856948853,1.1466569900512695,0.006657004356384277
171,1.1699999570846558,1.176212191581726,0.0062122344970703125
172,1.2000000476837158,1.2061766386032104,0.006176590919494629
173,1.2400000095367432,1.2357914447784424,0.004208564758300781
174,1.2699999809265137,1.2754452228546143,0.005445241928100586
175,1.309999942779541,1.3055185079574585,0.0044814348220825195
176,1.3600000143051147,1.3461341857910156,0.013865828514099121
177,1.3899999856948853,1.395580530166626,0.005580544471740723
178,1.4199999570846558,1.4247907400131226,0.004790782928466797
179,1.4500000476837158,1.4559491872787476,0.005949139595031738
180,1.4800000190734863,1.4846738576889038,0.0046738386154174805
181,1.5099999904632568,1.5136393308639526,0.0036393404006958008
182,1.5399999618530273,1.5429437160491943,0.002943754196166992
183,1.559999942779541,1.57260262966156,0.012602686882019043
184,1.590000033378601,1.5923163890838623,0.0023163557052612305
185,1.6399999856948853,1.6217297315597534,0.018270254135131836
186,1.6699999570846558,1.6715279817581177,0.001528024673461914
187,1.7000000476837158,1.7009999752044678,0.0009999275207519531
188,1.7200000286102295,1.729918122291565,0.00991809368133545
189,1.7400000095367432,1.7493478059768677,0.009347796440124512
190,1.7699999809265137,1.7689034938812256,0.001096487045288086
191,1.7899999618530273,1.798087477684021,0.008087515830993652
192,1.809999942779541,1.817099928855896,0.0070999860763549805
193,1.850000023841858,1.8363922834396362,0.01360774040222168
194,1.8899999856948853,1.8757396936416626,0.014260292053222656
195,1.909999966621399,1.9148285388946533,0.0048285722732543945
196,1.9500000476837158,1.9340367317199707,0.015963315963745117
197,1.9700000286102295,1.9721498489379883,0.002149820327758789
198,1.9900000095367432,1.993101716041565,0.0031017065048217773
199,1.9900000095367432,2.0127980709075928,0.02279806137084961
200,1.9900000095367432,2.0118045806884766,0.0218045711517334
201,2.049999952316284,2.0119824409484863,0.03801751136779785
202,2.069999933242798,2.071953296661377,0.0019533634185791016
203,2.0899999141693115,2.092017412185669,0.002017498016357422
204,2.0999999046325684,2.105436325073242,0.005436420440673828
205,2.119999885559082,2.1147449016571045,0.005254983901977539
206,2.130000114440918,2.138739824295044,0.008739709854125977
207,2.140000104904175,2.150320529937744,0.010320425033569336
208,2.1600000858306885,2.158466100692749,0.0015339851379394531
209,2.1700000762939453,2.1765244007110596,0.006524324417114258
210,2.200000047683716,2.1887848377227783,0.0112152099609375
211,2.2100000381469727,2.2167012691497803,0.006701231002807617
212,2.2200000286102295,2.226494312286377,0.006494283676147461
213,2.240000009536743,2.239617109298706,0.0003829002380371094
214,2.25,2.258013963699341,0.00801396369934082
215,2.2699999809265137,2.2690954208374023,0.0009045600891113281
216,2.2799999713897705,2.2842471599578857,0.004247188568115234
217,2.299999952316284,2.296158790588379,0.0038411617279052734
218,2.319999933242798,2.3135883808135986,0.006411552429199219
219,2.3399999141693115,2.3353629112243652,0.004637002944946289
220,2.359999895095825,2.354372024536133,0.005627870559692383
221,2.369999885559082,2.370357036590576,0.0003571510314941406
222,2.380000114440918,2.381495475769043,0.001495361328125
223,2.4000000953674316,2.3922064304351807,0.0077936649322509766
224,2.4100000858306885,2.4126813411712646,0.002681255340576172
225,2.4200000762939453,2.418198585510254,0.0018014907836914062
226,2.430000066757202,2.428793430328369,0.0012066364288330078
227,2.440000057220459,2.4381368160247803,0.001863241195678711
228,2.450000047683716,2.448220729827881,0.001779317855834961
229,2.4600000381469727,2.4587671756744385,0.0012328624725341797
230,2.4700000286102295,2.467622995376587,0.002377033233642578
231,2.4700000286102295,2.4721648693084717,0.0021648406982421875
232,2.4800000190734863,2.4709508419036865,0.009049177169799805
233,2.4800000190734863,2.4839582443237305,0.003958225250244141
234,2.4800000190734863,2.4791173934936523,0.0008826255798339844
235,2.4800000190734863,2.4780867099761963,0.001913309097290039
236,2.4800000190734863,2.476919174194336,0.0030808448791503906
237,2.4700000286102295,2.4758596420288086,0.0058596134185791016
238,2.4700000286102295,2.464327573776245,0.005672454833984375
239,2.4600000381469727,2.4628920555114746,0.002892017364501953
240,2.4600000381469727,2.4516048431396484,0.008395195007324219
241,2.450000047683716,2.4504082202911377,0.000408172607421875
242,2.450000047683716,2.4400432109832764,0.009956836700439453
243,2.440000057220459,2.4394655227661133,0.0005345344543457031
244,2.430000066757202,2.428143262863159,0.0018568038940429688
245,2.4200000762939453,2.416810989379883,0.0031890869140625
246,2.4000000953674316,2.4066202640533447,0.006620168685913086
247,2.390000104904175,2.386056661605835,0.003943443298339844
248,2.380000114440918,2.3749022483825684,0.005097866058349609
249,2.359999895095825,2.3630924224853516,0.003092527389526367
250,2.3499999046325684,2.342113971710205,0.007885932922363281
251,2.3299999237060547,2.331252336502075,0.0012524127960205078
252,2.309999942779541,2.3108370304107666,0.0008370876312255859
253,2.2899999618530273,2.2905993461608887,0.0005993843078613281
254,2.2699999809265137,2.270728588104248,0.000728607177734375
255,2.25,2.2497596740722656,0.000240325927734375
256,2.240000009536743,2.228792667388916,0.011207342147827148
257,2.2200000286102295,2.218104124069214,0.001895904541015625
258,2.200000047683716,2.1993627548217773,0.0006372928619384766
259,2.180000066757202,2.1797869205474854,0.00021314620971679688
260,2.1600000858306885,2.160172939300537,0.0001728534698486328
261,2.140000104904175,2.1404616832733154,0.000461578369140625
262,2.0999999046325684,2.1187233924865723,0.018723487854003906
263,2.0799999237060547,2.077619791030884,0.0023801326751708984
264,2.059999942779541,2.0575549602508545,0.0024449825286865234
265,2.0399999618530273,2.03782320022583,0.0021767616271972656
266,2.0199999809265137,2.0179991722106934,0.0020008087158203125
267,2.0,1.9981300830841064,0.0018699169158935547
268,1.9800000190734863,1.9782987833023071,0.0017012357711791992
269,1.9600000381469727,1.9583033323287964,0.0016967058181762695
270,1.9199999570846558,1.9382749795913696,0.018275022506713867
271,1.899999976158142,1.8984380960464478,0.001561880111694336
272,1.8799999952316284,1.878137469291687,0.0018625259399414062
273,1.8600000143051147,1.8579936027526855,0.0020064115524291992
274,1.840000033378601,1.83797025680542,0.0020297765731811523
275,1.8200000524520874,1.8178768157958984,0.002123236656188965
276,1.809999942779541,1.7978161573410034,0.012183785438537598
277,1.7799999713897705,1.7877774238586426,0.00777745246887207
278,1.7699999809265137,1.7576497793197632,0.012350201606750488
279,1.7200000286102295,1.7475513219833374,0.02755129337310791
280,1.7000000476837158,1.6976103782653809,0.002389669418334961
281,1.6799999475479126,1.6695820093154907,0.010417938232421875
282,1.659999966621399,1.6531373262405396,0.006862640380859375
283,1.6399999856948853,1.6346955299377441,0.005304455757141113
284,1.6200000047683716,1.6155328750610352,0.004467129707336426
285,1.600000023841858,1.5965360403060913,0.0034639835357666016
286,1.5800000429153442,1.5778056383132935,0.0021944046020507812
287,1.5499999523162842,1.5587677955627441,0.008767843246459961
288,1.5199999809265137,1.529480218887329,0.00948023796081543
289,1.5,1.4995554685592651,0.0004445314407348633
290,1.4900000095367432,1.479310393333435,0.010689616203308105
291,1.4600000381469727,1.4691232442855835,0.00912320613861084
292,1.440000057220459,1.4389582872390747,0.0010417699813842773
293,1.4199999570846558,1.4187939167022705,0.001206040382385254
294,1.399999976158142,1.3986573219299316,0.0013426542282104492
295,1.3899999856948853,1.378415822982788,0.011584162712097168
296,1.340000033378601,1.3682996034622192,0.028299570083618164
297,1.3200000524520874,1.3182225227355957,0.0017775297164916992
298,1.2999999523162842,1.2987699508666992,0.001230001449584961
299,1.2799999713897705,1.2782557010650635,0.0017442703247070312
300,1.2599999904632568,1.2580640316009521,0.0019359588623046875
301,1.2300000190734863,1.2380496263504028,0.008049607276916504
302,1.2100000381469727,1.2078508138656616,0.002149224281311035
303,1.1799999475479126,1.1878165006637573,0.007816553115844727
304,1.159999966621399,1.156858205795288,0.00314176082611084
305,1.1399999856948853,1.1358567476272583,0.004143238067626953
306,1.1200000047683716,1.1160709857940674,0.003929018974304199
307,1.100000023841858,1.0953688621520996,0.004631161689758301
308,1.0800000429153442,1.0746021270751953,0.005397915840148926
309,1.0499999523162842,1.0541868209838867,0.004186868667602539
310,1.0299999713897705,1.0239773988723755,0.0060225725173950195
311,1.0099999904632568,1.0037519931793213,0.006247997283935547
312,0.9900000095367432,0.9835945963859558,0.0064054131507873535
313,0.949999988079071,0.9632832407951355,0.013283252716064453
314,0.9200000166893005,0.922888994216919,0.002888977527618408
315,0.8899999856948853,0.8925620317459106,0.0025620460510253906
316,0.8700000047683716,0.8624417781829834,0.007558226585388184
317,0.8399999737739563,0.842110276222229,0.002110302448272705
318,0.8199999928474426,0.8119902014732361,0.008009791374206543
319,0.800000011920929,0.7918179035186768,0.008182108402252197
320,0.7699999809265137,0.771630048751831,0.0016300678253173828
321,0.75,0.7414390444755554,0.00856095552444458
322,0.7099999785423279,0.7213155627250671,0.011315584182739258
323,0.6800000071525574,0.6811771392822266,0.0011771321296691895
324,0.6600000262260437,0.6509992480278015,0.009000778198242188
325,0.6399999856948853,0.630899965763092,0.009100019931793213
326,0.6100000143051147,0.6108201146125793,0.0008201003074645996
327,0.5799999833106995,0.5807546377182007,0.0007546544075012207
328,0.5600000023841858,0.5506758093833923,0.009324193000793457
329,0.5199999809265137,0.5305944085121155,0.010594427585601807
330,0.5,0.49050620198249817,0.009493798017501831
331,0.46000000834465027,0.47040924429893494,0.010409235954284668
332,0.4300000071525574,0.43032509088516235,0.00032508373260498047
333,0.4000000059604645,0.4002183973789215,0.00021839141845703125
334,0.3700000047683716,0.37014371156692505,0.0001437067985534668
335,0.3499999940395355,0.34007367491722107,0.009926319122314453
336,0.3199999928474426,0.3200092911720276,9.298324584960938e-06
337,0.30000001192092896,0.2899470925331116,0.010052919387817383
338,0.27000001072883606,0.2698884904384613,0.00011152029037475586
339,0.23999999463558197,0.23983372747898102,0.00016626715660095215
340,0.20999999344348907,0.20978160202503204,0.00021839141845703125
341,0.18000000715255737,0.17973217368125916,0.0002678334712982178
342,0.1599999964237213,0.14968524873256683,0.01031474769115448
343,0.12999999523162842,0.12964437901973724,0.0003556162118911743
344,0.09000000357627869,0.0996171161532402,0.009617112576961517
345,0.05999999865889549,0.05959125608205795,0.00040874257683753967
346,0.03999999910593033,0.029577836394309998,0.01042216271162033
347,-0.059999994933605194,0.009555822238326073,0.06955581717193127
348,-0.10999999940395355,-0.09152764827013016,0.018472351133823395
349,-0.15000000596046448,-0.1418093591928482,0.008190646767616272
350,-0.17000000178813934,-0.1811867654323578,0.011186763644218445
351,-0.20000000298023224,-0.20135974884033203,0.0013597458600997925
352,-0.2199999988079071,-0.23172229528427124,0.011722296476364136
353,-0.25999999046325684,-0.25154897570610046,0.008451014757156372
354,-0.28999999165534973,-0.2913418412208557,0.0013418495655059814
355,-0.3100000023841858,-0.3206331729888916,0.01063317060470581
356,-0.3400000035762787,-0.34008848667144775,8.848309516906738e-05
357,-0.3700000047683716,-0.36995479464530945,4.521012306213379e-05
358,-0.38999998569488525,-0.3993353843688965,0.00933539867401123
359,-0.41999998688697815,-0.4185776114463806,0.0014223754405975342
360,-0.4300000071525574,-0.44770631194114685,0.017706304788589478
361,-0.46000000834465027,-0.4566827714443207,0.00331723690032959
362,-0.49000000953674316,-0.4874642491340637,0.0025357604026794434
363,-0.5199999809265137,-0.5163529515266418,0.003647029399871826
364,-0.5400000214576721,-0.5459609031677246,0.00596088171005249
365,-0.5600000023841858,-0.5651230812072754,0.0051230788230896
366,-0.5799999833106995,-0.5852395296096802,0.005239546298980713
367,-0.6000000238418579,-0.6045242547988892,0.00452423095703125
368,-0.6299999952316284,-0.6238692998886108,0.006130695343017578
369,-0.6499999761581421,-0.6534452438354492,0.003445267677307129
370,-0.6700000166893005,-0.6731431484222412,0.003143131732940674
371,-0.699999988079071,-0.6933532357215881,0.00664675235748291
372,-0.7200000286102295,-0.7222808003425598,0.0022807717323303223
373,-0.7400000095367432,-0.741807758808136,0.0018077492713928223
374,-0.7599999904632568,-0.7616294622421265,0.001629471778869629
375,-0.7799999713897705,-0.7814919352531433,0.0014919638633728027
376,-0.800000011920929,-0.8011704683303833,0.0011704564094543457
377,-0.8100000023841858,-0.8212270736694336,0.011227071285247803
378,-0.8299999833106995,-0.8311535120010376,0.0011535286903381348
379,-0.8600000143051147,-0.8511989116668701,0.008801102638244629
380,-0.8899999856948853,-0.8817841410636902,0.008215844631195068
381,-0.9100000262260437,-0.9130315184593201,0.003031492233276367
382,-0.9300000071525574,-0.9341778755187988,0.004177868366241455
383,-0.949999988079071,-0.9535561203956604,0.0035561323165893555
384,-0.9700000286102295,-0.9726721048355103,0.0026720762252807617
385,-0.9800000190734863,-0.9923370480537415,0.012337028980255127
386,-1.0,-1.0022729635238647,0.002272963523864746
387,-1.0299999713897705,-1.0223073959350586,0.007692575454711914
388,-1.0700000524520874,-1.0517483949661255,0.018251657485961914
389,-1.090000033378601,-1.0941340923309326,0.004134058952331543
390,-1.1100000143051147,-1.1127783060073853,0.002778291702270508
391,-1.1299999952316284,-1.1315675973892212,0.0015676021575927734
392,-1.149999976158142,-1.1539181470870972,0.003918170928955078
393,-1.1699999570846558,-1.1735236644744873,0.003523707389831543
394,-1.190000057220459,-1.1916813850402832,0.0016813278198242188
395,-1.2100000381469727,-1.21156644821167,0.0015664100646972656
396,-1.2300000190734863,-1.231668472290039,0.0016684532165527344
397,-1.2699999809265137,-1.2513245344161987,0.01867544651031494
398,-1.2899999618530273,-1.291589617729187,0.001589655876159668
399,-1.309999942779541,-1.311028242111206,0.001028299331665039
400,-1.3300000429153442,-1.3318541049957275,0.0018540620803833008
401,-1.340000033378601,-1.3521002531051636,0.0121002197265625
402,-1.3600000143051147,-1.3611809015274048,0.001180887222290039
403,-1.3799999952316284,-1.380792260169983,0.0007922649383544922
404,-1.399999976158142,-1.4000771045684814,7.712841033935547e-05
405,-1.4199999570846558,-1.4214351177215576,0.0014351606369018555
406,-1.440000057220459,-1.439497709274292,0.0005023479461669922
407,-1.4600000381469727,-1.4581587314605713,0.0018413066864013672
408,-1.4700000286102295,-1.4770807027816772,0.007080674171447754
409,-1.4800000190734863,-1.486190915107727,0.006190896034240723
410,-1.4900000095367432,-1.4950871467590332,0.005087137222290039
411,-1.5099999904632568,-1.5044244527816772,0.00557553768157959
412,-1.5199999809265137,-1.5235525369644165,0.003552556037902832
413,-1.5299999713897705,-1.5327562093734741,0.0027562379837036133
414,-1.5399999618530273,-1.5420516729354858,0.002051711082458496
415,-1.5499999523162842,-1.5514410734176636,0.0014411211013793945
416,-1.559999942779541,-1.5613123178482056,0.0013123750686645508
417,-1.5700000524520874,-1.5702365636825562,0.00023651123046875
418,-1.5800000429153442,-1.5794068574905396,0.0005931854248046875
419,-1.5800000429153442,-1.588185429573059,0.008185386657714844
420,-1.590000033378601,-1.5860917568206787,0.003908276557922363
421,-1.590000033378601,-1.5945173501968384,0.004517316818237305
422,-1.600000023841858,-1.5941053628921509,0.005894660949707031
423,-1.600000023841858,-1.6032239198684692,0.003223896026611328
424,-1.6100000143051147,-1.6024891138076782,0.0075109004974365234
425,-1.6100000143051147,-1.6125600337982178,0.0025600194931030273
426,-1.6100000143051147,-1.6124918460845947,0.0024918317794799805
427,-1.6100000143051147,-1.6119635105133057,0.001963496208190918
428,-1.6200000047683716,-1.611688256263733,0.008311748504638672
429,-1.6200000047683716,-1.6214878559112549,0.0014878511428833008
430,-1.6200000047683716,-1.6214303970336914,0.0014303922653198242
431,-1.6200000047683716,-1.6214619874954224,0.0014619827270507812
432,-1.6200000047683716,-1.6214927434921265,0.0014927387237548828
433,-1.6200000047683716,-1.6216731071472168,0.0016731023788452148
434,-1.6200000047683716,-1.6214228868484497,0.001422882080078125
435,-1.6200000047683716,-1.6211122274398804,0.001112222671508789
436,-1.6200000047683716,-1.620719313621521,0.0007193088531494141
437,-1.6299999952316284,-1.6206068992614746,0.009393095970153809
438,-1.6299999952316284,-1.6303623914718628,0.000362396240234375
439,-1.6299999952316284,-1.6303004026412964,0.00030040740966796875
440,-1.6299999952316284,-1.6301075220108032,0.00010752677917480469
441,-1.6299999952316284,-1.630416750907898,0.00041675567626953125
442,-1.6299999952316284,-1.6312332153320312,0.001233220100402832
443,-1.6299999952316284,-1.6321507692337036,0.0021507740020751953
444,-1.6299999952316284,-1.6319236755371094,0.001923680305480957
445,-1.6299999952316284,-1.630910873413086,0.0009108781814575195
446,-1.6299999952316284,-1.6299636363983154,3.635883331298828e-05
447,-1.6299999952316284,-1.6294957399368286,0.0005042552947998047
448,-1.6299999952316284,-1.6290937662124634,0.0009062290191650391
449,-1.6299999952316284,-1.6287201642990112,0.0012798309326171875
450,-1.6200000047683716,-1.6281487941741943,0.008148789405822754
451,-1.6200000047683716,-1.61780846118927,0.0021915435791015625
452,-1.6200000047683716,-1.6170296669006348,0.0029703378677368164
453,-1.6100000143051147,-1.616443395614624,0.006443381309509277
454,-1.6100000143051147,-1.605665922164917,0.004334092140197754
455,-1.600000023841858,-1.6044808626174927,0.004480838775634766
456,-1.590000033378601,-1.5941996574401855,0.004199624061584473
457,-1.590000033378601,-1.5834285020828247,0.006571531295776367
458,-1.5800000429153442,-1.583183765411377,0.003183722496032715
459,-1.5700000524520874,-1.5729055404663086,0.0029054880142211914
460,-1.559999942779541,-1.5624396800994873,0.002439737319946289
461,-1.559999942779541,-1.5517771244049072,0.008222818374633789
462,-1.5499999523162842,-1.5510241985321045,0.0010242462158203125
463,-1.5399999618530273,-1.5402393341064453,0.00023937225341796875
464,-1.5199999809265137,-1.5295825004577637,0.00958251953125
