Time Step,True pos_x,Predicted pos_x,Error
92,0.13,0.12398008,0.0060199127
93,0.1,0.10445108,-0.004451081
94,0.08,0.07393054,0.006069459
95,0.04,0.05357578,-0.013575781
96,-0.01,0.013577629,-0.023577629
97,-0.03,-0.036110163,0.0061101634
98,-0.05,-0.054315418,0.0043154173
99,-0.07,-0.074671924,0.004671924
100,-0.09,-0.09523791,0.005237907
101,-0.12,-0.11469852,-0.0053014755
102,-0.16,-0.14075074,-0.01924926
103,-0.19,-0.18404956,-0.005950436
104,-0.22,-0.2144852,-0.0055148005
105,-0.24,-0.24323389,0.0032338947
106,-0.26,-0.26176527,0.001765281
107,-0.28,-0.28330597,0.0033059716
108,-0.3,-0.30213216,0.0021321476
109,-0.32,-0.3218189,0.0018188953
110,-0.33,-0.34042034,0.010420322
111,-0.35,-0.3518098,0.0018098056
112,-0.38,-0.37227795,-0.00772205
113,-0.4,-0.400082,8.198619e-05
114,-0.42,-0.41965407,-0.00034591556
115,-0.43,-0.43979713,0.009797126
116,-0.45,-0.4515978,0.0015978217
117,-0.5,-0.46922043,-0.03077957
118,-0.53,-0.51904255,-0.01095742
119,-0.54,-0.5489996,0.008999586
120,-0.56,-0.55868304,-0.0013169646
121,-0.57,-0.57892895,0.008928955
122,-0.59,-0.5893311,-0.0006688833
123,-0.6,-0.60904485,0.009044826
124,-0.61,-0.61781913,0.007819116
125,-0.62,-0.62715966,0.0071596503
126,-0.63,-0.6345011,0.0045011044
127,-0.64,-0.64386666,0.0038666725
128,-0.66,-0.6524306,-0.0075694323
129,-0.67,-0.67139465,0.0013946295
130,-0.68,-0.6809505,0.00095051527
131,-0.69,-0.6901916,0.00019162893
132,-0.7,-0.7006242,0.00062423944
133,-0.71,-0.70933735,-0.00066262484
134,-0.72,-0.71883416,-0.0011658669
135,-0.74,-0.7279346,-0.012065411
136,-0.74,-0.74791867,0.007918656
137,-0.75,-0.74753565,-0.002464354
138,-0.75,-0.75680315,0.006803155
139,-0.76,-0.7560438,-0.0039561987
140,-0.76,-0.765212,0.005212009
141,-0.76,-0.7644514,0.004451394
142,-0.76,-0.7635373,0.0035372972
143,-0.76,-0.76260334,0.002603352
144,-0.77,-0.7617585,-0.008241475
145,-0.76,-0.7711047,0.011104703
146,-0.76,-0.7604326,0.0004326105
147,-0.76,-0.75970834,-0.00029164553
148,-0.76,-0.7589781,-0.001021862
149,-0.75,-0.75841445,0.008414447
150,-0.75,-0.7480404,-0.001959622
151,-0.75,-0.74825287,-0.0017471313
152,-0.74,-0.7452052,0.005205214
153,-0.73,-0.730433,0.00043296814
154,-0.72,-0.7178241,-0.0021759272
155,-0.71,-0.7091549,-0.00084507465
156,-0.69,-0.70077837,0.0107783675
157,-0.68,-0.68191093,0.0019109249
158,-0.67,-0.67345715,0.003457129
159,-0.67,-0.66321254,-0.006787479
160,-0.66,-0.6662348,0.006234765
161,-0.66,-0.66353524,0.003535211
162,-0.66,-0.662013,0.002012968
163,-0.66,-0.6618352,0.0018351674
164,-0.67,-0.6612163,-0.008783698
165,-0.67,-0.67074287,0.0007428527
166,-0.68,-0.67016584,-0.00983417
167,-0.69,-0.67966676,-0.01033324
168,-0.7,-0.6901444,-0.009855568
169,-0.7,-0.7017757,0.0017757416
170,-0.71,-0.7040976,-0.00590235
171,-0.72,-0.7164264,-0.003573656
172,-0.73,-0.7267707,-0.00322932
173,-0.74,-0.7358511,-0.0041489005
174,-0.75,-0.74487364,-0.005126357
175,-0.75,-0.7535451,0.0035451055
176,-0.76,-0.75149184,-0.008508146
177,-0.76,-0.7588522,-0.0011478066
178,-0.76,-0.7555749,-0.0044251084
179,-0.76,-0.75506115,-0.004938841
180,-0.75,-0.7553968,0.0053967834
181,-0.75,-0.7437739,-0.0062261224
182,-0.75,-0.74436986,-0.0056301355
183,-0.74,-0.7436388,0.003638804
184,-0.74,-0.73336005,-0.0066399574
185,-0.73,-0.73319674,0.0031967163
186,-0.73,-0.72310144,-0.006898582
187,-0.73,-0.7230436,-0.0069563985
188,-0.72,-0.72299236,0.002992332
189,-0.72,-0.7129313,-0.0070687532
190,-0.72,-0.71295124,-0.0070487857
191,-0.71,-0.71287215,0.002872169
192,-0.71,-0.70275325,-0.0072467327
193,-0.71,-0.70269316,-0.007306814
194,-0.7,-0.70261717,0.0026171803
195,-0.7,-0.6925438,-0.0074561834
196,-0.69,-0.6927849,0.0027849078
197,-0.69,-0.684078,-0.0059220195
198,-0.69,-0.6842083,-0.0057917237
199,-0.69,-0.68349344,-0.0065065622
200,-0.68,-0.6848684,0.004868388
201,-0.68,-0.67436504,-0.0056349635
202,-0.68,-0.67310005,-0.006899953
203,-0.67,-0.6725952,0.0025951862
204,-0.67,-0.66195196,-0.008048058
205,-0.67,-0.66172415,-0.0082758665
206,-0.66,-0.6613092,0.0013091564
207,-0.66,-0.6508512,-0.009148836
208,-0.65,-0.6502388,0.00023883581
209,-0.64,-0.63921225,-0.000787735
210,-0.64,-0.6280931,-0.011906862
211,-0.62,-0.62719357,0.0071935654
212,-0.61,-0.6055225,-0.004477501
213,-0.6,-0.5940398,-0.005960226
214,-0.58,-0.5829591,0.0029591322
215,-0.57,-0.56209654,-0.007903457
216,-0.56,-0.5513401,-0.008659899
217,-0.54,-0.54060006,0.00060003996
218,-0.53,-0.5199614,-0.010038555
219,-0.5,-0.50943017,0.00943017
220,-0.47,-0.47876146,0.008761466
221,-0.45,-0.44800532,-0.0019946694
222,-0.42,-0.42719764,0.0071976483
223,-0.4,-0.39630285,-0.003697157
224,-0.38,-0.37457326,-0.0054267347
225,-0.38,-0.3552034,-0.024796605
226,-0.38,-0.35441098,-0.025589019
227,-0.3,-0.35321698,0.053216964
228,-0.28,-0.27017045,-0.009829551
229,-0.25,-0.24637257,-0.0036274344
230,-0.23,-0.2168089,-0.013191104
231,-0.2,-0.19721243,-0.0027875751
232,-0.17,-0.16694765,-0.0030523539
233,-0.15,-0.13622895,-0.013771057
234,-0.12,-0.115920395,-0.0040796027
235,-0.09,-0.08588973,-0.0041102767
236,-0.05,-0.057569753,0.0075697526
237,-0.02,-0.017258208,-0.0027417913
238,0.0,0.013268184,-0.013268184
239,0.03,0.031704634,-0.0017046351
240,0.06,0.0687863,-0.008786302
241,0.08,0.09198407,-0.011984073
242,0.1,0.115121774,-0.015121773
243,0.13,0.13552822,-0.0055282265
244,0.16,0.1696277,-0.0096277
245,0.2,0.19910064,0.0008993596
246,0.23,0.23755154,-0.007551536
247,0.25,0.2628145,-0.012814492
248,0.28,0.28010765,-0.00010764599
249,0.3,0.309475,-0.009474993
250,0.33,0.3283896,0.0016103983
251,0.36,0.3613289,-0.0013288856
252,0.39,0.3895242,0.00047579408
253,0.41,0.41863385,-0.008633852
254,0.45,0.4398427,0.010157287
255,0.48,0.481624,-0.001624018
256,0.51,0.5116536,-0.0016536117
257,0.53,0.5412142,-0.011214256
258,0.56,0.5588081,0.0011919141
259,0.58,0.5871493,-0.0071493387
260,0.61,0.6084102,0.0015898347
261,0.63,0.6378605,-0.007860482
262,0.68,0.6581131,0.021886885
263,0.7,0.7069204,-0.0069203973
264,0.72,0.7265811,-0.006581068
265,0.74,0.7465507,-0.0065506697
266,0.77,0.7662476,0.0037524104
267,0.79,0.7959425,-0.005942464
268,0.81,0.81586856,-0.005868554
269,0.83,0.8355539,-0.005553901
270,0.86,0.85492647,0.0050735474
271,0.88,0.8843239,-0.0043238997
272,0.9,0.90510476,-0.00510478
273,0.92,0.9209144,-0.00091439486
274,0.94,0.94180876,-0.0018087626
275,0.95,0.96029615,-0.010296166
276,0.97,0.96992624,7.379055e-05
277,0.99,0.989891,0.000109016895
278,1.01,1.009836,0.00016403198
279,1.03,1.0296361,0.00036382675
280,1.05,1.0491946,0.00080537796
281,1.07,1.0684692,0.0015308857
282,1.08,1.0878229,-0.007822871
283,1.1,1.097198,0.0028020144
284,1.11,1.1169297,-0.006929636
285,1.12,1.1246642,-0.0046641827
286,1.14,1.1332692,0.006730795
287,1.16,1.152453,0.007547021
288,1.18,1.1718533,0.008146644
289,1.2,1.1917021,0.00829792
290,1.21,1.2116367,-0.0016366243
291,1.22,1.2215134,-0.0015133619
292,1.23,1.2312692,-0.0012692213
293,1.25,1.2408952,0.009104848
294,1.26,1.2606454,-0.0006453991
295,1.27,1.2704264,-0.00042641163
296,1.29,1.2802807,0.009719253
297,1.31,1.300296,0.009703994
298,1.32,1.320223,-0.00022292137
299,1.34,1.3301855,0.009814501
300,1.35,1.3501546,-0.00015461445
301,1.36,1.3601253,-0.00012528896
302,1.37,1.3700947,-9.4652176e-05
303,1.38,1.3800956,-9.560585e-05
304,1.4,1.390079,0.009920955
305,1.43,1.410115,0.019884944
306,1.44,1.4401569,-0.00015687943
307,1.45,1.4530987,-0.003098607
308,1.47,1.4604731,0.009526968
309,1.48,1.4824567,-0.002456665
310,1.5,1.4922454,0.0077545643
311,1.51,1.513988,-0.0039880276
312,1.53,1.5246842,0.0053157806
313,1.55,1.5447522,0.005247712
314,1.56,1.5645947,-0.004594803
315,1.58,1.5740099,0.0059901476
316,1.59,1.591218,-0.0012179613
317,1.6,1.6009419,-0.0009418726
318,1.61,1.6108062,-0.0008062124
319,1.62,1.6205217,-0.00052165985
320,1.63,1.6302454,-0.00024545193
321,1.63,1.6399174,-0.009917378
322,1.65,1.6396496,0.010350347
323,1.66,1.6592958,0.0007041693
324,1.66,1.6681709,-0.008170962
325,1.67,1.6691103,0.0008896589
326,1.68,1.6777079,0.002292037
327,1.68,1.68793,-0.00793004
328,1.69,1.6872736,0.0027264357
329,1.69,1.6948888,-0.004888773
330,1.69,1.6941426,-0.004142523
331,1.69,1.6928426,-0.0028425455
332,1.69,1.6910524,-0.0010523796
333,1.69,1.6902913,-0.0002912283
334,1.69,1.6898185,0.00018155575
335,1.69,1.6897975,0.00020253658
336,1.69,1.6899016,9.846687e-05
337,1.69,1.6900301,-3.0040741e-05
338,1.69,1.6909564,-0.0009562969
339,1.69,1.6892538,0.00074625015
340,1.68,1.6909481,-0.010948181
341,1.68,1.6795352,0.00046479702
342,1.68,1.679632,0.00036799908
343,1.68,1.6795962,0.00040376186
344,1.68,1.6794891,0.0005108118
345,1.68,1.6793909,0.00060904026
346,1.68,1.679292,0.00070798397
347,1.68,1.6792288,0.0007711649
348,1.67,1.6792593,-0.009259343
349,1.67,1.6692482,0.0007517338
350,1.67,1.669385,0.0006150007
351,1.67,1.6694883,0.00051164627
352,1.67,1.6695797,0.00042021275
353,1.67,1.6696147,0.00038528442
354,1.67,1.669656,0.0003439188
355,1.67,1.6697127,0.0002872944
356,1.67,1.6697283,0.00027167797
357,1.66,1.66981,-0.00981009
358,1.66,1.659833,0.00016701221
359,1.66,1.6598752,0.00012481213
360,1.66,1.6598922,0.0001077652
361,1.66,1.6599102,8.9764595e-05
362,1.66,1.6599277,7.224083e-05
363,1.66,1.6598883,0.000111699104
364,1.66,1.659858,0.00014197826
365,1.66,1.6597632,0.00023674965
366,1.66,1.6596427,0.00035727024
367,1.65,1.6594546,-0.009454608
368,1.65,1.6492046,0.0007953644
369,1.65,1.6492213,0.0007786751
370,1.65,1.6494048,0.000595212
371,1.65,1.6495812,0.00041878223
372,1.65,1.6498986,0.000101327896
373,1.65,1.6505817,-0.00058174133
374,1.65,1.6511755,-0.0011755228
375,1.65,1.6480616,0.001938343
376,1.64,1.6486473,-0.008647323
377,1.65,1.6394727,0.010527253
378,1.65,1.6504356,-0.00043559074
379,1.65,1.650497,-0.0004969835
380,1.65,1.650158,-0.00015807152
381,1.65,1.6498715,0.00012850761
382,1.65,1.6493251,0.0006748438
383,1.65,1.6465818,0.0034182072
384,1.64,1.6467016,-0.0067015886
385,1.64,1.6367378,0.0032621622
386,1.64,1.6375037,0.0024962425
387,1.64,1.6369381,0.0030618906
388,1.63,1.6351522,-0.0051522255
389,1.63,1.6250199,0.0049800873
390,1.62,1.625103,-0.005102992
391,1.62,1.6157572,0.004242778
392,1.61,1.6150523,-0.005052328
393,1.6,1.6043744,-0.004374385
394,1.6,1.5934924,0.006507635
395,1.59,1.5929068,-0.0029067993
396,1.58,1.5824403,-0.0024402142
397,1.57,1.5699478,5.221367e-05
398,1.56,1.5597491,0.00025081635
399,1.56,1.5488064,0.011193514
400,1.55,1.5481051,0.0018948317
401,1.54,1.5390115,0.0009884834
402,1.53,1.5283468,0.0016531944
403,1.52,1.518078,0.0019220114
404,1.51,1.5074587,0.0025413036
405,1.49,1.4965944,-0.0065944195
406,1.47,1.475394,-0.005393982
407,1.46,1.454441,0.005559087
408,1.44,1.443988,-0.0039879084
409,1.43,1.4242481,0.005751848
410,1.41,1.414671,-0.0046709776
411,1.4,1.3951182,0.0048817396
412,1.39,1.385502,0.004498005
413,1.37,1.3758451,-0.00584507
414,1.34,1.3555664,-0.015566349
415,1.32,1.3246778,-0.0046777725
416,1.31,1.3059081,0.004091859
417,1.29,1.2948841,-0.004884124
418,1.28,1.2747103,0.005289674
419,1.26,1.2655839,-0.0055838823
420,1.25,1.2461051,0.0038949251
421,1.24,1.2363222,0.003677845
422,1.22,1.2262158,-0.006215811
423,1.2,1.2057465,-0.005746484
424,1.18,1.185121,-0.005121112
425,1.17,1.1646273,0.0053726435
426,1.16,1.1552624,0.0047376156
427,1.14,1.1432459,-0.0032459497
428,1.13,1.1234167,0.006583333
429,1.11,1.1131513,-0.0031512976
430,1.1,1.094847,0.00515306
431,1.08,1.0841514,-0.0041513443
432,1.06,1.0648016,-0.004801631
433,1.04,1.0448266,-0.004826665
434,1.03,1.0247391,0.005260825
435,1.01,1.0144874,-0.0044873953
436,1.0,0.9941946,0.005805373
437,0.99,0.9839873,0.0060127378
438,0.97,0.9736905,-0.0036904812
439,0.96,0.9533913,0.006608665
440,0.94,0.94303536,-0.0030353665
441,0.92,0.92265075,-0.0026507378
442,0.9,0.9027457,-0.0027457476
443,0.89,0.8825112,0.007488787
444,0.87,0.8719832,-0.0019831657
445,0.85,0.85130036,-0.0013003349
446,0.84,0.8305743,0.0094257
447,0.82,0.8197252,0.0002747774
448,0.81,0.79902524,0.010974765
449,0.78,0.7881464,-0.008146405
450,0.74,0.75689155,-0.01689154
451,0.72,0.7155603,0.0044397116
452,0.7,0.6945347,0.005465269
453,0.68,0.6738036,0.0061963797
454,0.66,0.6533565,0.0066435337
455,0.63,0.6333421,-0.003342092
456,0.61,0.60371536,0.006284654
457,0.58,0.58466893,-0.004668951
458,0.54,0.55567837,-0.015678346
459,0.52,0.5165121,0.003487885
460,0.49,0.49747178,-0.00747177
461,0.47,0.46845344,0.0015465617
462,0.44,0.44910422,-0.009104222
463,0.42,0.41933215,0.00066784024
464,0.39,0.39956218,-0.009562194
465,0.35,0.36957574,-0.019575745
466,0.32,0.3297848,-0.009784818
467,0.29,0.30085889,-0.010858893
468,0.27,0.27236548,-0.00236547
469,0.24,0.2535536,-0.0135536045
470,0.22,0.22749685,-0.0074968487
471,0.19,0.20198928,-0.011989281
472,0.17,0.16950683,0.00049316883
473,0.12,0.14661446,-0.026614465
474,0.09,0.09592469,-0.005924687
475,0.06,0.066113584,-0.006113585
476,0.04,0.039992966,7.033348e-06
477,0.02,0.021031637,-0.0010316372
478,0.0,-0.00032182783,0.00032182783
479,-0.01,-0.018311244,0.008311244
480,-0.03,-0.025624711,-0.0043752883
481,-0.06,-0.046607003,-0.013392996
482,-0.08,-0.07862033,-0.0013796687
483,-0.1,-0.09797478,-0.0020252243
484,-0.11,-0.115533456,0.005533457
485,-0.13,-0.12446949,-0.0055305064
486,-0.14,-0.14428297,0.0042829663
487,-0.16,-0.1545115,-0.0054885
488,-0.18,-0.17450145,-0.0054985583
489,-0.19,-0.1942577,0.004257709
490,-0.22,-0.20396896,-0.016031042
491,-0.23,-0.23699841,0.006998405
492,-0.24,-0.24655303,0.006553039
493,-0.26,-0.2561451,-0.0038549006
494,-0.27,-0.27528816,0.005288154
495,-0.28,-0.2848625,0.0048624873
496,-0.29,-0.29428238,0.004282385
497,-0.31,-0.30293745,-0.0070625544
498,-0.32,-0.32480168,0.0048016906
499,-0.34,-0.3346587,-0.0053412914
500,-0.37,-0.35522503,-0.014774978
501,-0.4,-0.3860736,-0.013926417
502,-0.41,-0.4172267,0.0072267056
503,-0.42,-0.42767927,0.0076792836
504,-0.45,-0.43255854,-0.017441452
505,-0.46,-0.4627297,0.002729684
506,-0.47,-0.47628838,0.0062883794
507,-0.49,-0.48044035,-0.009559661
508,-0.5,-0.50166565,0.0016656518
509,-0.51,-0.5119387,0.0019387007
510,-0.53,-0.5233523,-0.0066476464
511,-0.54,-0.5449481,0.0049480796
512,-0.55,-0.5557585,0.0057584643
513,-0.57,-0.56707364,-0.0029263496
514,-0.59,-0.5872016,-0.0027983785
515,-0.6,-0.6168745,0.016874492
516,-0.62,-0.62190026,0.0019002557
517,-0.64,-0.64235336,0.0023533702
518,-0.65,-0.65750986,0.007509887
519,-0.66,-0.66350347,0.0035034418
520,-0.67,-0.6716659,0.0016658902
521,-0.69,-0.6797459,-0.010254085
522,-0.7,-0.6982222,-0.0017777681
523,-0.72,-0.7057057,-0.014294326
524,-0.73,-0.72473776,-0.0052622557
525,-0.74,-0.73433155,-0.0056684613
526,-0.74,-0.744574,0.004574001
527,-0.75,-0.7450778,-0.004922211
528,-0.76,-0.75545394,-0.0045460463
529,-0.76,-0.7656734,0.0056734085
530,-0.76,-0.7657475,0.005747497
531,-0.77,-0.76633763,-0.0036623478
532,-0.77,-0.77618855,0.0061885715
533,-0.78,-0.7755826,-0.00441736
534,-0.78,-0.78451514,0.004515171
535,-0.78,-0.78353316,0.0035331845
536,-0.78,-0.7834793,0.003479302
537,-0.78,-0.78249526,0.0024952888
538,-0.78,-0.7816369,0.0016369224
539,-0.78,-0.78056955,0.000569582
540,-0.78,-0.77941996,-0.0005800128
541,-0.78,-0.77846014,-0.0015398264
542,-0.78,-0.7776602,-0.0023397803
543,-0.78,-0.7777138,-0.0022861958
544,-0.78,-0.778146,-0.0018539429
545,-0.78,-0.7789101,-0.0010898709
546,-0.78,-0.7799067,-9.328127e-05
547,-0.79,-0.7805826,-0.009417415
548,-0.79,-0.79127777,0.0012777448
549,-0.79,-0.79160655,0.001606524
550,-0.79,-0.79165936,0.0016593337
551,-0.8,-0.79149014,-0.008509874
552,-0.8,-0.80125374,0.0012537241
553,-0.81,-0.8011665,-0.008833528
554,-0.81,-0.8114761,0.001476109
555,-0.81,-0.81232315,0.0023231506
556,-0.82,-0.8129932,-0.0070067644
557,-0.82,-0.8240376,0.0040376186
558,-0.83,-0.8247272,-0.0052728057
559,-0.83,-0.8338715,0.0038715005
560,-0.84,-0.83213216,-0.007867813
561,-0.84,-0.84087944,0.00087946653
562,-0.84,-0.83985525,-0.00014472008
563,-0.85,-0.83882666,-0.0111733675
564,-0.85,-0.8482168,-0.0017832518
565,-0.85,-0.84826165,-0.0017383695
566,-0.84,-0.8473512,0.0073512197
567,-0.84,-0.83696586,-0.0030341148
568,-0.84,-0.836305,-0.0036949515
569,-0.83,-0.83592063,0.0059206486
570,-0.83,-0.8256176,-0.004382372
571,-0.82,-0.8252062,0.0052062273
572,-0.82,-0.8149362,-0.005063772
573,-0.81,-0.8148005,0.0048004985
574,-0.8,-0.80475813,0.0047581196
575,-0.8,-0.794853,-0.00514704
576,-0.8,-0.7948289,-0.00517112
577,-0.79,-0.7948803,0.0048802495
578,-0.79,-0.7849617,-0.005038321
579,-0.78,-0.785088,0.0050880313
580,-0.78,-0.77489436,-0.0051056147
581,-0.77,-0.77467114,0.0046711564
582,-0.77,-0.76442224,-0.005577743
583,-0.77,-0.76458865,-0.005411327
584,-0.76,-0.76523274,0.0052327514
585,-0.76,-0.75596315,-0.004036844
586,-0.76,-0.75670505,-0.0032949448
587,-0.76,-0.757249,-0.0027509928
588,-0.76,-0.75758076,-0.0024192333
589,-0.76,-0.7576907,-0.0023092628
590,-0.76,-0.7574906,-0.0025094151
591,-0.76,-0.7578845,-0.002115488
592,-0.76,-0.7576882,-0.0023117661
593,-0.76,-0.7578592,-0.00214082
594,-0.76,-0.75773996,-0.0022600293
595,-0.77,-0.75749147,-0.012508512
596,-0.77,-0.76756257,-0.0024374127
597,-0.77,-0.7669137,-0.003086269
598,-0.77,-0.76634073,-0.0036592484
599,-0.77,-0.76473653,-0.0052634478
600,-0.77,-0.7629691,-0.0070309043
601,-0.76,-0.7621106,0.0021106005
602,-0.76,-0.751663,-0.008336961
603,-0.76,-0.75124824,-0.00875175
604,-0.76,-0.7507075,-0.009292483
605,-0.75,-0.75026906,0.00026905537
606,-0.75,-0.7400079,-0.009992123
607,-0.74,-0.7398148,-0.00018519163
608,-0.74,-0.7296026,-0.010397434
609,-0.73,-0.729372,-0.00062799454
610,-0.72,-0.719132,-0.00086802244
611,-0.72,-0.7089196,-0.011080444
612,-0.71,-0.7086989,-0.0013010502
613,-0.7,-0.69843084,-0.0015691519
614,-0.7,-0.6882901,-0.011709869
615,-0.68,-0.6880656,0.008065581
616,-0.67,-0.66797626,-0.0020237565
617,-0.66,-0.65735453,-0.0026454926
618,-0.65,-0.6469642,-0.0030357838
619,-0.64,-0.6363421,-0.0036578774
620,-0.63,-0.62571675,-0.0042832494
621,-0.62,-0.6150066,-0.004993379
622,-0.61,-0.60415626,-0.0058437586
623,-0.6,-0.59320563,-0.006794393
624,-0.57,-0.58232945,0.012329459
625,-0.55,-0.55116004,0.0011600256
626,-0.54,-0.53056127,-0.009438753
627,-0.52,-0.52004135,4.1365623e-05
628,-0.51,-0.49954754,-0.010452449
629,-0.49,-0.48914924,-0.0008507669
630,-0.48,-0.46867684,-0.011323154
631,-0.46,-0.45830837,-0.0016916394
632,-0.44,-0.43780708,-0.0021929145
633,-0.41,-0.4173603,0.0073603094
634,-0.39,-0.38659152,-0.0034084618
635,-0.38,-0.36698452,-0.013015479
636,-0.36,-0.35676548,-0.0032345355
637,-0.34,-0.33233163,-0.007668376
638,-0.32,-0.31085712,-0.009142876
639,-0.3,-0.2936638,-0.006336212
640,-0.28,-0.27381653,-0.0061834753
641,-0.26,-0.25221366,-0.0077863336
642,-0.22,-0.23218256,0.012182564
643,-0.21,-0.19140314,-0.018596858
644,-0.18,-0.18304157,0.0030415654
645,-0.16,-0.15123615,-0.00876385
646,-0.12,-0.13146317,0.011463173
647,-0.1,-0.08966719,-0.010332808
648,-0.08,-0.07421248,-0.0057875216
649,-0.06,-0.060201894,0.00020189583
650,-0.02,-0.034158025,0.014158025
651,0.01,0.008404536,0.0015954636
652,0.03,0.033363007,-0.0033630077
653,0.05,0.048749555,0.0012504458
654,0.07,0.07848965,-0.008489646
655,0.1,0.09622805,0.0037719533
656,0.12,0.124275,-0.0042750016
657,0.15,0.14880368,0.0011963248
658,0.18,0.17989457,0.00010544062
659,0.22,0.21428978,0.0057102144
660,0.24,0.2484489,-0.008448899
661,0.26,0.26643616,-0.006436169
662,0.29,0.2862907,0.0037092865
663,0.32,0.31732085,0.0026791394
664,0.34,0.34846458,-0.008464575
665,0.37,0.37061286,-0.00061285496
666,0.39,0.39339978,-0.0033997893
667,0.43,0.41422912,0.015770882
668,0.46,0.45555124,0.0044487715
669,0.5,0.48345342,0.016546577
670,0.56,0.52179205,0.03820795
671,0.6,0.5865245,0.013475537
672,0.65,0.6262908,0.023709178
673,0.68,0.67888916,0.0011108518
674,0.7,0.7108589,-0.010858893
675,0.73,0.730867,-0.00086700916
676,0.75,0.76063496,-0.010634959
677,0.78,0.7801997,-0.00019973516
678,0.81,0.8098401,0.00015991926
679,0.83,0.8398588,-0.009858787
680,0.86,0.859593,0.00040704012
681,0.89,0.8893983,0.0006017089
682,0.94,0.9191282,0.020871818
683,0.97,0.96882933,0.0011706948
684,1.0,0.9983087,0.0016912818
685,1.03,1.027897,0.002102971
686,1.05,1.0575613,-0.007561326
687,1.07,1.0770955,-0.007095456
688,1.1,1.0966483,0.0033516884
689,1.13,1.1261597,0.0038403273
690,1.16,1.1556281,0.0043718815
691,1.18,1.1850917,-0.0050917864
692,1.2,1.2045627,-0.0045626163
693,1.22,1.2240771,-0.004077077
694,1.24,1.2435741,-0.003574133
695,1.26,1.26298,-0.0029799938
696,1.28,1.2825737,-0.0025737286
697,1.31,1.3020946,0.007905364
698,1.33,1.3316087,-0.0016086102
699,1.35,1.3511794,-0.0011793375
