Time Step,True rot_2,Predicted rot_2,Error
1,-0.0,-0.0006506835,0.0006506835
2,-0.0,-0.00081847963,0.00081847963
3,0.0,-0.00082642696,0.00082642696
4,-0.0,-0.0009548211,0.0009548211
5,-0.0,-0.0010933463,0.0010933463
6,-0.0,-0.0012403394,0.0012403394
7,-0.0,-0.0013330106,0.0013330106
8,-0.0,-0.0010261305,0.0010261305
9,-0.0,-0.00051745644,0.00051745644
10,-0.0,-0.0016270258,0.0016270258
11,-0.0,-0.00091262546,0.00091262546
12,-0.0,-0.00090429035,0.00090429035
13,-0.0,-0.0012795934,0.0012795934
14,-0.0,-0.0006498125,0.0006498125
15,-0.0,-0.00021818146,0.00021818146
16,-0.0,-0.00021875328,0.00021875328
17,-0.01,-0.0003942348,-0.009605765
18,-0.01,-0.005606283,-0.004393717
19,-0.01,-0.00799109,-0.0020089094
20,-0.01,-0.00893846,-0.0010615401
21,-0.0,-0.008683724,0.008683724
22,-0.01,-0.003851773,-0.0061482266
23,-0.0,-0.005980804,0.005980804
24,-0.0,-0.0029041162,0.0029041162
25,-0.0,-0.0015374533,0.0015374533
26,-0.0,-0.0002764624,0.0002764624
27,-0.0,-0.00040304655,0.00040304655
28,-0.0,-0.00056106463,0.00056106463
29,-0.0,-0.0018935119,0.0018935119
30,-0.0,-0.0010811802,0.0010811802
31,-0.0,-0.0005029226,0.0005029226
32,-0.0,-0.00054794684,0.00054794684
33,-0.0,-0.00065635773,0.00065635773
34,-0.0,-7.151209e-05,7.151209e-05
35,-0.0,-2.5616017e-05,2.5616017e-05
36,-0.0,-0.00031633023,0.00031633023
37,0.0,-0.00033110587,0.00033110587
38,0.0,-0.0004779531,0.0004779531
39,-0.0,-0.0017313426,0.0017313426
40,-0.0,-1.1293642e-05,1.1293642e-05
41,-0.0,-8.73722e-05,8.73722e-05
42,-0.0,-0.00055275194,0.00055275194
43,-0.0,-0.0006325584,0.0006325584
44,-0.0,-0.0006292154,0.0006292154
45,-0.0,-0.0006633946,0.0006633946
46,-0.01,-0.0023306948,-0.007669305
47,-0.01,-0.0067287395,-0.0032712603
48,-0.01,-0.009647311,-0.00035268907
